qid,category,category_qid,en_label,ja_label,en_description,ja_description,mesh_id,icd10,icd9,snomed_id,umls_id
Q61729650,外科手術,Q796194,Symax International Study,,clinical trial,治験,,,,,
Q61729658,外科手術,Q796194,Study of Nimotuzumab Combined With Concurrent Chemoradiotherapy for Locally Advanced Cervical Cancer,,clinical trial,治験,,,,,
Q61729646,外科手術,Q796194,Types of Intimate Partner Violence and Women's Health,,clinical trial,治験,,,,,
Q61862227,外科手術,Q796194,A Study to Determine Dose and Regimen of Durvalumab as Monotherapy or in Combination With Pomalidomide With or Without Dexamethasone in Subjects With Relapsed and Refractory Multiple Myeloma,,clinical trial,治験,,,,,
Q61862243,外科手術,Q796194,a4b7 Integrin in Eosinophilic Esophagitis,,clinical trial,治験,,,,,
Q61862232,外科手術,Q796194,An Efficacy and Safety Study of AG-221 (CC-90007) Versus Conventional Care Regimens in Older Subjects With Late Stage Acute Myeloid Leukemia Harboring an Isocitrate Dehydrogenase 2 Mutation,,clinical trial,治験,,,,,
Q61862231,外科手術,Q796194,Apixaban or Dalteparin in Reducing Blood Clots in Patients With Cancer Related Venous Thromboembolism,,clinical trial,治験,,,,,
Q61862249,外科手術,Q796194,"A Study to Evaluate the Pharmacokinetics, Safety and Tolerability of Mirabegron Oral Suspension in Pediatric Subjects From 3 to Less Than 12 Years of Age With Neurogenic Detrusor Overactivity (NDO) or Overactive Bladder (OAB)",,clinical trial,治験,,,,,
Q61862234,外科手術,Q796194,Asthmatuner a Self-management App for Asthma: A Randomized Controlled Multicentre Trial,,clinical trial,治験,,,,,
Q61862240,外科手術,Q796194,Bioprofiling Response to Mineralocorticoid Receptor Antagonists for the Prevention of Heart Failure,,clinical trial,治験,,,,,
Q61862239,外科手術,Q796194,Combination Chemotherapy With or Without Temsirolimus in Treating Patients With Intermediate Risk Rhabdomyosarcoma,,clinical trial,治験,,,,,
Q61862246,外科手術,Q796194,Efficacy and Safety Trial of RPC1063 for Moderate to Severe Crohn's Disease,,clinical trial,治験,,,,,
Q61862244,外科手術,Q796194,European Comparative Effectiveness Research on Internet-based Depression Treatment,,clinical trial,治験,,,,,
Q61862228,外科手術,Q796194,Investigating Efficacy and Safety of Once-weekly NNC0195-0092 (Somapacitan) Treatment Compared to Daily Growth Hormone Treatment (Norditropin® FlexPro®) in Growth Hormone Treatment naïve Pre-pubertal Children With Growth Hormone Deficiency,,clinical trial,治験,,,,,
Q61862236,外科手術,Q796194,Lenalidomide and Blinatumomab in Treating Patients With Relapsed Non-Hodgkin Lymphoma,,clinical trial,治験,,,,,
Q61862248,外科手術,Q796194,Long Term Safety and Efficacy Study of Tanezumab in Subjects With Osteoarthritis of the Hip or Knee,,clinical trial,治験,,,,,
Q61862229,外科手術,Q796194,Neuropathic Pain in Pregnancy,,clinical trial,治験,,,,,
Q61862235,外科手術,Q796194,Near-Infrared Fluorescence Guided Robotic Pulmonary Segmentectomy for Early Stage Lung Cancer,,clinical trial,治験,,,,,
Q61862230,外科手術,Q796194,Patient Convenience Study,,clinical trial,治験,,,,,
Q61862242,外科手術,Q796194,Pancreatic Sphincterotomy Versus Double Wire Technique in Difficult Cannulation,,clinical trial,治験,,,,,
Q61862245,外科手術,Q796194,Open-Label Extension of RPC1063 as Therapy for Moderate to Severe Ulcerative Colitis,,clinical trial,治験,,,,,
Q61862250,外科手術,Q796194,OptiTrain - Optimal Training Women With Breast Cancer,,clinical trial,治験,,,,,
Q61862241,外科手術,Q796194,Safety and Effectiveness Study of Eximo's B-Laser™ Atherectomy Device for PAD Treatment,,clinical trial,治験,,,,,
Q61862233,外科手術,Q796194,Spontaneous Pneumothorax in Children,,clinical trial,治験,,,,,
Q61862247,外科手術,Q796194,Vortioxetine for Binge Eating Disorder,,clinical trial,治験,,,,,
Q61894500,外科手術,Q796194,"A Pharmacokinetic, Safety and Tolerability Study of Esketamine in Healthy Elderly and Adult Participants",,clinical trial,治験,,,,,
Q61894507,外科手術,Q796194,"A Study to Compare the Gastrointestinal Tolerability of Ferrochel®, Sumalate®,Ferrous Fumarate, Ferrous Sulfate, Ferric Glycinate, and Placebo",,clinical trial,治験,,,,,
Q61894514,外科手術,Q796194,A Study to Evaluate the Effect of Multiple Doses of Esomeprazole on the Pharmacokinetics of Isavuconazole,,clinical trial,治験,,,,,
Q61894499,外科手術,Q796194,Azacitidine and Sonidegib or Decitabine in Treating Patients With Myeloid Malignancies,,clinical trial,治験,,,,,
Q61894526,外科手術,Q796194,An Enhanced Medical Home for High-Risk Chronically Ill Children,,clinical trial,治験,,,,,
Q61894543,外科手術,Q796194,"A Dose-response of the Effects of Exendin-9,39 on GI Symptoms and Food Intake",,clinical trial,治験,,,,,
Q61894546,外科手術,Q796194,A Computer-Based Intervention for Distance Caregivers of Parents With Advanced Cancer,,clinical trial,治験,,,,,
Q61894540,外科手術,Q796194,A Randomized Online Health Experiment for a Safer Youth Sexual Behaviour,,clinical trial,治験,,,,,
Q61894541,外科手術,Q796194,A Randomized Placebo Controlled Trial on the Efficacy of Sustained Natural Apophyseal Glide (SNAG) in Low Back Pain Patients,,clinical trial,治験,,,,,
Q61894525,外科手術,Q796194,Bring Communities and Technology Together for Healthy Aging,,clinical trial,治験,,,,,
Q61894506,外科手術,Q796194,Clinical Study With an Enteral Formula With Symbiotic and DHA for Malnourished Children,,clinical trial,治験,,,,,
Q61894497,外科手術,Q796194,Drug-Coated Chocolate PTA Balloon in Patients With Peripheral Arterial Disease - The ENDURE Trial,,clinical trial,治験,,,,,
Q61894564,外科手術,Q796194,A Study to Evaluate the Effect of Multiple Doses of Isavuconazole on the Pharmacokinetics of Repaglinide and Caffeine,,clinical trial,治験,,,,,
Q61894559,外科手術,Q796194,Antimicrobial Stewardship Reduces MDRO Isolates in Critically Ill Patients,,clinical trial,治験,,,,,
Q61894510,外科手術,Q796194,Efficacy and Safety of Semaglutide Once Weekly Versus Insulin Glargine Once Daily as add-on to Metformin With or Without Sulphonylurea in Insulin-naïve Subjects With Type 2 Diabetes,,clinical trial,治験,,,,,
Q61894509,外科手術,Q796194,Dosimetry and Biodistribution of [18F]-Fludarabine in Lymphoid Malignancies,,clinical trial,治験,,,,,
Q61894516,外科手術,Q796194,Contraception and Alcohol Risk Reduction Internet Intervention Randomized Trial,,clinical trial,治験,,,,,
Q61894563,外科手術,Q796194,An Observational Study Looking at How Well the Drug Eligard Works and How Well it is Tolerated by the Body of Patients With Advanced Prostate Carcinoma in the Russian Federation,,clinical trial,治験,,,,,
Q61894520,外科手術,Q796194,Comparison of Antithrombotic Treatments After Aortic Valve Replacement. Rivaroxaban: A New Antithrombotic Treatment for Patients With Mechanical Prosthetic Aortic Heart Valve.,,clinical trial,治験,,,,,
Q61894521,外科手術,Q796194,Effect of Cenicriviroc on HIV Neurocognitive Impairment,,clinical trial,治験,,,,,
Q61894527,外科手術,Q796194,Dry Eye Assessment and Management Study,,clinical trial,治験,,,,,
Q61894529,外科手術,Q796194,Contrast Enhanced Ultrasound and Muscle,,clinical trial,治験,,,,,
Q61894522,外科手術,Q796194,Evaluating the Effect of a Diabetes Health Coach in Individuals With Type 2 Diabetes,,clinical trial,治験,,,,,
Q61894501,外科手術,Q796194,Ibrutinib in Treating Patients With Relapsed or Refractory B-cell Acute Lymphoblastic Leukemia,,clinical trial,治験,,,,,
Q61894539,外科手術,Q796194,Effectiveness of a Homecare Dentin Hypersensitivity Gel,,clinical trial,治験,,,,,
Q61894547,外科手術,Q796194,Efficacy and Safety of Sofosbuvir+Ribavirin in Genotype 2 HCV-infected U.S. Veterans With Cirrhosis,,clinical trial,治験,,,,,
Q61894586,外科手術,Q796194,Cardioprotective Effects of GLP-1 and Their Mechanisms,,clinical trial,治験,,,,,
Q61894593,外科手術,Q796194,Assessment of Ovarian Reserve Tests in Unexplained Infertile Women,,clinical trial,治験,,,,,
Q61894561,外科手術,Q796194,Comparison of 2 Ovarian Stimulation Protocols for Women With Low Ovarian Reserve,,clinical trial,治験,,,,,
Q61894548,外科手術,Q796194,Epidemiology of Chronic Bronchitis in Patients With Chronic Obstructive Pulmonary Disease (COPD),,clinical trial,治験,,,,,
Q61894569,外科手術,Q796194,CERAMENT™|G - Bone Healing and Re-infection Prophylaxis,,clinical trial,治験,,,,,
Q61894565,外科手術,Q796194,Clinical Trial to Investigate the Pharmacokinetics of Second-Line Anti-Tuberculosis Agents,,clinical trial,治験,,,,,
Q61894552,外科手術,Q796194,Efficacy and Safety of Extended Release and Immediate Release Febuxostat in Participants With Gout and Moderate Renal Impairment,,clinical trial,治験,,,,,
Q61894562,外科手術,Q796194,Effectiveness of an Online Portal for Delivery of Care to Home Dialysis Patients,,clinical trial,治験,,,,,
Q61894557,外科手術,Q796194,FOLFOXIRI Compared to FOLFOX in First Line Treatment of Metastatic Colorectal Cancer,,clinical trial,治験,,,,,
Q61894575,外科手術,Q796194,Effect of Gastric Balloon in Morbid Obesity: Prospective Study,,clinical trial,治験,,,,,
Q61894578,外科手術,Q796194,Effects of Folfirinox and Stereotactic Body Radiation Therapy for Advanced Pancreatic Cancer,,clinical trial,治験,,,,,
Q61894496,外科手術,Q796194,Observational Study to Evaluate Ventral Incisional Hernia Repair Using a Biologic Mesh (Cook Biodesign),,clinical trial,治験,,,,,
Q61894581,外科手術,Q796194,Efficacy of Lenalidomide in Combination With Subcutaneous Rituximab + miniCHOP in DLBCL Patients of 80 y/o or+,,clinical trial,治験,,,,,
Q61894558,外科手術,Q796194,IVUS Controlled Stenting,,clinical trial,治験,,,,,
Q61894503,外科手術,Q796194,Ovarian Clear Cell Adenocarcinoma Review,,clinical trial,治験,,,,,
Q61894590,外科手術,Q796194,Engaging Informal Health Care Providers on Case Detection and Treatment Initiation Rates for TB and HIV in Rural Malawi (Triage Plus),,clinical trial,治験,,,,,
Q61894592,外科手術,Q796194,Effects of an Exercise Program Among CF Patients With Dysglycemia,,clinical trial,治験,,,,,
Q61894595,外科手術,Q796194,Electrical Status Epilepticus in Sleep: Response of Neuropsychological Deficits and Epileptiform Activity to Clobazam Treatment,,clinical trial,治験,,,,,
Q61894538,外科手術,Q796194,Liposomal Bupivacaine (Exparel) for Postoperative Pain Control for Open and Laparoscopic Abdominal Hernia Repair,,clinical trial,治験,,,,,
Q61894533,外科手術,Q796194,Mapping Chemical and Microbiological Heterogeneity Throughout Explanted Cystic Fibrosis Lung Specimens,,clinical trial,治験,,,,,
Q61894579,外科手術,Q796194,Improving Drug Adherence Among Adolescents in Uganda Using SMS Reminders,,clinical trial,治験,,,,,
Q61894600,外科手術,Q796194,Effect of Gabapentin on Pain of the Second Cataract Surgery,,clinical trial,治験,,,,,
Q61894576,外科手術,Q796194,"Infective Endocarditis in Developing Countries, a Prospective, Observational, Multicentre Study",,clinical trial,治験,,,,,
Q61894589,外科手術,Q796194,GLP-1 Loading During Elective Percutaneous Coronary Intervention,,clinical trial,治験,,,,,
Q61894508,外科手術,Q796194,"Phase 2, Randomized, Double-Blind, Placebo-Controlled of the Efficacy and Safety of CF102 in Hepatocellular Carcinoma (HCC)",,clinical trial,治験,,,,,
Q61894583,外科手術,Q796194,Intensive Transcranial Magnetic Stimulation for Negative Symptoms in Schizophrenia,,clinical trial,治験,,,,,
Q61894530,外科手術,Q796194,Neurobehavioral Effects of Partial Sleep Deprivation,,clinical trial,治験,,,,,
Q61894524,外科手術,Q796194,Obesity Surgery and Kidney Transplant for Patients With Obesity and Renal Failure,,clinical trial,治験,,,,,
Q61894505,外科手術,Q796194,PROphylactic Wound VACuum Therapy to Decrease Rates of Cesarean Section in the Obese Population,,clinical trial,治験,,,,,
Q61894532,外科手術,Q796194,Palliative Thoracic Radiotherapy Plus BKM120,,clinical trial,治験,,,,,
Q61894534,外科手術,Q796194,Physical Activity and Protein Supplementation After Bariatric Surgery (PAPAB),,clinical trial,治験,,,,,
Q61894601,外科手術,Q796194,Influence of Synacthen Infusion on the Results of Adrenal Venous Sampling in Patient With Primary Aldosteronism,,clinical trial,治験,,,,,
Q61894560,外科手術,Q796194,"Medication Adherence and ""True"" Resistance in Patients With Resistant Hypertension",,clinical trial,治験,,,,,
Q61894556,外科手術,Q796194,Most People With Low Back Pain Have Associated Cervicothoracic Musculoskeletal Dysfunction: an Observational Study,,clinical trial,治験,,,,,
Q61894574,外科手術,Q796194,Laparoscopic Bariatric Surgery: Two Regimens of Venous Thromboprophylaxis: Prospective Randomized Study,,clinical trial,治験,,,,,
Q61894550,外科手術,Q796194,NUTRALYS® Pea Protein Oral Supplementation Effects on Muscle Mass,,clinical trial,治験,,,,,
Q61894513,外科手術,Q796194,Radiotherapy With Cisplatin vs. Docetaxel-cetuximab in HNSCC: ERCC1 Biomarker Enrichment and Interaction Design,,clinical trial,治験,,,,,
Q61894554,外科手術,Q796194,Outcome of TKA Using Customized Cutting Block Compared With Conventional Intramedullary Cutting Guide,,clinical trial,治験,,,,,
Q61894502,外科手術,Q796194,Telephone-Based Educational Intervention in Improving Communication Between Patients With Stage 0-III Cancer and Their Children,,clinical trial,治験,,,,,
Q61894517,外科手術,Q796194,Safety Study of Airway Clearance Techniques in Infants.,,clinical trial,治験,,,,,
Q61894504,外科手術,Q796194,The Pathogenesis of Terson Syndrome and the Role of CSF Tau / Amyloid-ß 40 and 42 in Patients With Aneurysmatic Subarachnoid Hemorrhage,,clinical trial,治験,,,,,
Q61894535,外科手術,Q796194,Randomized Double-blind Controlled Trial of Use of Dydrogesterone in Threatened Miscarriage,,clinical trial,治験,,,,,
Q61894519,外科手術,Q796194,Tablet-Aided BehavioraL Intervention EffecT on Self-management Skills,,clinical trial,治験,,,,,
Q61894573,外科手術,Q796194,No Treatment Versus Oral Ibuprofen Treatment for Patent Ductus Arteriosus in Preterm Infants,,clinical trial,治験,,,,,
Q61894603,外科手術,Q796194,Lactobacillus Reuteri in the Prevention of Antibiotic Associated-diarrhea and Clostridium Difficile,,clinical trial,治験,,,,,
Q61894551,外科手術,Q796194,Prevalence and Clinical Course of Chronic Hep B Infection in IBD and Rheumatologic Disease,,clinical trial,治験,,,,,
Q61894511,外科手術,Q796194,Transcranial Direct Current Stimulation (tDCS) As A Treatment For Cigarette Craving and Cognitive Deficits in Schizophrenic,,clinical trial,治験,,,,,
Q61894606,外科手術,Q796194,Lesinurad Tablet Bioequivalence,,clinical trial,治験,,,,,
Q61894553,外科手術,Q796194,Predictive Value of Periodic Repolarization Dynamics in Post-Infarction Patients,,clinical trial,治験,,,,,
Q61894568,外科手術,Q796194,Phase IIa Trial of ALXN1007 for the Treatment of Non-criteria Manifestations of Antiphospholipid Syndrome,,clinical trial,治験,,,,,
Q61894537,外科手術,Q796194,Sexual Health Empowerment for Cervical Health Literacy and Cancer Prevention,,clinical trial,治験,,,,,
Q61894542,外科手術,Q796194,Serosorting Intervention for HIV Negative MSM,,clinical trial,治験,,,,,
Q61894602,外科手術,Q796194,Multiday Fully Closed Loop Insulin Delivery in Monitored Outpatient Conditions,,clinical trial,治験,,,,,
Q61894536,外科手術,Q796194,Spinal Stimulation to Treat Low Back Pain,,clinical trial,治験,,,,,
Q61894544,外科手術,Q796194,Sub-Trial of the Youth Readiness Intervention (YRI): Treatment of Control Group and Addition of Stress Biomarkers,,clinical trial,治験,,,,,
Q61894545,外科手術,Q796194,Total Ankle Replacement Versus Arthrodesis Trial,,clinical trial,治験,,,,,
Q61894555,外科手術,Q796194,The Value of Adding Either Meperdine or Fentanyl to Clonidine-bupivacaine,,clinical trial,治験,,,,,
Q61894594,外科手術,Q796194,Predictive Executive Functioning Models Using Interactive Tangible-Graphical Interface Devices in Adults,,clinical trial,治験,,,,,
Q61894567,外科手術,Q796194,Study of CX-4945 in Combination With Gemcitabine and Cisplatin for Frontline Treatment of Cholangiocarcinoma,,clinical trial,治験,,,,,
Q61894611,外科手術,Q796194,Pharmacological Conditioning of Sleep Patterns in Healthy Participants Using Amitriptylin,,clinical trial,治験,,,,,
Q61894571,外科手術,Q796194,Sofosbuvir-Containing Regimens Without Interferon For Treatment of Acute Hepatitis C Virus (HCV) Infection,,clinical trial,治験,,,,,
Q61894584,外科手術,Q796194,RADIATION PROTECTion With a Pelvic Lead Shield and a Radiation Protection Cap for Operators Performing Coronary Angiography or Intervention,,clinical trial,治験,,,,,
Q61894577,外科手術,Q796194,RTA 408 Ophthalmic Suspension for the Prevention of Corneal Endothelial Cell Loss Following Cataract Surgery - GUARD,,clinical trial,治験,,,,,
Q61894566,外科手術,Q796194,Trial of Two Electric Breast Pumps in Mothers of Term Infants.,,clinical trial,治験,,,,,
Q61894572,外科手術,Q796194,The Safety and Efficacy of Using HYADERMIS LA for Wrinkle Correction,,clinical trial,治験,,,,,
Q61894587,外科手術,Q796194,Study on the microRNA Expression Level in Postmenopausal Osteoporosis,,clinical trial,治験,,,,,
Q61894570,外科手術,Q796194,UARK 2012-02 Trial For High-Risk Myeloma Evaluating Accelerating and Sustaining Complete Remission,,clinical trial,治験,,,,,
Q61894582,外科手術,Q796194,"The Effect of Cigarette Smoking / Smoking Cessation on Skeletal Muscle Mass, Strength and Functional Capabilities",,clinical trial,治験,,,,,
Q61894591,外科手術,Q796194,Single Dose vs. Two Dose Regimen of Dalbavancin for the Treatment of Acute Bacterial Skin and Skin Structure Infections,,clinical trial,治験,,,,,
Q61894597,外科手術,Q796194,SCID Bu/Flu/ATG Study With T Cell Depletion,,clinical trial,治験,,,,,
Q61894604,外科手術,Q796194,"Single Ascending-dose Study of the Efficacy, Safety, Tolerability, and Pharmacokinetics of REGN1908-1909 in Allergic, Adult Participants",,clinical trial,治験,,,,,
Q61894598,外科手術,Q796194,Triple in Asthma Dose Finding,,clinical trial,治験,,,,,
Q61894596,外科手術,Q796194,Unrelated HSCT in Patients With Fanconi Anemia,,clinical trial,治験,,,,,
Q61894605,外科手術,Q796194,Use of Micafungin (Mycamine®) as Antifungal Prophylaxis in Haematology and Onco-haematology,,clinical trial,治験,,,,,
Q61894612,外科手術,Q796194,(Macrolane VR30) in Buttocks Reshaping and contouringCellulite (Macrolane VR30) in Buttocks Reshaping and Contouring,,clinical trial,治験,,,,,
Q61894613,外科手術,Q796194,A Phase II Trial to Evaluate the Efficacy of AZD6094 (HMPL-504) in Patients With Papillary Renal Cell Carcinoma (PRCC),,clinical trial,治験,,,,,
Q61894623,外科手術,Q796194,A Bioequivalence Study of Norgestimate /Ethinyl Estradiol (NGM/EE) Tablets Manufactured at 2 Different Facilities,,clinical trial,治験,,,,,
Q61894633,外科手術,Q796194,A Study of Single and Multiple Doses of KHK6640 in Subjects With Prodromal or Mild to Moderate Alzheimer's Disease,,clinical trial,治験,,,,,
Q61894624,外科手術,Q796194,Balloon Expandable Transcatheter Aortic Valve Implantation Without Predilation of the Aortic Valve,,clinical trial,治験,,,,,
Q61894649,外科手術,Q796194,Acupuncture for Chemical Therapy Induced Nausea and Vomiting: a Cross-over Trail,,clinical trial,治験,,,,,
Q61894635,外科手術,Q796194,"Carbapenem-resistant Enterobacteriaceae: Prevalence, Risk Factors and Impact of the Use of the Phenotypic Algorithm for the Detection of Carbapenemases",,clinical trial,治験,,,,,
Q61894657,外科手術,Q796194,A Parp Inhibitor (BMN 673) for Inoperable Advanced eNDometrial cAncer,,clinical trial,治験,,,,,
Q61894668,外科手術,Q796194,"A 6-week, Study of MG01CI Low Dose and High Dose Compared With Placebo in Adults and Adolescents With Fragile X Syndrome",,clinical trial,治験,,,,,
Q61894670,外科手術,Q796194,A Study of Chemo +/- Low-dose Radiation as Induction Therapy in SCCHN,,clinical trial,治験,,,,,
Q61894620,外科手術,Q796194,Comparison of Laryngeal Mask Airway Supreme and Endotracheal Tube In Patients Undergoing Gynecological Laparoscopy Surgery,,clinical trial,治験,,,,,
Q61894679,外科手術,Q796194,A Chronic-Dose Safety and Efficacy Study of Albuterol Multi-Dose Dry Powder Inhaler in Pediatric Asthmatics,,clinical trial,治験,,,,,
Q61894673,外科手術,Q796194,A Study to Determine the Influence of Co-ingestion of Alcohol on Hydrocodone Bitartrate Extended Release (HC-ER),,clinical trial,治験,,,,,
Q61894615,外科手術,Q796194,Frequent Dosing Regimen of Lucentis for Subjects With Persistent Diabetic Macular Edema Despite Standard antiVEGF Dosing,,clinical trial,治験,,,,,
Q61894629,外科手術,Q796194,Empiric Antibiotic Therapy for Ventilator-acquired Pneumonia With Gram-negative Bacilli in Intensive Care,,clinical trial,治験,,,,,
Q61894638,外科手術,Q796194,Effectiveness of Mindfulness Based Relapse Prevention for Chronic Users of Benzodiazepines,,clinical trial,治験,,,,,
Q61894692,外科手術,Q796194,ACT01 in Combination With Comp01-04 in Patients With Actinic Keratosis,,clinical trial,治験,,,,,
Q61894651,外科手術,Q796194,Cost Analysis for Endoscopic Retrograde Cholangiopancreatography (ERCP),,clinical trial,治験,,,,,
Q61894646,外科手術,Q796194,Effectiveness and Safety of Transcatheter Patent Foramen Ovale Closure for Migraine,,clinical trial,治験,,,,,
Q61894617,外科手術,Q796194,Intervention Trial to Decrease Cardiovascular Risk in Persons With Serious Mental Illness,,clinical trial,治験,,,,,
Q61894647,外科手術,Q796194,Evaluation of Wound Management With Negative Pressure Dressing Versus Standard Dressing After Revision Arthroplasty.,,clinical trial,治験,,,,,
Q61894674,外科手術,Q796194,Comparison of the Time to Recurrence Between Ranibizumab and Aflibercept,,clinical trial,治験,,,,,
Q61894678,外科手術,Q796194,Comparison of AMG and EMG to Avoid Residual Paralysis After General Anesthesia,,clinical trial,治験,,,,,
Q61894664,外科手術,Q796194,Effects of Exercise and Inhibition of Dipeptidyl Peptidase-4 on Insulin Secretion in Subjects With Type 1 Diabetes,,clinical trial,治験,,,,,
Q61894676,外科手術,Q796194,Comparison of Steroid Dosages on the Efficacy of Trochanteric Bursa Injection,,clinical trial,治験,,,,,
Q61894644,外科手術,Q796194,Investigating the Pharmacokinetic Drug Interactions Between Rosuvastatin and Ezetimibe,,clinical trial,治験,,,,,
Q61894690,外科手術,Q796194,Comorbidities and Virologic Outcome Among Patients on Anti-retroviral Therapy in Rural Lesotho,,clinical trial,治験,,,,,
Q61894675,外科手術,Q796194,FACEFI : Cardiac Fatigue During Intense Exercises - Pilot Study,,clinical trial,治験,,,,,
Q61894626,外科手術,Q796194,Long Term Results and Complications After Epistaxis Treatment,,clinical trial,治験,,,,,
Q61894618,外科手術,Q796194,MRSA Eradication and Decolonization in Children,,clinical trial,治験,,,,,
Q61894688,外科手術,Q796194,Endofaster Test for Helicobacter Pylori Detection in Patients on Proton Pump Inhibitor Therapy,,clinical trial,治験,,,,,
Q61894636,外科手術,Q796194,Lanreotide In Polycystic Kidney Disease Study,,clinical trial,治験,,,,,
Q61894619,外科手術,Q796194,Neoadjuvant Radiotherapy Followed by Transanal Endoscopic Microsurgery for T1-T2 Extraperitoneal Rectal Cancer,,clinical trial,治験,,,,,
Q61894627,外科手術,Q796194,New Imaging Procedure for the Localisation of Insulinoma,,clinical trial,治験,,,,,
Q61894650,外科手術,Q796194,Laparoscope Combined Ureteroscopic Air-pressure Ballistic Lithotripsy to Treat Patients With Hepatolithiasis,,clinical trial,治験,,,,,
Q61894641,外科手術,Q796194,"Maximum Tolerated Dose, Safety and Efficacy of Docetaxel / Cisplatin + STI571",,clinical trial,治験,,,,,
Q61894630,外科手術,Q796194,Non Invasive Prenatal Testing of Down Syndrome,,clinical trial,治験,,,,,
Q61894655,外科手術,Q796194,Long-term Effects of CPAP on Lipidemia and Hs-CRP Levels in OSA Patients,,clinical trial,治験,,,,,
Q61894661,外科手術,Q796194,Managing Acute Pain in Critically Ill Non-communicative Palliative Care Patients,,clinical trial,治験,,,,,
Q61894652,外科手術,Q796194,Motivation Psychology-based Smart Engagement System,,clinical trial,治験,,,,,
Q61894634,外科手術,Q796194,Phase II/III Study of the Efficacy and Safety of MacuCLEAR MC-1101 in Treating DryAge-Related Macular Degeneration,,clinical trial,治験,,,,,
Q61894671,外科手術,Q796194,"Mass Balance, Pharmacokinetics, and Metabolism of 14C-labeled ACT-128800 Administered to Healthy Male Subjects",,clinical trial,治験,,,,,
Q61894653,外科手術,Q796194,Nitro-oxidative Stress in Periodontitis,,clinical trial,治験,,,,,
Q61894645,外科手術,Q796194,Phase 4 Study to Demonstrate Prognostic Usefulness of AdreView™ Scintigraphy for Identifying Subjects With Heart Failure Who Will Experience Death During 60 Months Follow-up.,,clinical trial,治験,,,,,
Q61894614,外科手術,Q796194,Study of Efficacy and Safety of NVA237 in Patients With Poorly Controlled Asthma,,clinical trial,治験,,,,,
Q61894628,外科手術,Q796194,Relationship Between Chronic Periodontitis and Vitamin D and Calcium in Men,,clinical trial,治験,,,,,
Q61894677,外科手術,Q796194,Multiple Rising Oral Doses of BI 1060469 in Healthy Subjects and Mild Asthma Patients,,clinical trial,治験,,,,,
Q61894687,外科手術,Q796194,Metabolic and Cardiovascular Impact of CD36 Deficiency in African Americans,,clinical trial,治験,,,,,
Q61894608,外科手術,Q796194,The Effect of Mindfulness Based Stress Reduction in Patients With Painful Diabetic Peripheral Neuropathy,,clinical trial,治験,,,,,
Q61894662,外科手術,Q796194,"Pilot Study of Oxytocin and microRNA Identification in NAF, Serum, and Tissue in Women With Breast Cancer",,clinical trial,治験,,,,,
Q61894609,外科手術,Q796194,The Role of the Gut Microbiota in the Systemic Immune Response During Human Endotoxemia,,clinical trial,治験,,,,,
Q61894622,外科手術,Q796194,The Effect of Whole Body Vibration on Spasticity in Persons With Spinal Cord Injury,,clinical trial,治験,,,,,
Q61894672,外科手術,Q796194,Pharmaceutical Consultation at Hospital Discharge and Adherence to Anti-infective Treatment,,clinical trial,治験,,,,,
Q61894625,外科手術,Q796194,The Evaluation of a CONSORT Based Online Writing Tool,,clinical trial,治験,,,,,
Q61894621,外科手術,Q796194,Total Knee Replacement With the ROCC Knee,,clinical trial,治験,,,,,
Q61894639,外科手術,Q796194,Stool Transplants to Treat Refractory Clostridium Difficile Colitis,,clinical trial,治験,,,,,
Q61894632,外科手術,Q796194,The Effects of Single-dose Rectal Midazolam Application on Post-operative Recovery,,clinical trial,治験,,,,,
Q61894637,外科手術,Q796194,Targeted Nurse-driven HIV Screening in Emergency Departments,,clinical trial,治験,,,,,
Q61894659,外科手術,Q796194,Ridge Augmentation Comparing a Block Allograft to a Demineralized Bone Matrix Allograft.,,clinical trial,治験,,,,,
Q61894640,外科手術,Q796194,The Type of Hepatoglobin in IUGR,,clinical trial,治験,,,,,
Q61894631,外科手術,Q796194,VENUS: Septic Gene Expression Using SeptiCyte,,clinical trial,治験,,,,,
Q61894654,外科手術,Q796194,Study of CXA-10 in Healthy Volunteers,,clinical trial,治験,,,,,
Q61894648,外科手術,Q796194,Thymosin-α1 in Cancer-Related Fatigue,,clinical trial,治験,,,,,
Q61894669,外科手術,Q796194,Salts of Clopidogrel: Investigation to ENsure Clinical Equivalence,,clinical trial,治験,,,,,
Q61894682,外科手術,Q796194,Rapid Medical Donation Programme for Breast Cancer,,clinical trial,治験,,,,,
Q61894658,外科手術,Q796194,The Study of Active Transfer of Plaque Technique for Unprotected Distal Left Main Bifurcation Lesions,,clinical trial,治験,,,,,
Q61894642,外科手術,Q796194,Whole-Exome Sequencing (WES) of Cancer Patients,,clinical trial,治験,,,,,
Q61894663,外科手術,Q796194,The Effectiveness of Vitamin C in Postoperative Pain Management of Single-level Posterior Lumbar Interbody Fusion (PLIF),,clinical trial,治験,,,,,
Q61894665,外科手術,Q796194,Study to Evaluate the Effect of Solifenacin and Mirabegron on the Digoxin Concentrations in Blood in Healthy Subjects,,clinical trial,治験,,,,,
Q61894660,外科手術,Q796194,The Incidence of Undiagnosed OSA Compared in Multi-ethic Races of Malaysia & the Associated Postoperative Complications,,clinical trial,治験,,,,,
Q61894666,外科手術,Q796194,The Effects of High Dose Pancreatic Enzyme Replacement Therapy After Pancreatoduodenectomy,,clinical trial,治験,,,,,
