qid,category,category_qid,en_label,ja_label,en_description,ja_description,mesh_id,icd10,icd9,snomed_id,umls_id
Q309406,症状,Q169872,apathy,アパシー,state of indifference or the suppression of emotions; lack of interest or enthusiasm,感情がなくなった状態,D057565,,,,C0085632
Q622527,症状,Q169872,self-injury,自傷行為,intentional injury to one's own body without the intention to kill oneself,意図的に自らの身体を傷つけたり、毒物などを摂取したりすること,D016728,X84,,,C0036601
Q942936,症状,Q169872,witches' mark,,Hypothetical mark on the body indicating a person was a witch,,,,,,
Q936070,症状,Q169872,trismus,牙関緊急,medical problem of jaw clenching,,D014313,R25.2,781.0,,C0041105
Q718263,症状,Q169872,logorrhea,,"extreme and overwhelming prolixity, wordiness",,,R47.8,,,C3248383
Q21117184,症状,Q169872,staggering gait,,,,,,,,
Q4419847,症状,Q169872,Pavlov's symptom,,catatonic symptom (described by Pavlov) : the patient reacts only to whispering.,,,,,,
Q5140942,症状,Q169872,coffee ground vomiting,コーヒー残渣様嘔吐,medical condition,,,,,,C1510416
Q21116733,症状,Q169872,respiratory hypersensitivity,呼吸器過敏症,symptom,,D012130,,,,C0035228
Q2899872,症状,Q169872,attention seeking,,act of attaining attention,,,,,,
Q3563378,症状,Q169872,pathological journey,,,,,,,,
Q21112474,症状,Q169872,myoclonus of limbs,,symptom,,,,,,CL759578
Q29643911,症状,Q169872,Action tremor,,"tremor present when the limbs are active, either when outstretched in a certain position or throughout a voluntary movement",,,,,,
Q4574618,症状,Q169872,nostrils distended,,,,,,,,
Q21117140,症状,Q169872,blue-gray vision,,,,,,,,
Q21116709,症状,Q169872,stiff spine,,,,,,,,
Q21117153,症状,Q169872,colored halos,,,,,,,,
Q21117532,症状,Q169872,jerking limbs,,,,,,,,
Q21116634,症状,Q169872,pulmonary irritation,,symptom,,,,,,C0235932
Q21116849,症状,Q169872,skin blisters,,symptom,,,,,,C2220104
Q29789635,症状,Q169872,encephalitic cry,,crying caused by encephalitis,,,,,,
Q220322,症状,Q169872,agnosia,失認,neurologic sensory disorder,,D000377,,784.69,,C0001816
Q30141302,症状,Q169872,confusion with time and space,,,,,,,,
Q30141343,症状,Q169872,challenges in planning or solving problems,,,,,,,,
Q30141359,症状,Q169872,"difficulty completing familiar tasks at home, at work or at leisure",,,,,,,,
Q739481,症状,Q169872,aura,アウラ (医学用語),eye disturbance with/without headache,,,G43.1,346.0,,C3552117
Q3054130,症状,Q169872,low frustration tolerance,,concept in Rational Emotive Behavioral Therapy,,,,,,C0548883
Q581349,症状,Q169872,serositis,,inflammation of the serous tissues of the body,,D012700,,,,C0036749
Q944142,症状,Q169872,suicidal ideation,希死念慮,"thoughts, ideas, or ruminations about the possibility of ending one's life",,D059020,R45.8,V62.84,225457007,C0424000
Q4346317,症状,Q169872,strawberry tongue,イチゴ舌,symptom,,,,529.3,,
Q599982,症状,Q169872,enanthem,,rash on the mucous membranes,,,B09,,,C0014034
Q675010,症状,Q169872,lysosomal storage disease,ライソゾーム病,inherited metabolic disorder that involve an abnormal accumulation of substances inside the lysosome resulting from defects in lysosomal function,,D016464,E77,,,C0085078
Q21117353,症状,Q169872,hyperexcitability,,,,,,,,C0856984
Q266332,症状,Q169872,compulsive behavior,強迫行動,performing an act persistently and repetitively without it necessarily leading to an actual reward or pleasure,,D003192,,,,C0600104
Q21112553,症状,Q169872,ocular changes,,eye manifestation of non-eye diseases,,D005132,,,,C0015411
Q4763844,症状,Q169872,Angor animi,,symptom defined as a patient's perception that they are dying,,,,,,C0549258
Q2514100,症状,Q169872,verbigeration,,repetition of meaningless words and phrases,,,,,,C0233716
Q615363,症状,Q169872,torticollis,斜頸,"dystonic condition defined by an abnormal, asymmetrical head or neck position, which may be due to a variety of causes",,D014103,M43.6,723.5,,C0040485
Q614750,症状,Q169872,bronchiolitis obliterans,閉塞性細気管支炎,medical condition,,D001989,,491.8,40100001,C0006272
Q21117302,症状,Q169872,twitching,,symptom,,,R25.3,,,C0231530
Q3919140,症状,Q169872,cenesthopathy,体感症,aberrant bodily sensation,,,,,,
Q746001,症状,Q169872,thromboangiitis obliterans,閉塞性血栓性血管炎,Human disease,,D013919,,,,C0040021
Q2973381,症状,Q169872,reduced affect display,感情鈍麻,condition of reduced emotional reactivity in an individual,,,,,,C0233469
Q2517007,症状,Q169872,avoidance coping,,the effort to avoid dealing with a stressor,,,,,,C0231426
Q663998,症状,Q169872,death rattle,死前喘鳴,sound often produced by someone who is near death when fluids such as saliva and bronchial secretions accumulate in the throat and upper chest,,,,,,
Q2361701,症状,Q169872,self-neglect,セルフネグレクト,"behavioral condition in which an individual neglects to attend to their basic needs, such as personal hygiene, appropriate clothing, feeding, or tending appropriately to any medical conditions they have",自らの生活に必要な行動を執る気力を喪失し、周囲の人間にも助けを求めない状況にあること,D000077711,,,,C0424359
Q21112499,症状,Q169872,nasal ulcer bleeding,,symptom,,,,,,
Q21112539,症状,Q169872,numb mucous membrane,,symptom,,,,,,
Q21112577,症状,Q169872,pallor or cyanosis of extremities,,symptom,,,,,,
Q21112656,症状,Q169872,pink frothy sputum,,symptom,,,,,,
Q21112701,症状,Q169872,respiratory sensitization,,symptom,,,,,,
Q21116594,症状,Q169872,profuse sweating,,symptom,,,,,,
Q21116602,症状,Q169872,prolonged colds,,symptom,,,,,,
Q21116617,症状,Q169872,psycho-neurologic disturbance,,symptom,,,,,,
Q21116678,症状,Q169872,reflex bronchoconstriction,,symptom,,,,,,
Q21116801,症状,Q169872,sense of well being,,symptom,,,,,,
Q21117406,症状,Q169872,liver enzyme changes,,symptom,,,,,,
Q21117872,症状,Q169872,deep pain,,symptom,,,,,,
Q4930803,症状,Q169872,blurred vision,かすみ目,"symptom, lack of sharpness of vision resulting in the inability to see fine detail",,,,,,
Q4340622,症状,Q169872,focal neurologic sign,前頭葉徴候,"impairment of nerve, spinal cord, or brain function that affects a specific region of the body",,,,,,C1848821
Q4924780,症状,Q169872,blanch,,symptom,,,,,,C0277941
Q681160,症状,Q169872,dermatomyositis,皮膚筋炎,myositis that results in inflammation located in muscle or located in skin where a skin rash is often seen prior to the onset of muscle weakness,,D003882,M33.033.0-M33.133.1,710.3710.3,,C0011633
Q748444,症状,Q169872,asterixis,,medical condition,,,R27.8,781.3,,
Q659033,症状,Q169872,biliary atresia,胆道閉鎖症,congenital disorder of digestive system investigation of choice of the disease is MRCP,,D001656,,,,C0005411
Q57769952,症状,Q169872,catatonic excitement,,"catatonic symptom, purposeless and excited motor activity without obvious cause",,,,295.2,,C0233606
Q676691,症状,Q169872,Eskimo words for snow,,Linguistic cliché,,,,,,
Q918193,症状,Q169872,catalepsy,カタレプシー,"psychomotor symptom of catatonia, abnormal maintenance of postures",受動的にとらされた姿勢を保ち続け、自分の意思で変えようとしない状態,D002375,F44.2,295.2,,C0007370
Q8777453,症状,Q169872,cutaneous eruption,,,,,,,,C0302295
Q2346980,症状,Q169872,absence seizure,欠神発作,"generalized seizure characterized by a brief loss and return of consciousness, generally not followed by a period of lethargy",,D004832,G40.3,345.0,,
Q2348540,症状,Q169872,buffalo neck,,,,,,,,C0520573
Q10301920,症状,Q169872,indecision,,inabilty to decide,,,,,,C0423908
Q54912092,症状,Q169872,intrinsic positive-pressure respiration,,non-therapeutic positive end-expiratory pressure occurring in patients with severe airway obstruction,,D018467,,,,C0242676
Q744971,症状,Q169872,loosening of associations,,,,,,,,
Q757681,症状,Q169872,canine atopic dermatitis,,,,,,,,
Q54912147,症状,Q169872,post-exercise hypotension,,transient reduction in blood pressure levels immediately after exercise,,D057774,,,,C2936233
Q7989549,症状,Q169872,Westphal's sign,,medical condition,,,,,,
Q42417507,症状,Q169872,post-exertional malaise,,symptom of chronic fatigue syndrome,,,,,,
Q56026208,症状,Q169872,ring of paleness around the mouth,口の周りの青白い輪,diagnostic symptom,症状,,,,,
Q778731,症状,Q169872,pyuria,,symptom,,D011776,N39.0,791.9,4800001,C0034359
Q56036789,症状,Q169872,Taussig symptoms,,diagnostic symptoms at Sand Fly Fever,,,,,,
Q56036868,症状,Q169872,Pick symptom,,diagnostic symptoms at Sand Fly Fever,,,,,,
Q7316656,症状,Q169872,retching,,reverse movement (peristalsis) of the stomach and esophagus without vomiting,,,,,,C0232602
Q30141588,症状,Q169872,misplacing things and losing the ability to retrace steps,,,,,,,,
Q30141616,症状,Q169872,memory loss that disrupts daily life,,,,,,,,
Q8038367,症状,Q169872,wrist pain,,symptom,,,,,,
Q56104212,症状,Q169872,Ferrari sign,,symptom of yellow fever,,,,,,
Q42417656,症状,Q169872,Knee buckling,,medical condition,,,M23.5,,203597000,C0427262
Q56233069,症状,Q169872,tetanus triad,,triad of symptoms,,,,,,
Q56233235,症状,Q169872,spatula test,,symptom in tetanus,,,,,,
Q7933601,症状,Q169872,mood swing,気分変動,extreme or rapid change in mood,,,,,,
Q2268776,症状,Q169872,lying,横臥,human position in which the body is more or less horizontal and supported along its length by the surface underneath,,,,,,
Q1041258,症状,Q169872,West syndrome,点頭てんかん,"severe epilepsy syndrome with infantile spasms, hypsarrhythmia and mental retardation",,,G40.4,345.6,,
Q7315912,症状,Q169872,respiratory distress,,symptom,,,,,,
Q6931241,症状,Q169872,mucopurulent discharge,,emission or secretion of fluid containing mucus and pus,,,,,,C0302307
Q7967199,症状,Q169872,wandering,,common behavior in people with dementia,,D055816,,,,C0871597
Q7098794,症状,Q169872,Optic disc pallor,,Finding in eye examinations,,,,,,C0554970
Q30694315,症状,Q169872,Pain out of proportion,,pain out of proportion to physical examination,,,,,,
Q47085690,症状,Q169872,abnormal skin coloration,,symptom,,,,,,C0151907
Q58145981,症状,Q169872,apragmatism,,state of inactivity caused by schizophrenia or severe depression,,,,,,C4049568
Q46978629,症状,Q169872,abnormality of the eyebrow,,,,,,,,C4011556
Q841743,症状,Q169872,thousand-yard stare,1000ヤードの凝視,trauma symptom,,,,,,
Q2319686,症状,Q169872,vesical tenesmus,,medical condition,,,R30.1,788.9,,C0423735
Q776790,症状,Q169872,necrolytic migratory erythema,壊死性遊走性紅斑,"dermatological manifestation of many internal diseases, most often, glucagonoma.",,D058568,,,15576007,C0221243
Q394129,症状,Q169872,psychomotor agitation,精神運動性激越,a set of signs and symptoms that stem from mental tension and anxiety; the signs are unintentional and purposeless motions; the symptoms are emotional distress and restlessness,精神的な緊張や不安から生じる一連の兆候と症状。兆候は意図的でない無目的な動きであり、症状は感情的な苦痛と落ち着きのなさである。,D011595,R45.1,308.2,,C3887612
Q335941,症状,Q169872,aboulia,無為症候群,"absence of willpower or decisiveness, especially as a symptom of mental disorder",,,,,,C0919974
Q2293277,症状,Q169872,tophus,,"deposit of uric acid crystals, in the form of monosodium urate crystals, in people with longstanding hyperuricemia (high levels of uric acid in the blood)",,,,274.0,,C0221248
Q959457,症状,Q169872,syndrome of Inappropriate antidiuretic hormone secretion,抗利尿ホルモン不適合分泌症候群,endocrine disease,症候群の一つ,D007177,E22.2,253.6,55004003,C0021141
Q9162872,症状,Q169872,schizophrenic autism,自閉,"autism as a symptom of schizophrenia, withdrawal to inner life",陰性症状：自己の内界に閉じ込もる,,,,,
Q9390205,症状,Q169872,ADULT syndrome,,rare human genetic disease,,C538052,,,,C1863204
Q9390211,症状,Q169872,branchiooculofacial syndrome,,"autosomal dominant disease that is characterized by low birth weight and growth retardation, bilateral branchial clefts",,,,,449821007,C0376524
Q707816,症状,Q169872,giant cell arteritis,巨細胞性動脈炎,human disease,,D013700,M31.5,,414341000,C0039483
Q1192036,症状,Q169872,microsleep,マイクロスリープ,temporary episode of sleep or drowsiness,,,,,,
Q21120269,症状,Q169872,retrosternal pain,,,,,,,,C0151826
Q132643589,症状,Q169872,breast blister,,,,,,,,
Q21402617,症状,Q169872,eye ulceration,目の潰瘍,medical condition,,,,,,C0848383
Q1166142,症状,Q169872,erythema,紅斑,symptom,,D004890,L51,695,,C0332575
Q97366766,症状,Q169872,dysorgasmia,オーガズム痛,pain caused by orgasm,,,,,,C0423749
Q21402569,症状,Q169872,rice water diarrhea,,copious watery stool that resembles rice water,,,,,,
Q1097957,症状,Q169872,intermittent claudication,間欠跛行,"symptom that describes muscle pain on mild exertion (ache, cramp, numbness or sense of fatigue)",,D007383,,440.21,,C0021775
Q12680516,症状,Q169872,jaw pain,,,,,,,,
Q1115038,症状,Q169872,runny nose,鼻漏,type of medical symptom where the nasal cavity is filled with fluid mucus,,D000086722,J34.8,478.19,,C1260880
Q16866863,症状,Q169872,Skin sloughing,,shedding dead surface cells off the skin,,,,,,CL454356
Q109362057,症状,Q169872,linear dermatitis,線状皮膚炎,,,,,,,
Q654426,症状,Q169872,psychological trauma,心的外傷,type of damage to the psyche that occurs as a result of a severely distressing event,ある出来事がきっかけで心に傷を負う状態,D000067073,,,,C3203533
Q99264637,症状,Q169872,sigmoiditis,S状結腸炎,,,,,,,C0037074
Q75388730,症状,Q169872,fifth and sixth miscarried children of Anne of Great Britain,,(1697-1697),,,,,,
Q631093,症状,Q169872,arch of circle,,,,,,,,
Q21120271,症状,Q169872,cherry red lips,,,,,,,,
Q21120255,症状,Q169872,paroxysmal cough,,,,,,,,
Q21402580,症状,Q169872,motor neuropathy,運動ニューロパチー,medical condition,,,,,,
Q21120241,症状,Q169872,bitter taste,,symptom,,,,,,C0235290
Q9390244,症状,Q169872,Guérin-Stern syndrome,,,,,,,,
Q21120235,症状,Q169872,urine discoloration,,medical condition,,,,,,C0522153
Q11696796,症状,Q169872,isotretinoin embryopathy,,,,C535670,,,,C0432364
Q9390616,症状,Q169872,Van den Ende-Gupta syndrome,,"Van den Ende-Gupta syndrome is a very rare syndrome characterized by blepharophimosis, arachnodactyly, joint contractures, and characteristic dysmorphic features",,C535909,,,,C1833136
Q498916,症状,Q169872,apraxia,失行,agnosia that is a loss of the ability to map out physical actions in order to repeat them in functional activities,,D001072,R48.2,784.69,68345001,C0003635
Q752298,症状,Q169872,cri-du-chat syndrome,Cri-du-chat症候群,human medical condition,,D003410,,,,C0010314
Q609066,症状,Q169872,avolition,,inability to initiate and persist in goal-directed activities (negative symptom),,,,,,C3495892
Q751631,症状,Q169872,pure red-cell aplasia,赤芽球癆,human disease,,D012010,D60,284.8,,C0034902
Q382255,症状,Q169872,affect lability,,mental state,,,,,,
Q21128616,症状,Q169872,localized pain,,symptom,,,,,,C0520962
Q388169,症状,Q169872,malar rash,,medical condition,,,,,,C0238864
Q134476322,症状,Q169872,Periodontitis,,a severe gum infection that damages tissue and bone around teeth.,,,,,,
Q1020201,症状,Q169872,Böök syndrome,,disease,,C562993,Q82.4,,,C0457014
Q9390241,症状,Q169872,Genoa syndrome,,,,C537684,,,,C1832424
Q21120251,症状,Q169872,black skin,,symptom from exposure to acetic acid,酢酸への暴露による症状,,,,,C0860447
Q25379699,症状,Q169872,Hurler syndrome,,"genetic disorder that results in the buildup of glycosaminoglycans (AKA GAGs, or mucopolysaccharides) due to a deficiency of alpha-L iduronidase",,,,,,
Q51714514,症状,Q169872,problem behavior,問題行動,unwanted habitual activity,,D000066553,,,,
Q12643772,症状,Q169872,heat exhaustion,熱疲労,caused by the loss of water and electrolytes through sweating,,D006359,,,,C0018839
Q21402601,症状,Q169872,clouding of the corneas,,symptom,,,,,,C1856661
Q21402619,症状,Q169872,feeling of neck constriction,,symptom,,,,,,C0236071
Q12101178,症状,Q169872,discomfort,,unpleasant physical feeling,,,,,,C0234215
Q1088113,症状,Q169872,chronic pain,慢性疼痛,acute pain extending beyond the usual healing process,,D059350,G89.4,338.2,,C0150055
Q21402577,症状,Q169872,myocardial dysfunction,,medical condition,,,,,,C0340515
Q21402576,症状,Q169872,necrosis of the corneal epithelium,,medical condition,,,,,,C0542107
Q21402563,症状,Q169872,unilateral facial nerve palsy,,medical condition,,,,,,C4022719
Q21402560,症状,Q169872,ventricular dysrhythmia,,medical condition,,,,,,C0344424
Q742500,症状,Q169872,methylmalonic acidemia,メチルマロン酸血症,organic acidemia that involves an accumulation of methylmalonic acid in the blood,,,E71.1,270.3,,C0268583
Q21120278,症状,Q169872,blue lips and skin,,symptom,,,,,,
Q21127492,症状,Q169872,dry nose and throat,,symptom,,,,,,
Q704930,症状,Q169872,progressive multifocal leukoencephalopathy,進行性多巣性白質脳症,viral disease affecting human brains,JCウイルスによって発症する脱髄性疾患,D007968,,,,C0023524
Q745162,症状,Q169872,polyarteritis nodosa,結節性多発動脈炎,"segmental transmural, necrotizing vasculitis",,D010488,,,,C0031036
Q9395395,症状,Q169872,Rodrigues blindness,,,,C535865,,,,C1849332
Q420915,症状,Q169872,acroparesthesia,,disease symptom in neurology,,,I73.8,,,C1332141
Q9081119,症状,Q169872,Fetal valproate spectrum disorder,,rare disease caused by prenatal exposure to valproic acid (VPA),,C536525,,,,C0236026
Q372236,症状,Q169872,acephalgic migraine,,migraine symptom,,,,,,C0338486
Q1163908,症状,Q169872,melena,メレナ,medical condition with dark feces that are associated with upper gastrointestinal bleeding,,D008551,K92.1,578.1,,C0025222
Q12719169,症状,Q169872,Tufse,,Synonymous with fear,,,,,,
Q21402621,症状,Q169872,greatly increased nasal secretions and oral secretions,,symptom,,,,,,
Q21402566,症状,Q169872,systemic toxicity,,symptom,,,,,,
Q21402574,症状,Q169872,phrenic nerve paralysis,,medical condition,,,,,,
Q21402561,症状,Q169872,vascular collapse,,medical condition,,,,,,
Q18554603,症状,Q169872,anterior scleritis,,Human disease,,,,,,C0155353
Q108704537,症状,Q169872,Nipple pain in breastfeeding,,nipple pain,,,,,,
Q7442204,症状,Q169872,Seattle windshield pitting epidemic,,mass delusion event in the American state of Washington,,,,,,
Q21118859,症状,Q169872,nasal irritation,鼻の刺激,,,,,,,
Q21118863,症状,Q169872,pharyngeal irritation,,,,,,,,C0863112
Q21119309,症状,Q169872,liver tenderness,,,,,,,,C0151767
Q21119919,症状,Q169872,mucous membrane hemorrhage,,,,,,,,C0240387
Q21120154,症状,Q169872,pain on inspiration,,,,,,,,C3160787
Q21120146,症状,Q169872,pulmonary sensitization,,,,,,,,C2939096
Q11794732,症状,Q169872,Erb's phenomenon,,Symptom of tetanus,,,,,,
Q64821719,症状,Q169872,mixed conductive-sensorineural hearing loss,,hearing loss caused by damage to or impairment of both the conductive elements and the sensorineural elements of the ear,,D046089,H90.8,,,C0155552
Q1162276,症状,Q169872,xerostomia,口腔乾燥症,medical condition,,D014987,K11.7,527.7,,C0043352
Q21120069,症状,Q169872,behavioral changes,,change in an individual's behavior,,,,,,C0542299
Q1641161,症状,Q169872,hypervigilance,,symptom of various anxiety disorders; codnition of heightened alertness caused by the presence of a stressor,,,,,,C0235013
Q21120094,症状,Q169872,hair discoloration,,,,,L67.1,,,C0151689
Q545365,症状,Q169872,anhedonia,快感消失,inability to feel pleasure,,D059445,,,,C0178417
Q10786647,症状,Q169872,alveolar fluid,,,,,,,,
Q2729863,症状,Q169872,hostility,敵意,form of emotionally charged angry behavior,,D006791,R45.5,,,C0020039
Q106547597,症状,Q169872,hearing loss in music professionals,,hearing risks related to exposure to high sound pressure levels,,,,,,
Q881811,症状,Q169872,pemphigoid,類天疱瘡,autoimmune blistering diseases,,,L12,694.5,,CL449041
Q11820606,症状,Q169872,eye irritation,目の炎症,irritation of the eye,,,,,,C0235266
Q11919412,症状,Q169872,enteralgia,,,,,,,,C1557475
Q1631866,症状,Q169872,ego disturbance,,,,,,,,
Q481041,症状,Q169872,absinthism,,,,,,,,
Q1472585,症状,Q169872,loss of reality,,mental state of a person who is unable to comprehend the situation in which they find themselves,,,,,,
Q1484024,症状,Q169872,alogia,,"negative symptom, restriction in the amount of spontaneous speech",,,,,,
Q1499171,症状,Q169872,perseveration,,"persistent repetition of previously used phrases, words or details (psychopathological symptom)",,,,,,
Q633567,症状,Q169872,the Truman Show delusion,トゥルーマン・ショー妄想,"type of delusion in which the person believes that their lives are staged reality shows, or that they are being watched on cameras",,,,,,
Q21118017,症状,Q169872,palmar planter hyperkeratosis,,,,,,,,
Q21118168,症状,Q169872,retrosternal tightness,,,,,,,,
Q21119047,症状,Q169872,cardiac stress,,,,,,,,
Q21119312,症状,Q169872,larynx irritation,,,,,,,,
Q21119414,症状,Q169872,increased cardiac output,,,,,,,,
Q21119347,症状,Q169872,mouth irritation,,,,,,,,
Q21119551,症状,Q169872,unsteady gait,,,,,,,,
Q21119917,症状,Q169872,lip bleeding,,,,,,,,
Q21120168,症状,Q169872,black sputum,,,,,,,,
Q21120136,症状,Q169872,foamy sputum,,,,,,,,
Q21120010,症状,Q169872,poor sleep,,,,,,,,
Q110484782,症状,Q169872,Iris freckles,,flecks on the surface of the iris caused by a buildup of melanin,,,,,,
Q110484804,症状,Q169872,Iris nevi,,"ark spots on the colored iris larger than iris freckles, and they grow down into a part of the iris called the stroma",,,,,,
Q21120214,症状,Q169872,burning mouth,,symptom,,,,,,C0877717
Q21120220,症状,Q169872,dry throat,,symptom,,,,,,C0235234
Q10547530,症状,Q169872,difficulty concentrating,,clinical symptom,,,,,,C0947509
Q2723947,症状,Q169872,somatization,身体化,medical symptoms caused by psychological stress,,,,,,C0149779
Q12046440,症状,Q169872,emotional disorder,情緒障害,symptom,症状,,,,,C0233459
Q1132536,症状,Q169872,persecutory delusion,被害妄想,delusion involving perception of persecution,妄想性障害の一つ,,,,,C0270493
Q1020115,症状,Q169872,evil eye,邪視,"curse believed to be cast by a malevolent glare, causing many cultures to create measures against it",伝説神話,,,,,
Q847057,症状,Q169872,retinitis pigmentosa,網膜色素変性症,retinal degeneration characterized by the gradual deterioration of the photoreceptors or the retinal pigment epithelium of the retina leading to progressive sight loss,,D012174,,,,C0035334
Q935710,症状,Q169872,mitochondrial disease,ミトコンドリア病,spontaneously occuring or inherited disorder that involves mitochondrial dysfunction,,D028361,,277.87,240096000,C0751651
Q473814,症状,Q169872,amok,アモック,culture-bound syndrome,,,,,,C0270601
Q2738617,症状,Q169872,desquamation,落屑,"""shedding"" of the skin",,,R23.4,,,C0237849
Q11697109,症状,Q169872,erythema gyratum repens,匍行性迂回状紅斑,medical condition,,,L53.3,,,C0263357
Q1199997,症状,Q169872,derealization,現実感喪失,feeling as though the external world is not real,,,F48.1,300.6,,C0233754
Q134699791,症状,Q169872,retrocochlear hearing loss,,sensorineural hearing loss affecting the central auditory pathways or the vestibulocochlear nerve,,,,,,
Q100939146,症状,Q169872,Reactive hyperplasia of lymph node,,,,,,,,
Q911427,症状,Q169872,Behçet's disease,ベーチェット病,rare immune-mediated small-vessel systemic vasculitis in humans,再発・寛解を繰り返す原因不明の慢性疾患で、自己免疫疾患の一つ,D001528,,,,C0004943
Q1411912,症状,Q169872,rumination,反すう,persistent thinking that causes worry and distress,,D000074222,,,,C4505206
Q65244978,症状,Q169872,Jesus' side wound,,,,,,,,
Q11789224,症状,Q169872,acute visual loss,,Loss of visual acuity (implying that vision was better at a certain timepoint in life).,,,,,,C0155002
Q1338171,症状,Q169872,compensation,,psychological strategy,,,,,,
Q460263,症状,Q169872,waxy flexibility,,"psychomotor symptom of catatonia, abnormal maintenance of postures",,,F20.2,,,C0233612
Q4280488,症状,Q169872,Manichean delusion,,the most acute kind of antagonistic delusion,,,,,,
Q10649843,症状,Q169872,restlessness,,"lack of calm, peace, or ease",,,,,,
Q899726,症状,Q169872,spinocerebellar ataxia,脊髄小脳変性症,"group of dominantly inherited, predominately late-onset, cerebellar ataxias. Neuro-developmental outcome and brain-derived neurotrophic factor level in relation to feeding practice in early infancy.",,D020754,G11.1,,,C0029534
Q1124410,症状,Q169872,Jerusalem syndrome,エルサレム症候群,group of mental phenomena,,,,,,
Q21862894,症状,Q169872,motor dysfunction,,symptom,,,,,,CL473871
Q22050868,症状,Q169872,postural sway,,neurologic symptom,,,,,,C0427118
Q21908909,症状,Q169872,toneless voice,,,,,,,,
Q21993812,症状,Q169872,chronic nausea,,,,,,,,
Q22314576,症状,Q169872,cold skin,,,,,,,,
Q21515325,症状,Q169872,short attention span,,symptom,,,,,,
Q21541481,症状,Q169872,severe tissue destruction,,symptom,,,,,,
Q15637420,症状,Q169872,lethargy,嗜眠,"state of tiredness, weariness, fatigue, or lack of energy",,D053609,,780.79,,C0023380
Q17001055,症状,Q169872,Constant Weight Without Fins,,freediving discipline in which the diver descends and ascends only by swimming without the use of fins,,,,,,
Q21756893,症状,Q169872,ascending paralysis,,neurologic symptom,,,,,,
Q15121394,症状,Q169872,celebrity worship syndrome,,mental disorder in which a person is overly obsessed with a public figure,,,,,,
Q21505002,症状,Q169872,cornea blistering,,symptom,,,,,,C3553964
Q21505036,症状,Q169872,sinus pain,,symptom,,,,,,C0522251
Q21504931,症状,Q169872,gastric hypomotility,,medical condition,,,,,,C0948397
Q21505006,症状,Q169872,eye perforation,,medical condition,,,,,,C0860533
Q21402634,症状,Q169872,microhemorrhage,,medical condition,,,,,,C0859253
Q21402635,症状,Q169872,mimicked myocardial infarction,,medical condition,,,,,,C0476281
Q21515328,症状,Q169872,erratic behavior,,symptom,,,,,,C0564572
Q786844,症状,Q169872,autoimmune hepatitis,自己免疫性肝炎,autoimmune disease of gastrointestinal tract that results in inflammation located in liver caused by the body's immune system attacking the liver cells,,D019693,,,,C0241910
Q1269237,症状,Q169872,dyschylia,,,,,,,,
Q1346139,症状,Q169872,Streptococcus suis meningitis,,,,,,,,
Q1198115,症状,Q169872,stereotypy,常同行動,repetitive mechanical repetition of speech or physical activities,,D013239,,307.3,,C0038271
Q2858354,症状,Q169872,Constant Weight With Fins,,freediving discipline in which the diver descends and ascends only by swimming with the use of fins,,,,,,
Q2858351,症状,Q169872,No-Limits Apnea,,freediving discipline in which the diver descends and ascends using their method of choice,,,,,,
Q2858355,症状,Q169872,static apnea,,"discipline in which the diver holds their breath underwater for as long as possible, and need not swim any distance",,,,,,
Q136783,症状,Q169872,magical thinking,呪術的思考,"illogical conclusions based on correlated events, or belief that unrelated events are causally connected despite the absence of any plausible causal link between them",,,,,,
Q640434,症状,Q169872,when pigs fly,空飛ぶ豚,figure of speech describing an impossible event,,,,,,
Q1324592,症状,Q169872,laryngospasm,喉頭痙攣,disorder in which the adductor muscles of the vocal cords exhibit increased activity leading to laryngeal spasm,,D007826,J38.5,478.75,,C0023066
Q4138715,症状,Q169872,hyperbulia,,,,,,,,
Q998803,症状,Q169872,tumor lysis syndrome,腫瘍崩壊症候群,medical condition,,D015275,E88.3,277.88,,C0041364
Q3328158,症状,Q169872,vesicular sound,肺胞呼吸音,normal breath sound,,,,,,C0231857
Q1338862,症状,Q169872,cribbing,齰癖,stable vice in horses,,,,,,
Q1421961,症状,Q169872,idée fixe,観念固着,an idea that preoccupies an individual and that he is unwilling to give up despite evidence to the contrary,,,,,,
Q1335193,症状,Q169872,diabetic embryopathy,,characterized by congenital anomalies or foetal/neonatal complications in an infant that are linked to diabetes in the mother,,,,,,C3830518
Q845779,症状,Q169872,Fanconi anemia,ファンコーニ貧血,human genetic disease,,D005199,,,30575002,C0015625
Q245455,症状,Q169872,chromosome 5q deletion syndrome,5q-症候群,human disease,,C535323,,,,C0740302
Q1361850,症状,Q169872,patulous eustachian tube,耳管開放症,eustachian tube disorder,,,,,,C0155434
Q4138731,症状,Q169872,hypermetamorphosis,,psychopathological symptoms related to excessively rapid change of ideas,,,,,,
Q2560633,症状,Q169872,stertorous,,medical condition,,,,,,C0231841
Q1338684,症状,Q169872,tension headache,緊張性頭痛,common type of headache classified by The International Classification of Headache Disorders 3rd edition,,D018781,G44.2,339.1,,
Q1277793,症状,Q169872,myotonia,筋強直症候群,prolonged contraction of muscles,,D009222,G71.1,359.2,3434004,C0027125
Q831363,症状,Q169872,Bethlem myopathy,,human disease,,,,,,C1834674
Q4223543,症状,Q169872,klikusha,,possessed woman in Imperial Russia,,,,,,
Q182180,症状,Q169872,yawn,あくび,reflex,眠い時に出る呼吸動作,D015000,,,,C0043387
