qid,category,category_qid,en_label,ja_label,en_description,ja_description,mesh_id,icd10,icd9,snomed_id,umls_id
Q18967339,病気,Q12136,classic Kaposi's sarcoma,,Human disease,,,,,,C0279084
Q18967422,病気,Q12136,trichomonas balanoposthitis,,Human disease,,,,,,C0341769
Q18975234,病気,Q12136,human herpesvirus 8 infectious disease,,Human disease,,,,,,C0154053
Q18967690,病気,Q12136,bovine trypanosomiasis,,cattle disease,,D014354,,,,C0041230
Q19309810,病気,Q12136,bipartite talus,,,,,Q66.8,,,
Q12125,病気,Q12136,common cold,風邪,common viral infection of upper respiratory tract,ウイルス感染症の一種,D003139,J00,,82272006,C0009443
Q12090,病気,Q12136,Cholera,コレラ,bacterial infection of the small intestine,激しい下痢を主症状とする細菌感染症,D002771,,001,,C0008354
Q18987134,病気,Q12136,combined oxidative phosphorylation deficiency,,Human disease,,,,,,C4700505
Q19587382,病気,Q12136,autosomal dominant non-syndromic intellectual disability,,non-syndromic intellectual disability characterized by an autosomal dominant inheritance pattern,,,,,,
Q18975687,病気,Q12136,equine Strongyle infections,,horse disease,,D013319,,,,C0038459
Q19001032,病気,Q12136,autoimmune lymphoproliferative syndrome type 3,,Human disease,,,,,,C1519711
Q19587384,病気,Q12136,autosomal recessive non-syndromic intellectual disability,,human disease,,C565406,,,,C1855304
Q18967342,病気,Q12136,endemic African Kaposi's sarcoma,,Kaposi's sarcoma that is located in black Africans,,,C46.0,176.0,,C1275231
Q18987129,病気,Q12136,primary pigmented nodular adrenocortical disease,,adrenal cortex disease characterized by small to normal sized adrenal glands containing multiple small cortical pigmented nodules,,C566469,,,,C1864846
Q11094,病気,Q12136,chronic thyroiditis,慢性甲状腺炎,autoimmune disease,,D050031,E06.3,245.2,,C0677607
Q19121036,病気,Q12136,complement component 4b deficiency,,Human disease,,,,,,C3280641
Q18975808,病気,Q12136,bovine hemorrhagic syndrome,,cattle disease,,D030243,,,,C0950112
Q19000403,病気,Q12136,Enterovirus infectious disease,,Human disease,,D004769,B34.1,,,C0014378
Q18975460,病気,Q12136,infectious canine hepatitis,,dog disease,,D006522,,,,C0019191
Q19121035,病気,Q12136,complement component 4a deficiency,,Human disease,,C565167,,,,C1852692
Q19121044,病気,Q12136,complement component 9 deficiency,,Human disease,,C565165,,,,C0398765
Q18987133,病気,Q12136,parietal foramina,,Human disease,,C566826,,,,C0222706
Q19000581,病気,Q12136,classical swine fever,豚熱,animal disease,ブタのウイルス性疾病,D006691,,,,C0019841
Q4973199,病気,Q12136,Brody myopathy,,neuromuscular disease is characterized by difficulty relaxing muscles and muscle stiffness following exercise or other strenuous activity and is located in skeletal muscles,,C536607,G71.8,,,C1832918
Q18966121,病気,Q12136,mast syndrome,,hereditary spastic paraplegia associated with dementia,,C565409,,,,C1855346
Q18966123,病気,Q12136,Smith-McCort dysplasia,,osteochondrodysplasia characterized by short limbs and a short trunk with a barrel-shaped chest and has material basis in homozygous or compound heterozygous mutation in the DYM gene on chromosome 18q,,C564589,,,,C1846431
Q18966134,病気,Q12136,rippling muscle disease,,"muscle tissue disease characterized by muscles unusually sensitive to movement or pressure; the proximal muscles are most affected, especially the thighs",,C535686,,,,C1853698
Q18966102,病気,Q12136,Baraitser-Winter syndrome,,Human disease,,,,,,C1855722
Q18966146,病気,Q12136,pontocerebellar hypoplasia type 1B,,human disease,,,,,,C3553449
Q18966144,病気,Q12136,pontocerebellar hypoplasia type 1A,,human disease,,,,,,C1843504
Q18966152,病気,Q12136,pontocerebellar hypoplasia type 2D,,human disease,,,,,,C3151140
Q18966153,病気,Q12136,pontocerebellar hypoplasia type 2E,,human disease,,,,,,C4014488
Q18966162,病気,Q12136,pontocerebellar hypoplasia type 9,,human disease,,,,,,C4014354
Q18966164,病気,Q12136,pontocerebellar hypoplasia type 10,,human disease,,,,,,C4014347
Q18966970,病気,Q12136,Trichomonas prostatitis,,Human disease,,,,131.03,,C0153315
Q18966161,病気,Q12136,pontocerebellar hypoplasia type 8,,gene. MRI demonstrates a pontocerebellar hypoplasia with vermis and hemispheres equally affected and mild to severely reduced cerebral white matter volume with a fully formed very thin corpus callosum.,,,,,,C3554209
Q18966114,病気,Q12136,Van Maldergem syndrome,,Human disease,,C536530,,,,C1832390
Q18966154,病気,Q12136,pontocerebellar hypoplasia type 3,,Human disease,,C548072,,,,C1842687
Q18966155,病気,Q12136,pontocerebellar hypoplasia type 4,,Human disease,,C536716,,,,C1856974
Q18966156,病気,Q12136,pontocerebellar hypoplasia type 5,,Human disease,,C537745,,,,C1857762
Q18966150,病気,Q12136,pontocerebellar hypoplasia type 2C,,human disease,,C567324,,,,C2676465
Q18966149,病気,Q12136,pontocerebellar hypoplasia type 2B,,human disease,,C567325,,,,C2676466
Q18966158,病気,Q12136,pontocerebellar hypoplasia type 6,,human disease,,C548074,,,,C1969084
Q18966109,病気,Q12136,branchiootic syndrome,,"syndrome characterized by malformations of the outer, middle and inner ear and branchial and renal malformations. Mutations of the EYA1, SIX1 and SIX5 genes are associated with the syndrome",,C565171,,,,C1852718
Q18556685,病気,Q12136,acute hemorrhagic encephalitis,,Human disease,,,,,,C0858542
Q18558221,病気,Q12136,bulbar polio,,Human disease,,D011052,,,,C0032372
Q18556572,病気,Q12136,nonparalytic poliomyelitis,,Human disease,,,,,,C0152998
Q18556883,病気,Q12136,acute pyelonephritis,,human disease,,,,,,C0520575
Q18554801,病気,Q12136,multiple intestinal atresia,,Human disease,,C562441,,,,C0220744
Q18558116,病気,Q12136,gonococcal iridocyclitis,,Human disease,,,,,,C0153212
Q18558118,病気,Q12136,infectious anterior uveitis,,Human disease,,,,,,C0154911
Q18558192,病気,Q12136,gonococcal keratitis,,Human disease,,,,,,C0153214
Q18558193,病気,Q12136,gonococcal endophthalmia,,Human disease,,,,,,C0153213
Q18558260,病気,Q12136,chronic canaliculitis,,Human disease,,,,,,C0155240
Q18558168,病気,Q12136,neonatal candidiasis,,Human disease,,,,,,C0276682
Q18558202,病気,Q12136,purulent endophthalmitis,,Human disease,,,,,,C0259800
Q18558072,病気,Q12136,mucocutaneous leishmaniasis,粘膜皮膚リーシュマニア症,Human disease,,D007897,,,,C1328252
Q18558008,病気,Q12136,anaerobic pneumonia,,human disease,,,,,,C0375327
Q18555220,病気,Q12136,congenital nonspherocytic hemolytic anemia,,Human disease,,D000746,,,,C0002882
Q18558233,病気,Q12136,partial central choroid dystrophy,,human disease,,,,,,C0339427
Q18966097,病気,Q12136,3MC syndrome,,Human disease,,,,,,C0796279
Q18553930,病気,Q12136,primary polycythemia,,human disease,,C536842,,,,C0152264
Q18556216,病気,Q12136,secondary syphilis,二次性梅毒,"syphilis characterized as the second stage of syphilis which appears from 2 to 6 months after primary infection, and is marked by lesions especially in the skin but also in organs and tissues, and that lasts from 3 to 12 weeks",,C536773,,,,C0149985
Q18554312,病気,Q12136,juvenile spinal muscular atrophy,,Human disease,,D014897,G12.1,,,C0152109
Q18557581,病気,Q12136,cutaneous anthrax,,human disease,,C531621,,,,C0003177
Q18553753,病気,Q12136,"acromesomelic dysplasia, Maroteaux type",,"acromesomelic dysplasia that has material basis in mutation in NPR-B receptor which results in severe dwarfism, abnormalities of the located in vertebral column and shortening of middle and distal segments in the located in limb",,C535661,,,,C1864356
Q18553754,病気,Q12136,"acromesomelic dysplasia, Hunter-Thompson type",,acromesomelic dysplasia that has material basis in mutation in AMDH gene which results in normal axial skeleton but fused bones in the located in hand or located in foot,,,,,,C2930970
Q18553724,病気,Q12136,amyotrophic lateral sclerosis type 16,,amyotrophic lateral sclerosis that has material basis in mutation in the SIGMAR1 gene (SETX) on chromosome 9,,,,,,C3280587
Q18553597,病気,Q12136,coronin-1A deficiency,,severe combined immunodeficiency that is an actin regulator when mutated results in SCID through inhibition of thymic egress of mature thymocytes into peripheral lymphoid organs,,,,,,C3809383
Q18553747,病気,Q12136,"spondyloepimetaphyseal dysplasia, Missouri type",,"spondyloepimetaphyseal dysplasia that has material basis in mutations in the MMP13 gene which results in a pear-shaped vertebrae, abnormal metaphyseal changes, and genu varum deformities",,,,,,C1865832
Q18557138,病気,Q12136,herpetic gastritis,,viral gastritis that involves inflammation of the stomach lining caused by herpes simplex virus,,,,,,C0948172
Q18557366,病気,Q12136,colon Kaposi sarcoma,,sarcoma of colon that is located in the colon,,,,,,C1333091
Q18557164,病気,Q12136,rectum Kaposi's sarcoma,,sarcoma of the rectum that results in lesions that are located in the rectum,,,,,,C1335681
Q18557951,病気,Q12136,maple bark strippers' lung,,"opportunistic mycosis that is located in lungs caused by inhalation of fungal spores while stripping the bark from maple logs, has material basis in Cryptostroma corticale",,,,,,C0155890
Q18557889,病気,Q12136,ureter tuberculosis,,urogenital tuberculosis that is located in ureter resulting in ureteral strictures,,,,,,C0152800
Q18558249,病気,Q12136,cardiovascular syphilis,,tertiary syphilis manifested as aneurysm formation in the ascending aorta,,,,,,C0029751
Q18629322,病気,Q12136,Mueller Weiss syndrome,,osteonecrotic disease of the foot,,,,,,C4761149
Q18556069,病気,Q12136,cytochrome-c oxidase deficiency disease,,Human disease,,D030401,,,,C0268237
Q18554351,病気,Q12136,22q11 deletion syndrome,,chromosomal disease that has material basis in deletion polymorphisms at chromosome location 22q11 and is characterized by variable developmental problems and schizoid features,,D058165,,,,C0220704
Q18965508,病気,Q12136,non-syndromic X-linked intellectual disability,,non-syndromic intellectual disability characterized by a X-linked inheritance pattern,,,,,,C0796229
Q18631413,病気,Q12136,Human Disorganization Syndrome,,,,,,,,
Q18816398,病気,Q12136,alcoholic cerebellar degeneration,,,,,,,,
Q18556139,病気,Q12136,oesophagostomiasis,,Human disease,,D009814,,,,C0028887
Q18808725,病気,Q12136,lysosomal acid phosphatase deficiency,,Lysosomal storage disease,,C562645,,,,C0268410
Q18555383,病気,Q12136,haemonchiasis,,human disease,,D006188,,,,C0018477
Q18557641,病気,Q12136,bladder tuberculosis,,"urogenital tuberculosis that is located in urinary bladder, which results in fibrosis of bladder wall muscles",,,N33.0,,,C0152793
Q18557555,病気,Q12136,esophageal tuberculosis,,gastrointestinal tuberculosis that involves formation of tuberculous ulcers located in esophagus,,,K23.0,,,C0152902
Q18556319,病気,Q12136,sea-blue histiocyte syndrome,,Human disease,,D012618,,,,C0036489
Q18554860,病気,Q12136,central nervous system tuberculosis,,extrapulmonary tuberculosis that results in formation of tuberculomas located in brain or located in spinal cord,,D020306,,,,C0085388
Q18558200,病気,Q12136,vitreous abscess,,Human disease,,,H44.0,,,C0042904
Q18557869,病気,Q12136,tertiary syphilis,,stage of syphilis that occurs fifteen to thirty years after the initial infection; it can include gumma formation and cardiovascular or central nervous system involvement (neurosyphilis),,C536774,,,,C0153188
Q18554794,病気,Q12136,primary pulmonary hypertension,,"chronic pulmonary heart disease characterized by an increase of blood pressure in the pulmonary artery, pulmonary vein, or pulmonary capillaries, among others, has symptoms shortness of breath, dizziness, fainting, leg swelling",,D065627,,,,C0152171
Q18558227,病気,Q12136,tuberculous peritonitis,,human disease,,D014395,K67.3,,,C0041325
Q18558184,病気,Q12136,congenital nystagmus,,"pathologic nystagmus, present at birth, characterized by involuntary, rhythmic eye movements; oscillations are usually horizontal in direction",,D020417,,,,C0700501
Q18558102,病気,Q12136,monieziasis,,"parasitic helminthiasis infectious disease that involves zoonotic infection caused by Moniezia expansa, the common tapeworm of sheep",,D008989,,,,C0026414
Q18558154,病気,Q12136,latent syphilis,,syphilis that is characterized as having serologic proof of infection without signs or symptoms of disease,,D013592,,,,C0039133
Q18558100,病気,Q12136,splenic tuberculosis,,abdominal tuberculosis that results in formation of granulomas or abscesses located in spleen,,D014400,,,,C0041331
Q18557191,病気,Q12136,growth hormone secreting pituitary adenoma,,Human disease,,D049912,,,,C0346302
Q18558195,病気,Q12136,bacterial conjunctivitis,細菌性結膜炎,Human disease,,D003234,,,,C0009768
Q18556166,病気,Q12136,gastrointestinal tuberculosis,,human disease,,D014385,,,,C0041312
Q18558204,病気,Q12136,renal tuberculosis,,urogenital tuberculosis that results in formation of granulomas located in kidney,,D014398,,,,C0041328
Q18554140,病気,Q12136,tritanopia,3型2色覚,"human disease, blue color blindness",,,,,,C0155017
Q18556185,病気,Q12136,hepatic tuberculosis,,human disease,,D014386,,,,C0041313
Q18966081,病気,Q12136,amyotrophic lateral sclerosis type 5,,human disease,,C566576,,,,C1865864
Q18558175,病気,Q12136,staphyloenterotoxemia,ブドウ球菌性食中毒,Food poisoning that is caused by Staphylococcal infection,,D013202,,,,C0038159
Q18553705,病気,Q12136,GABA aminotransferase deficiency,,Human disease,,C535407,,,,C0342708
Q18556140,病気,Q12136,ostertagiasis,,trichostrongyloidiasis that involves parasitic infection of the ruminant gastrointestinal tract by nematodes of the genus Ostertagia,,D010029,,,,C0029471
Q18556156,病気,Q12136,oral tuberculosis,,"gastrointestinal tuberculosis that involves formation of painful ulcerative mucosal lesions located in tongue, located in palate, located in maxilla or located in mandible",,D014393,,,,C0041323
Q18556215,病気,Q12136,primary syphilis,,"syphilis that is the first stage of syphilis, marked by the development of a chancre, which is characterized by mononuclear leukocytic infiltration, macrophages, and lymphocytes",,C536772,,,,C0153139
Q18553629,病気,Q12136,pyridoxine-refractory autosomal recessive sideroblastic anemia,,Human disease,,C567145,,,,C2673914
Q18928476,病気,Q12136,fusariosis,,Human disease,,D060585,,,,C0276758
Q18553951,病気,Q12136,Eastern equine encephalitis,東部馬脳炎,horse disease,,D020242,,,,C0153065
Q18589315,病気,Q12136,Cataract-microcornea syndrome,,Cataract-microcornea syndrome is characterized by the association of congenital cataract and microcornea without any other systemic anomaly or dysmorphism,,C538287,,,,C1861829
Q18554151,病気,Q12136,hyperlipoproteinemia type V,,Human disease,,D006954,,,,C0020481
Q18553731,病気,Q12136,FTDALS2,,amyotrophic lateral sclerosis that has material basis in mutation in the CHCHD10 gene on chromosome 22. It is characterized by adult onset of either frontotemporal dementia and/or amyotrophic lateral sclerosis,,,,,,C4014648
Q18932745,病気,Q12136,Gamstorp-Wohlfart syndrome,,"syndrome characterized by progressive weakness and atrophy of muscles in feet, legs and hands. In some patients the syndrome also causes decreased sensitivity to touch, heat or cold, particularly in the lower arms or legs",,,,,,C0242287
Q18616565,病気,Q12136,Barber-Say syndrome,,rare genetic disorder,,C537908,,,,C1319466
Q18553715,病気,Q12136,amyotrophic lateral sclerosis type 4,,human disease,,C566550,,,,C1865409
Q18554819,病気,Q12136,"blepharophimosis, ptosis, and epicanthus inversus syndrome",,Human disease,,C562419,,,,C0220663
Q18558169,病気,Q12136,Venezuelan equine encephalitis,,Human disease,,D004685,A92.2,,,C0014078
Q18924547,病気,Q12136,Rocio virus encephalitis,,Human disease,,,,,,
Q18553920,病気,Q12136,chronic endophthalmitis,,Human disease,,,,,,C0154774
Q18553730,病気,Q12136,FTDALS1,,amyotrophic lateral sclerosis that has material basis in mutation in the C9ORF72 gene on chromosome 9. It is characterized by adult onset of either frontotemporal dementia and/or amyotrophic lateral sclerosis,,,,,,
Q4919794,病気,Q12136,Bjornstad syndrome,,Human disease,,C537633,,,,C0266006
Q4907660,病気,Q12136,bile acid malabsorption,,human disease,,C567652,K90.8,,,C2750087
Q4938225,病気,Q12136,Bohring-Opitz syndrome,,rare genetic syndrome caused by a mutation in the ASXL1 gene,,C537419,Q87.8,,,C0796232
Q4943512,病気,Q12136,Boomerang dysplasia,,Human disease,,C536573,Q68.5,754.44,254054000,C0432201
Q4887955,病気,Q12136,benign familial infantile epilepsy,,"infancy electroclinical syndrome that is characterized by convulsions, with onset at age 3 to 12 months",,C565296,G40.3,,,C1853995
Q4818237,病気,Q12136,Attenuated familial adenomatous polyposis,,Human disease,,C538265,,,,C1266024
Q4907578,病気,Q12136,Bilateral frontoparietal polymicrogyria,,medical condition,,C564652,,,,C1847352
Q4904691,病気,Q12136,Bietti crystalline corneoretinal dystrophy,,Human disease,,C535440,,,,C1859486
Q4826993,病気,Q12136,autosomal dominant hypophosphatemic rickets,,rickets characterized by low levels of serum phosphate and elevated levels of ALP and phosphaturia and that has material basis in autosomal dominant inheritance,,C562791,E83.31,275.3,,C0342642
Q4865826,病気,Q12136,Bart-Pumphrey syndrome,,Human disease,,C537210,,,,C0266004
Q4820036,病気,Q12136,auditory neuropathy,オーディトリー・ニューロパシー,"hearing disorder characterized by impaired transmission of signals through the auditory nerve, resulting in mild to severe hearing loss and poor speech perception",,C538268,,,,C1852271
Q2405864,病気,Q12136,Respiratory manifestations due to nickel,,,,,,,,
Q4853488,病気,Q12136,Bamforth-Lazarus syndrome,,Human disease,,C537901,,,,C1855794
Q3135042,病気,Q12136,hexane (professional illness),,,,,,,,
Q3346720,病気,Q12136,occupational nystagmus,,,,,,,,
Q4865135,病気,Q12136,Bart syndrome,,human disease,,C562638,,,,C0268371
Q4887956,病気,Q12136,benign familial neonatal epilepsy,,Human disease,,,G40.3,,,C0220669
Q4892313,病気,Q12136,Berk–Tabatznik syndrome,,human disease,,C535432,,,,C2930899
Q4821698,病気,Q12136,spondylocostal dysostosis,,"dysostosis that results in abnormal development located in vertebrae or located in ribs. The bones of the spine do not develop properly, which causes them to be misshapen and abnormally joined together",,,Q76,756.9,,C0265343
Q4897218,病気,Q12136,beta-ketothiolase deficiency,,Human disease,,C535434,,,,C1533628
Q2651722,病気,Q12136,temporomandibular joint pathology,,any condition affecting the anatomic and functional characteristics of the temporomandibular joint,,D013705,,,,C0039494
Q4876717,病気,Q12136,Beare-Stevenson cutis gyrata syndrome,,Human disease,,C565129,,,703528008,C1852406
Q170990,病気,Q12136,arthritis,関節炎,"any of several joint disorders, some autoimmune, some infectious",,D001168,,712,372091005,C0003864
Q937818,病気,Q12136,acrodermatitis enteropathica,,Human disease,,C538178,E83.2,686.8,,C0221036
Q931365,病気,Q12136,Ringbone,,chronic joint disease of hoofed animals,,,,,,
Q861224,病気,Q12136,juvenile rheumatoid arthritis,若年性特発性関節炎,rheumatoid arthritis that involves an autoimmune disease onset in children under 16 which attacks the healthy cells and tissue of located in joint,,,,,,C0157916
Q1108794,病気,Q12136,colibacillosis in young pigs,,,,,,,,
Q341999,病気,Q12136,hidradenitis suppurativa,汗腺膿瘍,Human disease,,D017497,,705.83,,C0162836
Q939364,病気,Q12136,congenital heart disease,先天性心疾患,cardiovascular disease,,D006330,,,,C0018798
Q1076086,病気,Q12136,chondromalacia patellae,,Human disease,,D046789,,,,C0008475
Q296104,病気,Q12136,activated protein C resistance,活性化プロテインC抵抗性,hemostatic disorder,,D020016,,289.81,,C0600433
Q845527,病気,Q12136,mathematical anxiety,数学の心配,anxiety about one's ability to do mathematics,,,,,,
Q381719,病気,Q12136,trisomy 9,9トリソミー,partial or complete triplication of chromosome 9,,,Q92,758,,
Q385774,病気,Q12136,Townes-Brocks syndrome,タウンズ＝ブロックズ症候群,genetic disorder,,C536974,Q87.8,,24750000,C0265246
Q1052391,病気,Q12136,inherited pseudoxanthoma elasticum,弾力繊維性仮性黄色腫,Human disease,,D011561,,,,C0033847
Q369262,病気,Q12136,growth hormone deficiency,下垂体性矮小症,Human disease,,D004393,E23.0,253.3,,
Q340594,病気,Q12136,achondroplasia,軟骨無形成症,osteochondrodysplasia that results in dwarfism from abnormal ossification of cartilage in long bones,,D000130,,756.4,,C0001080
Q931538,病気,Q12136,mucolipidosis type IV,,Lysosomal storage disease,,,E75.1,,,C0238286
Q1128527,病気,Q12136,locoism,,central nervous system disorder of animals,,,,,,C0275191
Q938793,病気,Q12136,articular cartilage disease,,disease involving the articular cartilage of joint,,,M24.1,,,C0158073
Q1196503,病気,Q12136,computer vision syndrome,VDT症候群,"condition resulting from focusing the eyes on a screen for protracted, uninterrupted periods of time",,,,,,C2609092
Q1047559,病気,Q12136,agammaglobulinemia,低ガンマグロブリン血症,B cell deficiency that is caused by a reduction in all types of gamma globulins,,,,,,C0001768
Q371520,病気,Q12136,polydactyly,多指症,physical anomaly resulting in supernumerary fingers and/or toes,,D017689,,,367506006,C0152427
Q865794,病気,Q12136,pear decline,,,,,,,,
Q924421,病気,Q12136,septic arthritis,敗血症性関節炎,arthritis that involves infection by a pathogen located in joint syaptic,関節の細菌感染症,D001170,,,,C0003869
Q319812,病気,Q12136,abetalipoproteinemia,無β・リポタンパク血症,"rare genetic disease involving failure of synthesis or assembly of plasma lipoproteins that contain apo-protein B (chylomicrons, VLDL, and LDL); characterized by severe vitamin E deficiency, leading to serious neurological damage",,D000012,,272.5,,C0000744
Q303123,病気,Q12136,Aarskog syndrome,,"monogenic disease affects a person's height, muscles, skeleton, genitals, and appearance of the face",,C535331,,759.89,14921002,C0175701
Q953638,病気,Q12136,Wiskott-Aldrich syndrome,ウィスコット・アルドリッチ症候群,rare disease,,D014923,,,36070007,C0043194
Q940210,病気,Q12136,ankyloblepharon-ectodermal defects-cleft lip/palate syndrome,,human disease,,C535289,,,,C1785148
Q1053120,病気,Q12136,Gitelman syndrome,ギテルマン症候群,Human disease,,D053579,E83.4,,707756004,C0268450
Q1125675,病気,Q12136,congenital disorder of glycosylation,,carbohydrate metabolic disorder that involves deficient or defective glycosylation of a variety of tissue proteins and/or lipids,,D018981,,,,C0282577
Q338857,病気,Q12136,Minamata disease,水俣病,"a severe neurological disease caused by mercury poisoning, first discovered in the Japanese city of Minamata.",日本の公害病、メチル水銀による中毒性中枢神経系疾患,,T56.1,985.0,,C0265376
Q945930,病気,Q12136,progressive supranuclear palsy,進行性核上性麻痺,"neurodegenerative disease characterized by supranuclear gaze palsy, postural instability, progressive rigidity, and mild dementia",,D013494,,,,C0038868
Q1052687,病気,Q12136,Charcot–Marie–Tooth disease,シャルコー・マリー・トゥース病,"neuromuscular disease that is characterized by a slowly progressive degeneration of the muscles of the foot, lower leg, hand and forearm",,D002607,,,,C0007959
Q1125121,病気,Q12136,advanced sleep phase syndrome,睡眠相前進症候群,sleep disorder that involves an altered circadian rhythm resulting in falling asleep in early evening and awaking very early in the morning,概日リズムが正常な状態より前進する疾患,,G47.2,327.32,,C1858496
Q1274464,病気,Q12136,polyarthritis,多発性関節炎,type of arthritis which involves 5 or more joints simultaneously,,,M06.4,716,416956002,C0162323
Q928767,病気,Q12136,multiple familial trichoepithelioma,,human disease,,C536552,,,,C1275122
Q288714,病気,Q12136,alpha thalassemia,Αサラセミア,thalassemia involving the hemoglobin genes HBA1 and HBA2,,D017085,,,,C0002312
Q383228,病気,Q12136,Gerstmann-Straussler-Scheinker syndrome,ゲルストマン・ストロイスラー・シャインカー症候群,"prion disease characterized by adult onset of memory loss, dementia, ataxia, and pathologic deposition of amyloid-like plaques in the brain",中枢神経の遺伝性疾患,D016098,,,,C0017495
Q929963,病気,Q12136,primary polydipsia,心因性多飲症,dry mouth and excessive fluid consumption in the absence of physiological stimuli to drink with physiological suppression of arginine-vasopressin secretion or a decrease in the sensitivity threshold of osmoreceptors (thirst center),,D059607,,,,C0395005
Q339547,病気,Q12136,carcinoid syndrome,カルチノイド症候群,Human disease,,D008303,E34.0,259.2,,C0024586
Q1126831,病気,Q12136,tetralogy of Fallot,ファロー四徴症,"congenital heart defect, whose symptoms include episodes of bluish skin color, whose embryology includes anteriosuperior displacement of the infundibular (aorticopulmonary) septum",心室中隔欠損症、大動脈騎乗、肺動脈狭窄、右心室肥大という4特徴と同時にチアノーゼを伴う先天性心疾患,D013771,,,,C0039685
Q1182826,病気,Q12136,canine degenerative myelopathy,,"incurable, progressive disease of the canine spinal cord",,,,,,
Q1034711,病気,Q12136,Heberden's node,ヘバーデン結節,human disease,,,M15.1,715.04,,C0018862
Q379038,病気,Q12136,adult polyglucosan body disease,,"Adult polyglucosan body disease (APBD) is a glycogen storage disease of adults characterized by progressive upper and lower motor neuron dysfunction, progressive neurogenic bladder and cognitive difficulties that can lead to dementia",,C564878,,,,C1849722
Q332293,病気,Q12136,carpal tunnel syndrome,手根管症候群,medical condition due to compression of the median nerve as it travels through the wrist at the carpal tunnel,,D002349,,,,C0007286
Q1055374,病気,Q12136,adenosine deaminase deficiency,アデノシンデアミナーゼ欠損症,"severe combined immunodeficiency that is caused by a defective enzyme, adenosine deaminase (ADA), necessary for the breakdown of purines. Lack of ADA causes accumulation of dATP",,,,279.2,,C0268124
Q337604,病気,Q12136,aceruloplasminemia,セルロプラスミン欠損症,adult-onset disorder of neurodegeneration with brain iron accumulation,,C536004,E83.1,275.0,,C0878682
Q1077955,病気,Q12136,hypohidrotic ectodermal dysplasia,,no proof,,D053358,Q82.4,757.31,,C0162359
Q1129007,病気,Q12136,angioedema,血管性浮腫,disease characterized by the rapid swelling,,D000799,,,,C0002994
Q147351,病気,Q12136,peg shaped tooth,,"particular form of Zahnhypoplasie, a genetically caused malformation of the tooth",,,,,,
Q928697,病気,Q12136,sensorineural hearing loss,感音難聴,type of Hearing Loss,,D006319,,,,C0018776
Q1397549,病気,Q12136,carpal varus,,limb pointing inward in quadrupedal animals,,,,,,
Q1406349,病気,Q12136,greasy pig disease,滲出性表皮炎,,,,,,,
Q1404470,病気,Q12136,Felty's syndrome,フェルティ症候群,"syndrome that results in rheumatoid arthritis, splenomegaly and neutropenia",関節リウマチ、脾腫、白血球減少を三主徴とする疾患,D005258,,,,C0015773
Q1358140,病気,Q12136,mange,毛包虫症,class of skin diseases caused by parasitic mites,,,,,,
Q1420459,病気,Q12136,fish tuberculosis,抗酸菌症,,,,,,,
Q2255642,病気,Q12136,swine dysentery,豚赤痢,,,,,,,
Q1469699,病気,Q12136,animal esotropia,,,,,,,,
Q1475504,病気,Q12136,food allergy in animals,,,,,,,,
Q1592919,病気,Q12136,malocclusion in rabbits,,,,,,,,
Q1616667,病気,Q12136,hexamitiasis in tortoises,,,,,,,,
Q2385178,病気,Q12136,occupational lead poisoning,,,,,,,,
Q1344619,病気,Q12136,enterotoxemia,エンテロトキセミア,animal disease,,D004767,,,,C0014371
Q2312030,病気,Q12136,discitis,椎間板炎,Human disease,,D015299,,722.90,,C0012624
Q2253530,病気,Q12136,Blackleg,黒あし病,caused by Pectobacterium carotovorum,,,,,,
Q1598909,病気,Q12136,supraventricular tachycardia,上室性頻拍,abnormally fast heart rhythm arising from improper electrical activity in the upper part of the heart,,D013617,I47.1,427.0,,C0039240
Q2188219,病気,Q12136,tooth ankylosis,,Human disease,,D020254,,,,C0155930
Q2165411,病気,Q12136,spondylitis,脊椎炎,inflammation of the vertebra,,D013166,,,,C0029644
Q1435125,病気,Q12136,fetus in fetu,封入胎児,"fetus-like tissue mass within a fetus, abnormality of twin pregnancy",,D000098987,,,,
Q1451507,病気,Q12136,Bobble-head doll syndrome,,neurological movement disorder in which patients involuntarily bob their head and shoulders,,C536241,G93.0,348,,C2931137
Q1526645,病気,Q12136,surra,スーラ病,"infectious disease of mammals, caused by Trypanosoma",,,,,,
Q2104382,病気,Q12136,porcine intestinal spirochaetosis,,bacterial disease of pigs,,,,,,
Q1505689,病気,Q12136,tenosynovitis,腱鞘炎,"inflammation of the fluid-filled sheath (called the synovium) that surrounds a tendon, typically leading to joint pain, swelling, and stiffness",腱の周囲を覆う腱鞘（けんしょう）の炎症,D013717,M65,727.0,,C0039520
Q1499629,病気,Q12136,joint effusion,,effusion of watery liquid into the cavity of a joint,,D006833,M25.4,,,C0158157
Q1585753,病気,Q12136,urethral stricture,尿道狭窄,"narrowing of the urethra caused by injury, instrumentation, infection and certain non-infectious forms of urethritis",,D014525,N35,,,C0029752
Q2286523,病気,Q12136,Flax dressers disease,,,,,J66.1,,,C2242894
Q1417880,病気,Q12136,Non-Verbal Learning Disorder,,medical condition,,,,,,
Q1362025,病気,Q12136,white-nose syndrome,,"disease affecting hibernating bats caused by a white fungus infecting the skin of the muzzle, ears, and wings",,,,,,
Q17583,病気,Q12136,miliary tuberculosis,粟粒結核,extrapulmonary tuberculosis that results in formation of tiny lesions in all the organs,,D014391,,,,C0041321
