qid,category,category_qid,en_label,ja_label,en_description,ja_description,mesh_id,icd10,icd9,snomed_id,umls_id
Q3332086,医薬品,Q12140,Benzedrine,,the brand name of the first pharmaceutical drug that contained amphetamine,,,,,,
Q2353314,医薬品,Q12140,arsenicum album,,homeopathic preparation based on extremely diluted aqueous arsenic trioxide,,,,,,
Q771101,医薬品,Q12140,Diospyros lotus,マメガキ,"species of plant, date-plum",,,,,,C1018675
Q468853,医薬品,Q12140,ECA stack,ECAスタック,"ephedrine, caffeine, and aspirin",,,,,,
Q161105,医薬品,Q12140,Plantanus orientalis,スズカケノキ,species of plant,,,,,,C1059173
Q24883404,医薬品,Q12140,testosterone ester,,class of chemical compounds,,,,,,
Q20817212,医薬品,Q12140,ginseng,,root of plants in the genus Panax,,,,,,
Q2537288,医薬品,Q12140,propyphenazone/paracetamol/caffeine,,combination drug,,,,,,
Q28856481,医薬品,Q12140,"antihemophilic factor porcine, b-domain truncated recombinant",,,,,,,,
Q4085946,医薬品,Q12140,betamethasone/gentamicin,,combination drug,,,,,,
Q15331296,医薬品,Q12140,Fibraurea tinctoria,,species of plant,,,,,,C2289605
Q3130053,医薬品,Q12140,inosine pranobex,イノシンプラノベクス,mixture of chemical compounds,,D007542,,,,
Q111185,医薬品,Q12140,Ferula assa-foetida,アサフェティダ,species of plant,,,,,,
Q1601561,医薬品,Q12140,Hot Lemon,,hot drink,,,,,,
Q218155,医薬品,Q12140,Quercus ilex,セイヨウヒイラギガシ,Oak tree species native to the Mediterranean,,,,,,C1020750
Q607051,医薬品,Q12140,panipenem/betamipron,パニペネム・ベタミプロン合剤,combination drug,,,,,,
Q3375171,医薬品,Q12140,oxycodone/aspirin,,combination drug,,,,,,
Q3927848,医薬品,Q12140,QuikClot,,an antihemorrhagic/hemostatic agent,,,,,,
Q788110,医薬品,Q12140,Bach flowers,バッチフラワー,alternative medicine without scientific evidence,,,,,,
Q28859597,医薬品,Q12140,alogliptin / metformin,,pharmaceutical drug,,,,,,C3535926
Q28130683,医薬品,Q12140,testosterone furoate,,androgen and anabolic steroid,,,,,,
Q28859603,医薬品,Q12140,alendronic acid / colecalciferol,,pharmaceutical drug,,,,,,
Q28859601,医薬品,Q12140,alendronate sodium trihydrate / colecalciferol,,pharmaceutical drug,,,,,,
Q28859614,医薬品,Q12140,atazanavir / cobicistat,,pharmaceutical drug,,,,,,
Q28859634,医薬品,Q12140,amlodipine / valsartan / hydrochlorothiazide,,pharmaceutical drug,,,,,,
Q28859605,医薬品,Q12140,budesonide / salmeterol,,pharmaceutical drug,,,,,,
Q28859619,医薬品,Q12140,brinzolamide / timolol,,pharmaceutical drug,,,,,,
Q28859621,医薬品,Q12140,brinzolamide / brimonidine tartrate,,pharmaceutical drug,,,,,,
Q28859628,医薬品,Q12140,bimatoprost / timolol,,pharmaceutical drug,,,,,,
Q28859600,医薬品,Q12140,ceftolozane / tazobactam,,pharmaceutical drug,,,,,,
Q28859602,医薬品,Q12140,clopidogrel / acetylsalicylic acid,,pharmaceutical drug,,,,,,
Q28859599,医薬品,Q12140,empagliflozin / metformin,,pharmaceutical drug,,,,,,
Q28859611,医薬品,Q12140,desloratadine / pseudophedrine sulphate,,pharmaceutical drug,,,,,,
Q28859529,医薬品,Q12140,memantine / donepezil,,pharmaceutical drug,,,,,,
Q28859622,医薬品,Q12140,darunavir / cobicistat,,pharmaceutical drug,,,,,,
Q28859612,医薬品,Q12140,emtricitabine / rilpivirine / tenofovir alafenamide,,pharmaceutical drug,,,,,,
Q28859615,医薬品,Q12140,fenofibrate / simvastatin,,pharmaceutical drug,,,,,,
Q28859623,医薬品,Q12140,emtricitabine / tenofovir alafenamide,,pharmaceutical drug,,,,,,
Q28859613,医薬品,Q12140,follitropin alfa / lutropin alfa,,pharmaceutical drug,,,,,,
Q28859576,医薬品,Q12140,ketorolac / phenylephrine,,pharmaceutical drug,,,,,,
Q28859607,医薬品,Q12140,irbesartan / hydrochlorothiazide,,pharmaceutical drug,,,,,,
Q28859630,医薬品,Q12140,fluticasone furoate / vilanterol trifenatate,,pharmaceutical drug,,,,,,
Q28859598,医薬品,Q12140,linagliptin / metformin,,pharmaceutical drug,,,,,,
Q28859577,医薬品,Q12140,nomegestrol acetate / estradiol,,pharmaceutical drug,,,,,,
Q28859617,医薬品,Q12140,laropiprant / nicotinic acid,,pharmaceutical drug,,,,,,
Q28859608,医薬品,Q12140,norelgestromin / ethinyl estradiol,,pharmaceutical drug,,,,,,
Q28859624,医薬品,Q12140,metformin / saxagliptin,,pharmaceutical drug,,,,,,
Q28859618,医薬品,Q12140,rosiglitazone / glimepiride,,pharmaceutical drug,,,,,,
Q28859604,医薬品,Q12140,vildagliptin / metformin,,pharmaceutical drug,,,,,,
Q28859635,医薬品,Q12140,travoprost / timolol,,pharmaceutical drug,,,,,,
Q167732,医薬品,Q12140,Fenfluramine/phentermine,フェンフルラミン/フェンテルミン,retracted obesity combination drug,,,,,,
Q8876908,医薬品,Q12140,Bridelia stipularis,,species of plant,,,,,,C2660820
Q28856418,医薬品,Q12140,rosiglitazone / metformin,,combination drug,,C471074,,,,
Q18353606,医薬品,Q12140,Sal Hepatica,,name of a mineral salt laxative,,,,,,
Q96653973,医薬品,Q12140,oak leaf,,leaf of an oak tree,,,,,,
Q48970976,医薬品,Q12140,vestronidase alfa,,pharmaceutical drug,,,,,,
Q124613491,医薬品,Q12140,Butantan-DV,,,,,,,,
Q124613341,医薬品,Q12140,Qdenga,,,,,,,,
Q86525126,医薬品,Q12140,Hylo-Comod,,,,,,,,
Q125171600,医薬品,Q12140,lapinized Chinese strain,,,,,,,,
Q106322660,医薬品,Q12140,WIBP-CorV,,vaccine against COVID-19,,,,,,
Q126010107,医薬品,Q12140,Australian bat lyssa vaccine,,,,,,,,
Q127144533,医薬品,Q12140,sanitizer,,substance or product at is used to reduce or eliminate pathogenic agents,,,,,,
Q106514790,医薬品,Q12140,Chinese Academy of Medical Sciences COVID-19 vaccine,,vaccine candidate against COVID-19,,,,,,
Q119041783,医薬品,Q12140,Kabuga primary health center,,primary health center at kabuga opposite Bayero University Kano state old campus gate Kano state Nigeria,,,,,,
Q122902396,医薬品,Q12140,(E)-4-Hydroxy-N’-(naphthalen-2-ylmethylene)benzohydrazide,,chemical compound,,,,,,
Q103989647,医薬品,Q12140,St. John's wort flowering top,,portion of St. John's wort used as a crude drug,,,,,,
Q106640924,医薬品,Q12140,alkavervir,,mixture of alkaloids extracted from Veratrum viride,,,,,,
Q106649782,医薬品,Q12140,acerin,,tannins from maple seeds,,,,,,
Q106704421,医薬品,Q12140,May apple root,,root or rhizome of Podophyllum peltatum,,,,,,
Q106761141,医薬品,Q12140,Uncaria sinensis hook,,ingredient in traditional Chinese herbal medicine,,,,,,
Q110269860,医薬品,Q12140,amitriptyline/chlordiazepoxide,,combination drug,,,,,,
Q110291641,医薬品,Q12140,Sinopharm CNBG COVID-19 vaccine,,vaccine against COVID-19,,,,,,
Q39047535,医薬品,Q12140,estetrol/drospirenone,,pharmaceutical combination,,,,,,
Q28859742,医薬品,Q12140,albutrepenonacog alfa,アルブトレペノナコグ アルファ,pharmaceutical drug,,,,,,
Q104389016,医薬品,Q12140,casanthranol,,mixture of chemical compounds extracted from cascara sagrada,,,,,,
Q48968012,医薬品,Q12140,Esterom,,investigational drug being studied as a topical analgesic,,,,,,
Q104412484,医薬品,Q12140,maitake polysaccharide,,polysaccharides extracted from fruiting bodies of Grifola frondosa,,,,,,
Q66087802,医薬品,Q12140,angiotensin IV,アンジオテンシンIV,chemical compound,,,,,,
Q116453036,医薬品,Q12140,Drug policy in Thailand,,public policy of Thailand,,,,,,
Q30314851,医薬品,Q12140,axicabtagene ciloleucel,,medical treatment,,,,,,
Q30314143,医薬品,Q12140,luspatercept,,medication,,,,,,
Q30315101,医薬品,Q12140,cenegermin,,pharmaceutical drug,,,,,,
Q126369362,医薬品,Q12140,spruce sprout,,young tips of a spruce tree,,,,,,
Q30314021,医薬品,Q12140,Hyoscyamine/hexamethylenetetramine/phenyl salicylate/methylene blue/benzoic acid,,combination drug,,,,,,
Q30314044,医薬品,Q12140,MABp1,,monoclonal antibody,,,,,,
Q104586081,医薬品,Q12140,carbo animalis,,product of heating animal bones in an oxygen-poor environment,,,,,,
Q33626059,医薬品,Q12140,cerliponase alfa,,pharmaceutical drug,,,,,,
Q123474319,医薬品,Q12140,SKCPT,,experimental drug,,,,,,
Q48566827,医薬品,Q12140,hydrochlorothiazide / olmesartan,ヒドロクロロチアジド／オルメサルタン,combination drug,,,,,,
Q104818724,医薬品,Q12140,sassafras root bark,,bark from the root of Sassafras albidum,,,,,,
Q30753347,医薬品,Q12140,ferric oxide polymaltose complexes,,,,,,,,
Q39048005,医薬品,Q12140,Pibrentasvir,,NS5A inhibitor antiviral agent,,,,,,
Q82877846,医薬品,Q12140,cosmomycin B',,chemical compound,,,,,,
Q82877848,医薬品,Q12140,cosmomycin A',,chemical compound,,,,,,
Q120435220,医薬品,Q12140,calixcoca,,experimental vaccine,,,,,,
Q124401901,医薬品,Q12140,birch triterpenes,,medication,,,,,,
Q28859738,医薬品,Q12140,hepatitis b virus hbsag surface protein antigen,,pharmaceutical drug,,D006514,,,,C0019168
Q48841284,医薬品,Q12140,estrogen,,type of medication,,,,,,
Q31686490,医薬品,Q12140,androstanolone,アンドロスタノロン,androgenic and anabolic steroid medication,,,,,,
Q104444041,医薬品,Q12140,Ginkgo biloba extract,,plant extract,,C063170,,,,
Q124341960,医薬品,Q12140,ArVac Cecilia Grierson,,COVID-19 vaccine based on recombinant protein technology,,,,,,
Q125447472,医薬品,Q12140,Uromune,ウロミューン,vaccine against urinary tract infections,,,,,,
Q30314624,医薬品,Q12140,tisagenlecleucel,チサゲンレクロイセル,medication,悪性リンパ腫または白血病患者に使われる薬,,,,,
Q48566813,医薬品,Q12140,adapalene / benzoyl peroxide,,combination drug,,D000068801,,,,C2711031
Q28859636,医薬品,Q12140,alogliptin/pioglitazone,,pharmaceutical drug,,,,,,
Q28859657,医薬品,Q12140,aliskiren / hydrochlorothiazide,,pharmaceutical drug,,,,,,
Q28859632,医薬品,Q12140,fenofibrate / pravastatin,,pharmaceutical drug,,,,,,
Q28859656,医薬品,Q12140,elvitegravir / cobicistat / emtricitabine / tenofovir alafenamide,,pharmaceutical drug,,,,,,
Q28859658,医薬品,Q12140,insulin aspart / insulin degludec,,pharmaceutical drug,,,,,,
Q28859653,医薬品,Q12140,lamivudine / raltegravir,,pharmaceutical drug,,,,,,
Q28859739,医薬品,Q12140,coagulation factor ix human,,pharmaceutical drug,,,,,,
Q28859633,医薬品,Q12140,pioglitazone/glimepiride,,pharmaceutical drug,,,,,,
Q28859737,医薬品,Q12140,japanese encephalitis virus strain sa 14-14-2 antigen (formaldehyde inactivated),,pharmaceutical drug,,,,,,
Q28859659,医薬品,Q12140,telmisartan / amlodipine,,pharmaceutical drug,,,,,,
Q28859741,医薬品,Q12140,varicella-zoster virus strain oka/merck live antigen,,pharmaceutical drug,,,,,,
Q108387188,医薬品,Q12140,endogenous drug,,,,,,,,
Q29000363,医薬品,Q12140,Abilify,,pharmaceutical product,,,,,,
Q29006509,医薬品,Q12140,Stelara,,pharmaceutical product,,,,,,
Q30315131,医薬品,Q12140,trafermin,トラフェルミン,medication,,,,,,
Q104176881,医薬品,Q12140,celery juice,セロリジュース,juice from edible portion of Apium graveolens,アピウム・グラボレンズの食用部分からのジュース,,,,,
Q29898848,医薬品,Q12140,oral rehydration solution,経口補水液,,軽度から中等度の脱水状態の水分補給向けの、食塩とブドウ糖を適切な比率で溶かした飲料,,,,,C1443923
Q105965351,医薬品,Q12140,American fringetree bark,,tree bark used in traditional medicine,,,,,,
Q105965500,医薬品,Q12140,Acaciella angustissima bark,,tree bark used in traditional medicine,,,,,,
Q105965400,医薬品,Q12140,Melia azedarach root bark,,traditional Chinese medicine ingredient,,,,,,
Q105965604,医薬品,Q12140,Ligustrum lucidum seed,,seed used as an ingredient in traditional Chinese medicine,,,,,,
Q105965736,医薬品,Q12140,Jamaican dogwood root bark,,bark used as an ingredient in traditional herbal medicine and in fish poison,,,,,,
Q105965624,医薬品,Q12140,Polygala tenuifolia root,,root used in traditional Chinese medicine,,,,,,
Q105966614,医薬品,Q12140,Achyranthes japonica root,,root used as an ingredient in traditional herbal medicine,,,,,,
Q104176807,医薬品,Q12140,onion juice,タマネギジュース,liquid from the bulb of Allium cepa,アリウムセパの球根から採取した液体,,,,,
Q48566808,医薬品,Q12140,amlodipine / atorvastatin,,combination drug,,,,,,
Q48566820,医薬品,Q12140,atropine / difenoxin,,combination drug,,,,,,
Q48566830,医薬品,Q12140,amlodipine / perindopril,,combination drug,,,,,,
Q48566828,医薬品,Q12140,azilsartan / chlorthalidone,,combination drug,,,,,,
Q48566815,医薬品,Q12140,caffeine / ergotamine,,combination drug,,,,,,
Q48566822,医薬品,Q12140,brimonidine / brinzolamide,,combination drug,,,,,,
Q48566811,医薬品,Q12140,chlorthalidone / clonidine,,combination drug,,,,,,
Q48566816,医薬品,Q12140,hydrocodone/guaifenesin,,combination drug,,,,,,
Q48566823,医薬品,Q12140,niacin / simvastatin,,combination drug,,,,,,
Q48566821,医薬品,Q12140,sulfamethoxazole / trimethoprim,,combination drug,,,,,,
Q116374215,医薬品,Q12140,Rectal ointment,,,,,,,,
Q48719715,医薬品,Q12140,formoterol / mometasone,,combination drug,,,,,,
Q48719717,医薬品,Q12140,estradiol / levonorgestrel,,combination drug,,,,,,
Q29053744,医薬品,Q12140,liquid water,液体の水,form of water,水の形状,,,,,
Q48850527,医薬品,Q12140,frunevetmab,,medicine,,,,,,
Q48832104,医薬品,Q12140,bacitracin / neomycin / polymyxin B,,combination drug,,,,,,
Q48832111,医薬品,Q12140,bacitracin / polymyxin B,,combination drug,,,,,,
Q48832112,医薬品,Q12140,bacitracin / hydrocortisone / neomycin / polymyxin B,,combination drug,,,,,,
Q48832106,医薬品,Q12140,colistin / hydrocortisone / neomycin / thonzonium,,combination drug,,,,,,
Q48832105,医薬品,Q12140,gentamicin / prednisolone,,combination drug,,,,,,
Q48832109,医薬品,Q12140,"nitrofurantoin, macrocrystals / nitrofurantoin, monohydrate",,combination drug,,,,,,
Q48829055,医薬品,Q12140,Goprelto,,pharmaceutical product,,,,,,
Q48841278,医薬品,Q12140,conjugated estrogens/medroxyprogesterone acetate,,pharmaceutical combination,,,,,,
Q4797577,医薬品,Q12140,artesunate/amodiaquine,アーテスネート／アモジアキン,combination drug,マラリアの治療薬,,,,,
Q39053473,医薬品,Q12140,atazanavir/ritonavir,アタザナビル・リトナビル,used to treat HIV/AIDS,,,,,,C1977391
Q4690134,医薬品,Q12140,Afrin,,nasal spray brand,,,,,,
Q4721884,医薬品,Q12140,alfatradiol/dexamethasone,,pharmaceutical combination,,,,,,
Q39053478,医薬品,Q12140,Efavirenz/lamivudine/tenofovir,エファビレンツ／ラミブジン／テノホビル,fixed dose combination medication for the treatment of HIV/AIDS,,,,,,C2929688
Q5037862,医薬品,Q12140,levodopa/carbidopa,レボドパ・カルビドパ合剤,combination of carbidopa and levodopa,,,,,,
Q411198,医薬品,Q12140,tinzaparin sodium,チンザパリン,antithrombotic drug in the heparin group,,,,,,
Q147513,医薬品,Q12140,Cupressus sempervirens,ホソイトスギ,species of plant,,,,,,C0947371
Q165145,医薬品,Q12140,Quercus robur,ヨーロッパナラ,species of plant,,,,,,C0330306
Q1851701,医薬品,Q12140,dalteparin,ダルテパリン,pharmaceutical drug,,D017985,,,,
Q28163645,医薬品,Q12140,anti-tetanus immunoglobulin,抗破傷風免疫グロブリン,medication made up of antibodies against the tetanus toxin,,D013743,,,,C0039615
Q1919465,医薬品,Q12140,Udder Balm,バッグ・バーム,a salve to soothe irritated udders after milking,,,,,,
Q4803642,医薬品,Q12140,acetylsalicylic acid/dipyridamole,,pharmaceutical combination,,,,,,
Q2641370,医薬品,Q12140,Alka-Seltzer,アルカセルツァー,effervescent antacid and pain reliever,,,,,,
Q4626498,医薬品,Q12140,2012 Pakistan fake medicine crisis,,drug fraud,,,,,,
Q39053484,医薬品,Q12140,artesunate/pyronaridine,アーテスネート／ピロナリジン,fixed dose combination medication for the treatment of malaria,,,,,,
Q39053483,医薬品,Q12140,isoniazid/pyridoxine/sulfamethoxazole/trimethoprim,イソニアジド／ピリドキシン／スルファメトキサゾール／トリメトプリム,medication for the prevention of opportunistic infections in HIV/AIDS,,,,,,
Q4890807,医薬品,Q12140,benzoyl peroxide/clindamycin,,combination drug,,,,,,
Q4890815,医薬品,Q12140,Benzyl benzoate/disulfiram,,combination drug,,,,,,
Q4897348,医薬品,Q12140,betamethasone/dexchlorpheniramine,,combination drug,,,,,,
Q4899831,医薬品,Q12140,ethinylestradiol/drospirenone/levomefolic acid,,pharmaceutical combination,,,,,,
Q28163641,医薬品,Q12140,pulmonary surfactant,肺サーファクタント,medication,,D011663,,,,C0034085
Q4832831,医薬品,Q12140,Azor,,combination antihypertensive drug,,D000068558,,,,C2321764
Q39048381,医薬品,Q12140,fremanezumab,,pharmaceutical drug,,,,,,
Q2336593,医薬品,Q12140,Purol,,,,,,,,
Q39049403,医薬品,Q12140,lesinurad/allopurinol,,combination drug,,,,,,
Q7852695,医薬品,Q12140,Tums,,antacid,,,,,,
Q4998035,医薬品,Q12140,Bupropion/zonisamide,,combination drug,,,,,,
Q5018829,医薬品,Q12140,calcium hexamine thiocyanate,,combination drug,,,,,,
Q18485838,医薬品,Q12140,Minancora,,,,,,,,
Q4774941,医薬品,Q12140,Antimicrotubule agent,,,,,,,,
Q766133,医薬品,Q12140,Acer cappadocicum,,species of plant,,,,,,C1197384
Q5137438,医薬品,Q12140,co-dydramol,,combination drug,,,,,,
Q5137436,医薬品,Q12140,co-danthrusate,,pharmaceutical combination,,,,,,
Q5137510,医薬品,Q12140,co-tenidone,,pharmaceutical combination,,,,,,
Q3281753,医薬品,Q12140,Entada phaseoloides,モダマ,species of plant in the family Fabaceae,マメ科の常緑つる性植物,,,,,C2302685
Q11339972,医薬品,Q12140,Makiron,マキロン,,,,,,,
Q24884304,医薬品,Q12140,World Herbal Forest,,Herbal plants park in Haryana,,,,,,
Q28163625,医薬品,Q12140,ferrous salt/folic acid,,chemical compound,,,,,,
Q4998036,医薬品,Q12140,bupropion/naltrexone,,medication for treatment of obesity,,,,,,
Q40441442,医薬品,Q12140,patisiran,オンパットロ,pharmaceutical drug,,,,,,
Q28163615,医薬品,Q12140,estradiol cypionate/medroxyprogesterone acetate,,pharmaceutical combination,,,,,,
Q28209187,医薬品,Q12140,hydrocodone/aspirin,,combination drug,,,,,,
Q28209191,医薬品,Q12140,oxycodone/ibuprofen,,combination drug,,,,,,
Q7936103,医薬品,Q12140,Visine,バイシン,eye drops,,,,,,
Q4203018,医薬品,Q12140,ipratropium bromide/fenoterol,,combination drug,,,,,,
Q4741993,医薬品,Q12140,ambuphylline,,chemical compound,,C006485,,,,C0602745
Q1266714,医薬品,Q12140,lantibiotic duramycin,,protein in Streptomyces griseoverticillatus,,C040522,,,,C0058815
Q20817252,医薬品,Q12140,tinzaparin,,pharmaceutical drug,,D000078222,,,,
Q47522310,医薬品,Q12140,Vyvanse,,pharmaceutical product,,,,,,
Q5168787,医薬品,Q12140,copper in renewable energy,,Solar thermal energy,,,,,,
Q5137497,医薬品,Q12140,atropine/diphenoxylate,アトロピン／ジフェノキシラート,pharmaceutical drug combination for diarrhea,,,,,,
Q43522583,医薬品,Q12140,Kingsy Pharmaceutical,,"Pharma Odisha is a site that contains the detail scenario of Orissa's Pharmaceutical industries, as well as it gives informations about the Pharma cluster as decslared by the government of India",,,,,,
Q28163637,医薬品,Q12140,Dextran 70,デキストラン70,pharmaceutical compound,,,,,,
Q28163634,医薬品,Q12140,progesterone vaginal ring,,vaginal ring used for birth control when breastfeeding,,,,,,
Q573132,医薬品,Q12140,Aesculus indica,,species of plant,,,,,,C2638143
Q28319808,医薬品,Q12140,chlorine-releasing compound,,family of chemicals that release chlorine used for disinfection,,,,,,
Q39048038,医薬品,Q12140,glecaprevir/pibrentasvir,グレカプレビル水和物／ピブレンタスビル,combination drug,,,,,,
Q20982042,医薬品,Q12140,Ubhejane,,alternative medicine,,,,,,
Q2285767,医薬品,Q12140,Phoenix sylvestris,サトウナツメヤシ,species of plant,,,,,,C1917507
Q28163606,医薬品,Q12140,lamivudine/nevirapine/stavudine,ラミブジン／ネビラピン／スタブジン,combination drug for HIV,,,,,,
Q47537410,医薬品,Q12140,tacrolimus ointment,タクロリムス軟膏,,,,,,,
Q48561426,医薬品,Q12140,acetaminophen / butalbital,,combination drug,,,,,,
Q48561349,医薬品,Q12140,nitric oxide / nitrogen,,combination drug,,,,,,
Q48561428,医薬品,Q12140,eprosartan / hydrochlorothiazide,,combination drug,,,,,,
Q48563713,医薬品,Q12140,levonordefrin / mepivacaine,,combination drug,,,,,,
Q48563715,医薬品,Q12140,metformin / pioglitazone,,combination drug,,,,,,
Q39057117,医薬品,Q12140,loncastuximab tesirine,ロンカスツキシマブ テシリン,medication,,,,,,
Q45287599,医薬品,Q12140,HTTRx,,drug,,,,,,
Q28163619,医薬品,Q12140,artesunate/mefloquine,アーテスネート／メフロキン,antimalarial drug,,,,,,
Q28163599,医薬品,Q12140,ethambutol/isoniazid/rifampicin,エタンブトール／イソニアジド／リファンピシン,Combination medication,,,,,,
Q28163603,医薬品,Q12140,ethambutol/isoniazid/pyrazinamide/rifampicin,エタンブトール／イソニアジド／ピラジナミド／リファンピシン,tuberculosis treatment,,,,,,
Q28163596,医薬品,Q12140,isoniazid/rifampicin,イソニアジド／リファンピシン,Medication used to treat Tuberculosis,,,,,,
Q28163611,医薬品,Q12140,lamivudine/nevirapine/zidovudine,ラミブジン／ネビラピン／ジドブジン,No Longer Dispensed and removed In USA why then prescribed in UK,,,,,,
Q4677600,医薬品,Q12140,estradiol/norethisterone acetate,,pharmaceutical combination,,,,,,
Q4680648,医薬品,Q12140,adapalene/benzoyl peroxide,,pharmaceutical combination,,,,,,
Q21386556,医薬品,Q12140,Epipactis latifolia,,species of plant,,,,,,
Q136090403,医薬品,Q12140,Cevostamab,,experimental bispecific antibody for multiple myeloma treatment,,,,,,
Q135117041,医薬品,Q12140,Tegomil fumarate,,,,,,,,
Q135185196,医薬品,Q12140,SANA,,pharmaceutical compound,,,,,,
Q134396564,医薬品,Q12140,PSB-KK1415,,pharmaceutical compound,,,,,,
Q134396571,医薬品,Q12140,PSB-KD107,,pharmaceutical compound,,,,,,
Q134412937,医薬品,Q12140,ART26.12,,Chemical compound,,,,,,
Q134412957,医薬品,Q12140,BMS-466442,,pharmaceutical compound,,,,,,
Q134543375,医薬品,Q12140,Nelremagpran,,pharmaceutical compound,,,,,,
Q134543472,医薬品,Q12140,PIPE-359,,pharmaceutical compound,,,,,,
Q134563598,医薬品,Q12140,BAY 2413555,,pharmaceutical compound,,,,,,
Q134654607,医薬品,Q12140,Elimusertib,,pharmaceutical compound,,,,,,
Q135089691,医薬品,Q12140,Rezuforimod,,pharmaceutical compound,,,,,,
Q135205895,医薬品,Q12140,DETQ,,pharmaceutical compound,,,,,,
Q135274129,医薬品,Q12140,BB-Cl-Amidine,,pharmaceutical compound,,,,,,
Q135287700,医薬品,Q12140,Ketamir-2,,pharmaceutical compound,,,,,,
Q135926034,医薬品,Q12140,Tegtociclib,,investigational small-molecule drug,,,,,,
Q48566653,医薬品,Q12140,albuterol / ipratropium,,combination drug,,D000068600,,,,
Q48566658,医薬品,Q12140,aspirin / dipyridamole,,combination drug,,D000068342,,,,
Q48564239,医薬品,Q12140,acetaminophen/tramadol,トラマドール・アセトアミノフェン,combination drug,,,,,,
Q48566657,医薬品,Q12140,hydrochlorothiazide / triamterene,ヒドロクロロチアジド／トリアムテレン,combination drug,,,,,,
Q56439972,医薬品,Q12140,peritoneal dialysis fluid,,,,,,,,C0353714
Q48564242,医薬品,Q12140,epinephrine / prilocaine,,combination drug,,,,,,
Q48564244,医薬品,Q12140,fluoxetine / olanzapine,,combination drug,,,,,,
Q48564241,医薬品,Q12140,sofosbuvir / velpatasvir / voxilaprevir,,combination drug,,,,,,
Q48566629,医薬品,Q12140,aspirin / butalbital / caffeine / codeine,,combination drug,,,,,,
Q48566634,医薬品,Q12140,articaine / epinephrine,,combination drug,,,,,,
Q48566647,医薬品,Q12140,acetaminophen / caffeine / dihydrocodeine,,combination drug,,,,,,
Q48566639,医薬品,Q12140,aspirin / caffeine / dihydrocodeine,,combination drug,,,,,,
Q48566642,医薬品,Q12140,aspirin / omeprazole,,combination drug,,,,,,
Q48566667,医薬品,Q12140,acetaminophen / butalbital / caffeine / codeine,,combination drug,,,,,,
Q48566661,医薬品,Q12140,amitriptyline / chlordiazepoxide,,combination drug,,,,,,
Q48566676,医薬品,Q12140,aspirin / butalbital / caffeine,,combination drug,,,,,,
Q48566697,医薬品,Q12140,acrivastine / pseudoephedrine,,combination drug,,,,,,
Q48566710,医薬品,Q12140,aspirin / oxycodone,,combination drug,,,,,,
Q48566735,医薬品,Q12140,acetaminophen / codeine,,combination drug,,,,,,
Q48566747,医薬品,Q12140,acetaminophen / butalbital / caffeine,,combination drug,,,,,,
Q48566749,医薬品,Q12140,acetaminophen / hydrocodone,,combination drug,,,,,,
Q48566627,医薬品,Q12140,betamethasone / calcipotriene,,combination drug,,,,,,
Q48566762,医薬品,Q12140,allopurinol / lesinurad,,combination drug,,,,,,
Q48566767,医薬品,Q12140,azelastine / fluticasone,,combination drug,,,,,,
Q48566783,医薬品,Q12140,acyclovir/hydrocortisone,,combination drug,,,,,,
Q48566803,医薬品,Q12140,acetaminophen / oxycodone,,combination drug,,,,,,
Q48566799,医薬品,Q12140,amlodipine / olmesartan,,combination drug,,,,,,
Q48566802,医薬品,Q12140,amphetamine aspartate / amphetamine sulfate / dextroamphetamine saccharate / dextroamphetamine sulfate,,combination drug,,,,,,
Q48566670,医薬品,Q12140,benzoyl peroxide / clindamycin,,combination drug,,,,,,
Q48566624,医薬品,Q12140,codeine / pseudoephedrine / triprolidine,,combination drug,,,,,,
Q48566623,医薬品,Q12140,dexamethasone / tobramycin,,combination drug,,,,,,
Q48566673,医薬品,Q12140,betamethasone / clotrimazole,,combination drug,,,,,,
Q48566674,医薬品,Q12140,bupivacaine / epinephrine,,combination drug,,,,,,
Q48566683,医薬品,Q12140,betamethasone / betamethasone acetate,,combination drug,,,,,,
Q48566631,医薬品,Q12140,dexamethasone / neomycin / polymyxin B,,combination drug,,,,,,
Q48566641,医薬品,Q12140,clindamycin / tretinoin,,combination drug,,,,,,
Q48566651,医薬品,Q12140,ciprofloxacin/dexamethasone,,combination drug,,,,,,
Q48566666,医薬品,Q12140,ciprofloxacin / fluocinolone,,combination drug,,,,,,
Q48566655,医薬品,Q12140,enalapril / hydrochlorothiazide,,combination drug,,,,,,
Q48566715,医薬品,Q12140,benzoyl peroxide / erythromycin,,combination drug,,,,,,
Q48566646,医薬品,Q12140,guaifenesin / hydrocodone / pseudoephedrine,,combination drug,,,,,,
Q48566633,医薬品,Q12140,isoniazid / rifampin,,combination drug,,,,,,
Q48566714,医薬品,Q12140,canagliflozin / metformin,,combination drug,,,,,,
Q48566672,医薬品,Q12140,chlorpheniramine / hydrocodone / pseudoephedrine,,combination drug,,,,,,
Q48566660,医薬品,Q12140,epinephrine / lidocaine,,combination drug,,,,,,
Q48566668,医薬品,Q12140,cyclopentolate / phenylephrine,,combination drug,,,,,,
Q48566716,医薬品,Q12140,brompheniramine / dextromethorphan / pseudoephedrine,,combination drug,,,,,,
Q48566720,医薬品,Q12140,brimonidine / timolol,,combination drug,,,,,,
Q48566664,医薬品,Q12140,fexofenadine/pseudoephedrine,,combination drug,,,,,,
