qid,category,category_qid,en_label,ja_label,en_description,ja_description,mesh_id,icd10,icd9,snomed_id,umls_id
Q84810530,医薬品,Q12140,medical air,,Medical gases,,,,,,
Q96140268,医薬品,Q12140,balugrastim,,Colony stimulating factors,,,,,,
Q111370719,医薬品,Q12140,nivolumab/relatlimab,,combination drug,,,,,,
Q65087024,医薬品,Q12140,elapegademase,,pharmaceutical compound,,,,,,
Q97481829,医薬品,Q12140,perindopril/amlodipin,,combination drug,,,,,,
Q84808085,医薬品,Q12140,cicatrizant,,product for wound healing,,,,,,
Q80109553,医薬品,Q12140,trastuzumab deruxtecan,トラスツズマブ デルクステカン,medication,,,,,,
Q111535760,医薬品,Q12140,nirsevimab,ニルセビマブ,Monoclonal antibody used as vaccine against RSV,,,,,,
Q96372890,医薬品,Q12140,Azficel-T,,medication for nasolabial fold wrinkles,,,,,,
Q111697913,医薬品,Q12140,mosunetuzumab,,monoclonal antibody,,,,,,
Q73411935,医薬品,Q12140,GM604,,drug for ALS,,,,,,
Q102399978,医薬品,Q12140,Ergoferon,,,,,,,,
Q98078915,医薬品,Q12140,tafasitamab,,pharmaceutical drug,,,,,,
Q64626842,医薬品,Q12140,estrone/progesterone/testosterone,,combination drug,,,,,,
Q106164514,医薬品,Q12140,NONS,,,,,,,,
Q65274085,医薬品,Q12140,Flurexil,,,,,,,,
Q98139657,医薬品,Q12140,belantamab mafodotin,ベランタマブ マホドチン,pharmaceutical drug,,,,,,
Q64808692,医薬品,Q12140,estrapronicate/hydroxyprogesterone heptanoate/nandrolone undecanoate,,combination drug,,,,,,
Q64808739,医薬品,Q12140,estradiol hexahydrobenzoate/hydroxyprogesterone caproate/testosterone hexahydrobenzoate,,combination drug,,,,,,
Q64811442,医薬品,Q12140,estradiol diundecylate/hydroxyprogesterone heptanoate/testosterone cyclohexylpropionate,,combination drug,,,,,,
Q64822112,医薬品,Q12140,estradiol dibutyrate/hydroxyprogesterone heptanoate/testosterone caproate,,combination drug,,,,,,
Q64825571,医薬品,Q12140,estradiol benzoate/progesterone/methandriol dipropionate,,combination drug,,,,,,
Q113561681,医薬品,Q12140,KarXT,KarXT,investigational therapeutic,,,,,,
Q112119125,医薬品,Q12140,vonoprazan/amoxicillin/clarithromycin,,combination drug,,,,,,
Q112151249,医薬品,Q12140,topical prednisolone,,medication,,,,,,
Q111328967,医薬品,Q12140,Nervoheel,,,,,,,,
Q75110171,医薬品,Q12140,ambrosia and nectar,,,,,,,,
Q111982305,医薬品,Q12140,insulin icodec,,ultralong-acting basal insulin analogue,,,,,,
Q98139660,医薬品,Q12140,bulevirtide,,antiviral medication,,,,,,
Q112269771,医薬品,Q12140,abetimus sodium,,medication,,,,,,
Q85792597,医薬品,Q12140,Peanut allergen powder,,Oral medication for treating allergic reactions,,,,,,
Q112259788,医薬品,Q12140,naproxen/pseudoephedrine,,combination drug,,,,,,
Q72282660,医薬品,Q12140,acetylleucine,アセチルロイシン,concept amalgam in chemistry,,,,,,
Q65088545,医薬品,Q12140,sulfonated phenolics,,chemical substance,,,,,,
Q98523655,医薬品,Q12140,crotalidae immune F(ab’)2 (equine),,antivenin,,,,,,
Q112119104,医薬品,Q12140,vonoprazan/amoxicillin,,combination medication,,,,,,
Q85874692,医薬品,Q12140,sodium oligomannate,,seaweed oligosaccharide claimed to treat Alzheimer's disease,,,,,,
Q65115155,医薬品,Q12140,ethinylestradiol sulfonate/norethisterone acetate,,combination drug,,,,,,
Q3595652,医薬品,Q12140,gripe water,,"non-prescription product for infants, traditionally often containing alcohol, opium, and sugar",,,,,,
Q4118295,医薬品,Q12140,conjugated estrogens,結合型エストロゲン,complex mixture of sodium estrone sulfate and sodium equilin sulfate derived synthetically from estrone and equilin from horse urine,,D004966,,,,
Q6804161,医薬品,Q12140,measles vaccine,麻疹ワクチン,vaccine used against the disease measles,麻疹の予防に効果的なワクチン,D008458,,,,C0025010
Q19059563,医薬品,Q12140,recombinant human parathyroid hormone,,pharmaceutical drug,,,,,,
Q706,医薬品,Q12140,calcium,カルシウム,chemical element with symbol Ca and atomic number 20,原子番号20の元素,D002118,,,,C0006675
Q19946892,医薬品,Q12140,cerebrolysin,セレブロリシン,medication indicated in the treatment of cerebrovascular disorders,,,,,,
Q4205889,医薬品,Q12140,ethiodized oil,ヨード化ケシ油脂肪酸エチルエステル,pharmaceutical drug,,D007459,,,,C0021972
Q17147112,医薬品,Q12140,intravenous sodium bicarbonate,炭酸水素ナトリウム注射液,medication for metabolic acidosis,,,,,,
Q17074740,医薬品,Q12140,erythromycin/sulfafurazole,,combination drug,,,,,,
Q17148614,医薬品,Q12140,Actoplus Met,,pharmaceutical drug,化学物質,,,,,
Q17125410,医薬品,Q12140,umeclidinium bromide/vilanterol,,pharmaceutical drug,,,,,,
Q19598140,医薬品,Q12140,netupitant/palonosetron,,pharmaceutical drug,,,,,,
Q16855740,医薬品,Q12140,polymethylsiloxane polyhydrate,,hydrogel polymer,,,,,,
Q14513069,医薬品,Q12140,vaseline cetomacrogol cream,,,,,,,,
Q5208349,医薬品,Q12140,Daflon,ダフロン,micronized purified flavonoid fraction,,,,,,
Q4663143,医薬品,Q12140,abacavir/lamivudine,エプジコム配合錠,combination drug for HIV,,C499741,,,,
Q15869576,医薬品,Q12140,agalsidase alpha,,,,,,,,
Q4890968,医薬品,Q12140,beractant,,mixture,,C072197,,,,C0105750
Q16498358,医薬品,Q12140,Biotônico Fontoura,,,,,,,,
Q16965066,医薬品,Q12140,liposomal daunorubicin,,,,,,,,
Q18393148,医薬品,Q12140,Swaim's Panacea,,,,,,,,
Q18456210,医薬品,Q12140,Golden star balm,,,,,,,,
Q19363197,医薬品,Q12140,new oral anticoagulant,,,,,,,,
Q18476657,医薬品,Q12140,emtricitabine/rilpivirine/tenofovir,,combination drug for HIV,,D000068678,,,,C4042827
Q17037731,医薬品,Q12140,promegapoietin,,drug given during chemotherapy to increase blood cell regeneration,,,,,,
Q19864811,医薬品,Q12140,empagliflozin/linagliptin,,pharmaceutical drug,,,,,,
Q3885767,医薬品,Q12140,orgotein,,drug,,,,,,
Q3579672,医薬品,Q12140,antiparkinson,抗パーキンソン病薬,agents used in the treatment of parkinson's disease,,D000978,,,,C0003405
Q16274676,医薬品,Q12140,copper IUD,銅付加IUD,copper intrauterine device used for birth control and emergency contraception,,D007435,,,,C0021901
Q17148719,医薬品,Q12140,heptavalent botulism antitoxin,,antitoxin for botulism infections,,,,,,
Q4007169,医薬品,Q12140,rabies vaccine,狂犬病ワクチン,group of vaccines against infection of humans and animals with the rabies virus,狂犬病予防に使われるワクチン,D011819,,,,C0034496
Q18208897,医薬品,Q12140,abacavir/dolutegravir/lamivudine,ドルテグラビル・アバカビル・ラミブジン,drug combination for HIV,,,,,,
Q17233092,医薬品,Q12140,respiratory quinolone,レスピラトリーキノロン,,,,,,,
Q17636010,医薬品,Q12140,onercept,,pharmaceutical drug,,,,,,
Q5137423,医薬品,Q12140,Co-amilofruse,,pharmaceutical compound,,,,,,
Q5273861,医薬品,Q12140,diclofenac/misoprostol,,combination drug,,,,,,C2366293
Q4928810,医薬品,Q12140,Blue 88,,how most WWII soldiers fought fatigue,,,,,,
Q4930118,医薬品,Q12140,Blue mass,,mercury-based medicine common from the 17th to the 19th centuries,,,,,,
Q7160835,医薬品,Q12140,pegylated interferon,ペグ化インターフェロン-α,pharmaceutical drug,,,,,,
Q15708335,医薬品,Q12140,tipiracil / trifluridine,TAS-102,chemical compound,,,,,,
Q13530468,医薬品,Q12140,ephedra,エフェドラ,medicinal preparation,,,,,,
Q16252338,医薬品,Q12140,Insulin degludec,インスリン デグルデク,ultralong-acting basal insulin analogue,,C571886,,,,C3491971
Q5247815,医薬品,Q12140,sulfonated phenolics/sulfuric acid,,medication,,,,,,
Q19903607,医薬品,Q12140,industrial bromelain,,mixture of pineapple protease (fruit and stem),,,,,,
Q5268496,医薬品,Q12140,dextromethorphan/quinidine,,pharmaceutical drug,,,,,,
Q17127633,医薬品,Q12140,fluticasone furoate/vilanterol,フルチカゾンフランカルボン酸エステル・ビランテロールトリフェニル酢酸塩,pharmaceutical drug formulation,医薬品,,,,,
Q6935478,医薬品,Q12140,mumps vaccine,流行性耳下腺炎ワクチン,vaccine which prevents mumps,流行性耳下腺炎の予防に使われるワクチン,D009108,,,,C0026782
Q18386075,医薬品,Q12140,sucroferric oxyhydroxide,スクロオキシ水酸化鉄,pharmaceutical drug,,C000599459,,,,
Q4232701,医薬品,Q12140,Corvalol,,medication,,,,,,
Q5019575,医薬品,Q12140,calfactant,,mixture,,C117342,,,,C0763530
Q4067112,医薬品,Q12140,rabies immunoglobulin,狂犬病免疫グロブリン,antiviral medication,,,,,,
Q4334524,医薬品,Q12140,omega-3-acid ethyl esters,,pharmaceutical product,,,,,,
Q4007175,医薬品,Q12140,diphtheria vaccine,ジフテリアワクチン,"vaccine against Corynebacterium diphtheriae, the bacterium that causes diphtheria",ジフテリアのワクチン,D004168,,,,C0012551
Q4065146,医薬品,Q12140,vasoprotective,,medication for conditions affecting blood vessels,,,,,,
Q7800618,医薬品,Q12140,tick-borne encephalitis vaccine,ダニ媒介性脳炎ワクチン,preventive medicine,ダニ媒介性脳炎予防に使われるワクチン,,,,,
Q5169636,医薬品,Q12140,coramsine,,failed experimental drug,,,,,,
Q5187014,医薬品,Q12140,CroFab,,antivenom drug,,,,,,
Q3837481,医薬品,Q12140,loteprednol etabonate,ロテプレドノール,pharmaceutical drug,,D000069559,,,,C0126177
Q3645272,医薬品,Q12140,stem bromelain,,pharmaceutical drug,,,,,,
Q4411598,医薬品,Q12140,rotavirus vaccine,ロタウイルスワクチン,type of vaccine,ロタウイルスの感染を防ぐために用いられるワクチン,D022243,,,,C0597418
Q5264210,医薬品,Q12140,desiccated thyroid extract,,Thyroid gland prepared for medical use,,,,,,
Q6482030,医薬品,Q12140,lamivudine/zidovudine,コンビビル配合錠,mixture of chemical compounds,,,,,,
Q4007171,医薬品,Q12140,Japanese encephalitis vaccine,日本脳炎ワクチン,any of several vaccines against Japanese encephalitis,日本脳炎の予防に使われるワクチン,D022321,,,,C0771080
Q19858657,医薬品,Q12140,ombitasvir/paritaprevir/ritonavir,オムビタスビル・パリタプレビル・リトナビル,pharmaceutical drug,,,,,,
Q6817090,医薬品,Q12140,meningococcal vaccine,髄膜炎菌ワクチン,vaccines used to prevent infection by Neisseria meningitidis,髄膜炎菌による感染症の予防に用いられるワクチン,D022401,,,,
Q17048104,医薬品,Q12140,dihydroartemisinin/piperaquine,ジヒドロアーテミシニン／ピペラキン,Malaria treater,,,,,,
Q15709153,医薬品,Q12140,erbisol,,Ukrainian drug from bovine embryo,,C096287,,,,C0382899
Q3997863,医薬品,Q12140,ado-trastuzumab emtansine,トラスツズマブ エムタンシン,pharmaceutical drug,,D000080044,,,,
Q7170955,医薬品,Q12140,pertussis vaccine,百日咳ワクチン,vaccine protecting against whooping cough,百日咳の感染を防ぐためのワクチン,D010567,,,,C0031237
Q17173047,医薬品,Q12140,antigout agent,抗痛風薬,"agent that increases uric acid excretion by the kidney (uricosuric agents), decreases uric acid production (antihyperuricemics), or alleviates the pain and inflammation of acute attacks of gout",,D006074,,,,
Q5065677,医薬品,Q12140,polyethylene glycol cetyl ether,,chemical compound,,D002592,,,,
Q14538008,医薬品,Q12140,pneumococcal vaccine,肺炎球菌ワクチン,vaccine to prevent infection by the bacterium Stretococcus pneumoniae,肺炎レンサ球菌に対するワクチン,D022242,,,,C0358314
Q18354544,医薬品,Q12140,Sanatogen,,over-the-counter medicine,,,,,,
Q15893399,医薬品,Q12140,diphtheria antitoxin,ジフテリア抗毒素,medication made up of antibodies,,D004166,,,,C0012547
Q19272800,医薬品,Q12140,medical uses of silver,銀の医療用途,"uses of silver to establish the diagnosis, prognosis, treatment, and prevention of disease",,,,,,
Q29505,医薬品,Q12140,tuberculin,ツベルクリン,extract used to identify a tuberculosis infection,結核菌感染の診断に使用される抗原,D014373,,,,
Q7375928,医薬品,Q12140,rubella vaccine,風疹ワクチン,vaccine used to prevent rubella,風疹の予防に用いられるワクチン,D012411,,,,C0035923
Q3618379,医薬品,Q12140,gonadotropin-releasing hormone antagonist,GnRH遮断薬,class of medications,,,,,,C1268855
Q1820048,医薬品,Q12140,Haarlem oil,,dietary supplement,,,,,,
Q754926,医薬品,Q12140,diaphragm,ペッサリー,cervical barrier type of birth control,,,,,,
Q817281,医薬品,Q12140,combined oral contraceptive pill,経口避妊薬,birth control method that includes a combination of an estrogen (estradiol) and a progestogen (progestin),避妊効果の得られる女性ホルモン剤,,,,,
Q2869808,医薬品,Q12140,emtricitabine/tenofovir/efavirenz,エムトリシタビン／テノホビル／エファビレンツ,combination drug for HIV,,D000068257,,,,
Q574831,医薬品,Q12140,anti-anemic,,drug,,,,,,CL942543
Q898739,医薬品,Q12140,laudanum,アヘンチンキ,tincture of opium,,,,,,
Q406994,医薬品,Q12140,CCK,CCK,Wikimedia disambiguation page,ウィキメディアの曖昧さ回避ページ,,,,,
Q275792,医薬品,Q12140,saline solution,生理食塩水,saline water for medical purposes,ヒトの体液とほぼ等張に調製された塩化ナトリウムの水溶液,D000077330,,,,C0036082
Q416545,医薬品,Q12140,asenapine,アセナピン,atypical antipsychotic medication used to treat schizophrenia and acute mania associated with bipolar disorder,,C522667,,,,C2000088
Q3245302,医薬品,Q12140,Tylenol,タイレノール,consumer drug brand owned by Johnson & Johnson,,,,,,
Q340032,医薬品,Q12140,mumia,,"powder made from ground mummies used as a drug, for good health, and as a coloring agent",,,,,,
Q2874860,医薬品,Q12140,bulk-forming laxative,,,,,,,,C0304550
Q1963315,医薬品,Q12140,mucosal protective agent,,,,,,,,
Q1225698,医薬品,Q12140,fresh frozen plasma,新鮮凍結血漿,"frozen plasma, used in medical labs",,,,,,
Q2106483,医薬品,Q12140,Trachitol,,,,,,,,
Q410441,医薬品,Q12140,modafinil,モダフィニル,chemical compound,,D000077408,,,,C0066677
Q3111788,医薬品,Q12140,cephalic gout,,,,,,,,
Q3064751,医薬品,Q12140,secobarbital/brallobarbital/hydroxyzine,,combination drug,,,,,,
Q388565,医薬品,Q12140,rifamycin,リファマイシン,group of antibiotics,,D012294,,,,C0035609
Q208360,医薬品,Q12140,lutropin alfa,,recombinant human form of luteinizing hormone,,,,,,C1271607
Q857162,医薬品,Q12140,cajeput oil,カヤプテ油,chemical compound,,,,,,
Q420885,医薬品,Q12140,tranylcypromine,トラニルシプロミン,racemic mixture,,D014191,,,,
Q693968,医薬品,Q12140,Arning's tincture,,,,,,,,
Q3424651,医薬品,Q12140,volume expander,代用血漿,types of intravenous fluid,,,,,,C3536887
Q1363798,医薬品,Q12140,erythropoiesis-stimulating agent,赤血球生成促進剤,medicine that stimulates red blood cell production,,,,,,
Q1363810,医薬品,Q12140,packed red blood cell,血液バッグ,red blood cells separated for blood transfusion,,,,,,
Q718658,医薬品,Q12140,Advanced Therapy Medicinal Product,,therapeutic drugs based on cell therapy or gene therapy,,,,,,
Q419375,医薬品,Q12140,selenium disulfide,二硫化セレン,mixture of selenium sulfides,,C025698,,,,C0074281
Q3149137,医薬品,Q12140,Rho(D) immune globulin,抗Dヒト免疫グロブリン,medication used to prevent RhD isoimmunization,Rhマイナスの母親とRhプラスの特発性血小板減少性紫斑病(ITP)の患者に投与される薬剤,D018029,,,,
Q863389,医薬品,Q12140,budesonide/formoterol,ブデソニド・ホルモテロール,combination formulation containing budesonide and formoterol used in the management of asthma and chronic obstructive pulmonary disease,,D000069502,,,,
Q1189783,医薬品,Q12140,nicotine replacement therapy,禁煙グッズ,stop-smoking treatment,,D000095488,,,,
Q1992711,医薬品,Q12140,Nin Jiom Pei Pa Koa,,Chinese throat demulcent and expectorant,,,,,,
Q935761,医薬品,Q12140,Adderall,アデラル,medication containing an amphetamine salt mixture used mainly to treat ADHD and narcolepsy,,,,,,C0290795
Q368134,医薬品,Q12140,Hib vaccine,Hibワクチン,vaccine,,,,,,C3652496
Q3378713,医薬品,Q12140,phentermine/topiramate,,chemical compound,,,,,,
Q409255,医薬品,Q12140,renin inhibitor,レニン阻害剤,drug for volume regulation,,D000092502,,,,C1960108
Q296132,医薬品,Q12140,asunercept,,experimental drug,,,,,,
Q2034436,医薬品,Q12140,osmotic diuretic,,type of diuretic that reduces the reabsorption of water and sodium,,,,,,
Q269829,医薬品,Q12140,placebo,偽薬,substance or treatment of no therapeutic value,医学上有効な成分が入っていない薬,D010919,,,,C0032042
Q386664,医薬品,Q12140,corticotropin releasing hormone,副腎皮質刺激ホルモン放出ホルモン,mammalian protein found in Homo sapiens,,D003346,,,,C0010132
Q415178,医薬品,Q12140,ivermectin,イベルメクチン,antiparasite medication,経口駆虫剤のひとつ,D007559,,,,
Q909139,医薬品,Q12140,Calamine lotion,カラミン,Lotion Calamine,,,,,,C0357929
Q2957662,医薬品,Q12140,activated charcoal,,medication used to treat ingested poisonings,,,,,,
Q408014,医薬品,Q12140,chondroitin sulfate,コンドロイチン硫酸,class of compounds; sulfated glycosaminoglycan,化合物のクラス,D002809,,,,C0008466
Q117749,医薬品,Q12140,Hepatitis B vaccine,B型肝炎ワクチン,vaccine against Hepatitis B,B型肝炎を予防するワクチン,D017325,,,,C2240392
Q636678,医薬品,Q12140,tetrapharmacum,,ancient Greek pharmaceutical compound,,,,,,
Q3553093,医薬品,Q12140,hepatitis A vaccine,A型肝炎ワクチン,vaccine to prevent Hepatitis A,A型肝炎を予防するワクチン,D022362,,,,C0170300
Q3242281,医薬品,Q12140,Dakin's solution,,antiseptic solution,,,,,,
Q415909,医薬品,Q12140,capreomycin,カプレオマイシン,pharmaceutical drug,,D002207,,,,
Q2093727,医薬品,Q12140,sclerosing agent,,chemical agent used in sclerotherapy,,D012597,,,,
Q847705,医薬品,Q12140,sedative,鎮静薬,"a drug that subdues excitement and calms the subject without inducing sleep, though drowsiness may be produced",,,,,,C0036557
Q415571,医薬品,Q12140,bleomycin,ブレオマイシン,"pharmaceutical drug, mixture of Bleomycin A2, and B2",,D001761,,,,
Q3315673,医薬品,Q12140,levonorgestrel-releasing implant,ノルプラント,subdermal birth control implant,,,,,,
Q3140118,医薬品,Q12140,red ginseng,紅参,"steamed root of Panax ginseng, an herbal preparation",,,,,,
Q584065,医薬品,Q12140,anti-thymocyte globulin,抗胸腺グロブリン,antibodies to prevent and treat transplant rejection,,,,,,
Q1371645,医薬品,Q12140,etonogestrel birth control implant,エトノゲストレル避妊インプラント,birth control device,,,,,,
Q2172867,医薬品,Q12140,topical steroid,ステロイド外用薬,medication for skin,,,,,,
Q423098,医薬品,Q12140,neomycin,ネオマイシン,"antibiotic, mixture of chemical",,D009355,,,,
Q2046403,医薬品,Q12140,ear drop,点耳剤,form of medicine used to treat or prevent ear infections,外耳または中耳に投与する外用薬,,,,,
Q854536,医薬品,Q12140,Béres Drops,,Hungarian medicine drops invented by József Béres,,,,,,
Q383260,医薬品,Q12140,influenza vaccine,インフルエンザワクチン,vaccine against influenza,インフルエンザの予防薬,D007252,,,,C4505399
Q419079,医薬品,Q12140,nabilone,ナビロン,racemate,,C011941,,,,C0068333
Q3489648,医薬品,Q12140,intravenous sugar solution,,dextrose solution used to treat low blood sugar,,,,,,
Q1519099,医薬品,Q12140,polio vaccine,ポリオワクチン,vaccine to prevent poliomyelitis,ポリオを予防するためのワクチン,D023321,,,,C0032374
Q2168159,医薬品,Q12140,camphor spirit,,medicine and disinfectant,,,,,,
Q202476,医薬品,Q12140,parathyroid hormone,パラトルモン,mammalian protein found in Homo sapiens,,D010281,,,,C0030520
Q418946,医薬品,Q12140,colistin,コリスチン,chemical compound,,D003091,,,,
Q926024,医薬品,Q12140,Vishnevsky liniment,,Russian balsamic liniment,,,,,,
Q4726990,医薬品,Q12140,aliskiren/amlodipine,,pharmaceutical drug,,,,,,
Q4726988,医薬品,Q12140,aliskiren/amlodipine/hydrochlorothiazide,,pharmaceutical drug,,,,,,
Q4445899,医薬品,Q12140,sulfozinum,,Russian drug,,,,,,
Q2974480,医薬品,Q12140,caffeine citrate,クエン酸カフェイン,crystalline material,,C026189,,,,C0054436
Q2269951,医薬品,Q12140,fermagate,,inorganic phosphate binder developed for the control of blood plasma phosphate,,,,,,
Q1055750,医薬品,Q12140,TKM-Ebola,TKMエボラ,experimental antiviral drug for Ebola disease that failed,,,,,,
Q2721987,医薬品,Q12140,varicella vaccine,水痘ワクチン,vaccine to prevent chickenpox,水痘と帯状疱疹の予防に使われるワクチン,D019433,,,,C0078048
Q1035551,医薬品,Q12140,carbonyl iron,,medication,,,,,,
Q2410751,医薬品,Q12140,boric acid ointment,,,,,,,,
Q2514011,医薬品,Q12140,Calcichew,,,,,,,,
Q2560904,医薬品,Q12140,Metoclopramide and Aspirin,,,,,,,,
Q1615256,医薬品,Q12140,haemaccel,,pharmaceutical solution,,D011097,,,,
Q1492328,医薬品,Q12140,bile acid sequestrant,,Class of drug,,,,,,
Q3716907,医薬品,Q12140,dynepo,,,,,,,,
Q1138890,医薬品,Q12140,Cranium humanum,,Historic pharmaceutical,,,,,,
Q1881347,医薬品,Q12140,Nitrous oxide and oxygen,笑気麻酔,Gas used as anesthetic and for pain relief,亜酸化窒素を用いた麻酔,,,,,
Q4345029,医薬品,Q12140,medicines containing the active ingredient paracetamol,,,,,,,,
Q4369932,医薬品,Q12140,polygynax,,,,,,,,
Q2893248,医薬品,Q12140,regular insulin,速効型インスリン,short-acting insulin formulation,,D061386,,,,C0020172
Q1539975,医薬品,Q12140,water for injection,注射用水,"very clean, sterile water",,,,,,
Q520181,医薬品,Q12140,hand sanitizer,手指消毒剤,alternative/supplement to hand washing. Destroys microorganisms/prevents transmission of pathogens,,D064548,,,,C1330330
Q1988216,医薬品,Q12140,oxygen therapy,酸素吸入,use of high concentrations of oxygen as medical treatment,,D010102,,,,C0184633
Q1293337,医薬品,Q12140,miotic drugs,,Agents causing contraction of the pupil of the eye. Some sources use the term miotics only for the parasympathomimetics but any drug used to induce miosis is included here,,D008916,,,,C3179192
Q1703024,医薬品,Q12140,artificial tears,人工涙液,ophthalmic solutions used to treat conditions caused by deficient tear production,,D065346,,,,C2608262
Q2419399,医薬品,Q12140,theranostics,,cancer diagnosis and treatment,,,,,,
Q1531794,医薬品,Q12140,spodium,,burnt ash for medical purposes in ancient Greece,,,,,,
Q2575454,医薬品,Q12140,EUSOL,,antiseptic,,,,,,
Q1000106,医薬品,Q12140,Jintan,仁丹,pharmaceutical drug,日本の口中清涼剤,,,,,
Q2309849,医薬品,Q12140,antianginal,狭心症治療薬,"drug used in the treatment of angina pectoris, a symptom of ischaemic heart disease",,,,,,C3537168
Q1763990,医薬品,Q12140,quinupristin/dalfopristin,キヌプリスチン・ダルホプリスチン,combination drug,,C062940,,,,
Q900189,医薬品,Q12140,HPV vaccine,ヒトパピローマウイルスワクチン,class of vaccines against human papillomavirus,ヒトパピローマウイルスの持続感染を予防するワクチン,D053918,,,,
Q2314345,医薬品,Q12140,liquid bandage,液体絆創膏,topical skin treatment for minor cuts and sores,,,,,,
Q2920739,医薬品,Q12140,Ringer's lactate solution,リンガーの乳酸溶液,electrolyte solution for infusion to treat low blood pressure or low blood volume,,D000077325,,,,C0073385
Q1171125,医薬品,Q12140,compound spirit of ether,,chemical solution used for pain relief,,,,,,
Q2451397,医薬品,Q12140,xenon-133,キセノン133,isotope of xenon,キセノンの同位体,,,,,C0872916
Q1334517,医薬品,Q12140,Em-eukal,,trademark,,,,,,
Q1321793,医薬品,Q12140,Lorenzo's oil,,oil made from 4 parts glycerol trioleate and 1 part glycerol trierucate,,,,,,
Q2853298,医薬品,Q12140,antimycobacterial,抗酸菌症治療薬,"drug used to treat or prevent infections caused by Mycobacteria, a genus of actinobacteria",,,,,,
Q3286619,医薬品,Q12140,neuromuscular-blocking drug,非脱分極性神経筋遮断薬,Smooth muscle relaxant are the drugs that reduces the tone of smooth muscles,,,,,,
Q1329754,医薬品,Q12140,human fat,,historic pharmaceutical substance of human origin,,,,,,
Q1756474,医薬品,Q12140,peritoneal dialysis,腹膜透析,way to filter the blood when the kidneys are not working well,,D010530,,,,C0031139
Q424427,医薬品,Q12140,antivenom,抗毒,the antidote to venoms,,D000997,,,,C0003450
Q419557,医薬品,Q12140,digestive enzyme,消化酵素,class of enzymes,,,,,,C0544420
Q4537074,医薬品,Q12140,Tribulus terrestris extract,,herbal medicine,,,,,,
Q1628262,医薬品,Q12140,IUD with progestogen,IUS (産婦人科学),hormonal intrauterine device classified as a long-acting reversible contraceptive method,子宮内避妊器具を設置する際に子宮内から避妊効果のある黄体ホルモンを放出する製剤、ドラッグデリバリーシステム,,,,,
Q3375044,医薬品,Q12140,Pepto-Bismol,,tradename of a drug,,,,,,
Q3273062,医薬品,Q12140,MM1,,an alleged vaccine against the AIDS virus,,,,,,
Q1474269,医薬品,Q12140,fungistatic,,Antifungal,,,,,,
Q1431381,医薬品,Q12140,ganglionic blocker,神経節遮断薬,chemical compound,,,,,,
Q2705066,医薬品,Q12140,dronabinol,,International Nonproprietary Name for THC,,,,,,
Q1429522,医薬品,Q12140,prokinetic agent,消化管機能改善薬,medication to promote gastric emptying,,,,,,
Q4673254,医薬品,Q12140,acetic acid/hydrocortisone,,pharmaceutical drug,,,,,,
Q1734091,医薬品,Q12140,carminative,,"herb or preparation intended to either prevent formation of gas in the gastrointestinal tract or facilitate the expulsion of said gas, thereby combatting flatulence",,,,,,
Q28856155,医薬品,Q12140,eftrenonacog alfa,エフトレノナコグ アルファ,,,,,,,
Q55629412,医薬品,Q12140,Pen-Strep,,antibiotic,,,,,,
Q25110523,医薬品,Q12140,sofosbuvir/velpatasvir,ベルパタスビル／ソホスブビル,pharmaceutical drug,,,,,,
Q25091273,医薬品,Q12140,esterified estrogens,,pharmaceutical drug,,D042724,,,,C0717752
Q132528695,医薬品,Q12140,Raptin,,A hormone associated with appetite and gastric emptying,,,,,,
Q66590068,医薬品,Q12140,prolactin,プロラクチン,protein family,ホルモンの一つ,D011388,,,,C0033371
Q30314304,医薬品,Q12140,Moenomycin family antibiotics,モエノマイシン系抗生物質,antibiotic Family,,,,,,
Q136297303,医薬品,Q12140,NLX-204,,robust antidepressant,,,,,,
Q24228917,医薬品,Q12140,PCSK9 inhibitors,PCSK9阻害薬,"agents that inhibit Proprotein Convertase Subtilisin/Kexin Type 9, an enzyme that plays a role in the degradation of the LDL cholesterol receptors",,D000091362,,,,C5544467
Q27096081,医薬品,Q12140,human luteinizing hormone,,substance,,,,,,
Q23841663,医薬品,Q12140,Reniale,,renal cell carcinoma vaccine,,,,,,
Q28852434,医薬品,Q12140,coagulation factor ix recombinant human,ノナコグ アルファ,pharmaceutical drug,,,,,,
Q23925170,医薬品,Q12140,platelet transfusion,血小板濃厚液,treatment for bleeding irregularities,,D017713,,,,C0086818
Q28852443,医薬品,Q12140,epoetin theta,,pharmaceutical drug,,C555712,,,,C2746991
Q21789862,医薬品,Q12140,sebelipase alfa,セベリパーゼ　アルファ,recombinant form of the enzyme lysosomal acid lipase,ライソゾーム酸性リパーゼ欠損症治療剤,,,,,
Q100989606,医薬品,Q12140,nebramycin,,complex of antibiotic substances produced by Streptomyces tenebrarius,,D009328,,,,C0027521
Q28816121,医薬品,Q12140,trabedersen,,transforming growth factor (TGF)-beta2 specific phosphorothioate antisense oligodeoxynucleotide,,C525712,,,,C2699985
Q24894808,医薬品,Q12140,liraglutide/insulin degludek,,pharmaceutical drug,,,,,,
Q24896686,医薬品,Q12140,Calcium/cholecalciferol,,combination drug,,,,,,
Q21702630,医薬品,Q12140,salsolinum,,,,,,,,
Q28453504,医薬品,Q12140,potassium permanganate,過マンガン酸カリウム,medication for a number of skin conditions,,,,,,
Q25384116,医薬品,Q12140,Puregon,,,,,,,,
Q136483821,医薬品,Q12140,Relfovetmab,,,,,,,,
