qid,category,category_qid,en_label,ja_label,en_description,ja_description,mesh_id,icd10,icd9,snomed_id,umls_id
Q2613277,病気,Q12136,Alpha-thalassemia mental retardation syndrome,ATR-X症候群,alpha thalassemia that has material basis in mutation in the ATRX gene on Xq21,,C538258,,,,C1845055
Q2603200,病気,Q12136,viral pneumonia,ウイルス性肺炎,inflammatory illness of the lung,,D011024,,,75570004,C0032310
Q2590966,病気,Q12136,cutaneous leishmaniasis,皮膚リーシュマニア症,"leishmaniasis that involves skin infection caused by Leishmania species, resulting in one or more cutaneous lesions",,D016773,,085.1,,C0023283
Q2626291,病気,Q12136,postorgasmic illness syndrome,オーガズム後疾患,human disease,,,,,,C4749582
Q2622199,病気,Q12136,upper respiratory tract infection,上気道感染症,"illness caused by an acute infection in including the nose, sinuses, pharynx, or larynx",,,J06.9,465.9,,
Q2610084,病気,Q12136,sideroblastic anaemia P,鉄芽球性貧血,aplastic anemia where the bone marrow produces ringed sideroblasts rather than healthy red blood cells (erythrocytes),,D000756,,,,C0002896
Q2605012,病気,Q12136,Kearns-Sayre syndrome,,spontaneous occuring or inherited mitochondrial myopathy with a typical onset before 20 years of age,,D007625,,277.87,,C0022541
Q2604355,病気,Q12136,preauricular sinus and cyst,,human anatomy,,,Q18.1,744.4,,C5680633
Q2595788,病気,Q12136,Multiple complex developmental disorder,,MCDD,,,,,,
Q2599391,病気,Q12136,muscle worship,,form of body worship,,,,,,
Q2597715,病気,Q12136,xanthochromism,黄変種,unusually yellow pigmentation in an animal,,,,,,
Q2589418,病気,Q12136,pasteurellosis,パスツレラ症,animal disease,,D010326,,,,C0030636
Q2628677,病気,Q12136,Marinesco-Sjogren syndrome,,"Marinesco-Sjogren syndrome (MSS) belongs to the group of autosomal recessive cerebellar ataxias. Cardinal features of MSS are cerebellar ataxia, congenital cataract, and delayed psychomotor development.",,,,,80734006,C0024814
Q2602871,病気,Q12136,erotophobia,性嫌悪,phobia,,,,,,C0278084
Q2601372,病気,Q12136,Youssef's syndrome,,abnormal communication between the bladder and uterus,,,N82.1,,,C0269136
Q17143712,病気,Q12136,febrile infection-related epilepsy syndrome,,"an explosive-onset, potentially fatal acute epileptic encephalopathy that develops in previously healthy children and adolescents following the onset of a non-specific febrile illness",,,G40.5,,,C4049262
Q18557453,病気,Q12136,choroid epithelioid cell melanoma,,Human disease,,,,,,C1333024
Q18557454,病気,Q12136,ciliary body epithelioid cell melanoma,,Human disease,,,,,,C1333050
Q18557383,病気,Q12136,ethmoid sinus ectopic meningioma,,Human disease,,,,,,C1333475
Q18557478,病気,Q12136,diaphragma sellae meningioma,,Human disease,,,,,,C1333283
Q18557448,病気,Q12136,glottis squamous cell carcinoma,,Human disease,,,,,,C0280325
Q18557434,病気,Q12136,intermediate cell type ciliary body melanoma,,Human disease,,,,,,C1334209
Q18557430,病気,Q12136,intraocular mixed cell type melanoma,,Human disease,,,,,,C0279693
Q18557433,病気,Q12136,intermediate cell type choroid melanoma,,Human disease,,,,,,C1334208
Q18557431,病気,Q12136,iris mixed cell melanoma,,Human disease,,,,,,C1334210
Q18557432,病気,Q12136,malignant iris melanoma,,Human disease,,,,,,C0346373
Q18557463,病気,Q12136,multiple skull base meningioma,,Human disease,,,,,,C1334829
Q18558035,病気,Q12136,retromolar area cancer,,Human disease,,,C06.2,,,C0153379
Q18557416,病気,Q12136,sphenoidal sinus neoplasm,,Human disease,,,,,,C0345676
Q18557444,病気,Q12136,tendon sheath lipoma,,Human disease,,,,,,C1336703
Q17143593,病気,Q12136,neonatal hypoglycemia,新生児低血糖,occurs when the neonate's blood glucose level is less than the newborn's body requirements for factors such as cellular energy and metabolism,,,P70.4,,,
Q18557452,病気,Q12136,uveal epithelioid cell melanoma,,Human disease,,,,,,C0279692
Q17141201,病気,Q12136,tinea,,Human disease,,D014005,,,,C0040247
Q18557494,病気,Q12136,laryngeal small cell carcinoma,,Human disease,,,,,,C1334378
Q18557576,病気,Q12136,colonic L-cell glucagon-like peptide producing tumor,,Human disease,,,,,,C3274139
Q18557507,病気,Q12136,maxillary sinus adenoid cystic carcinoma,,Human disease,,,,,,C1334643
Q18557503,病気,Q12136,mixed eosinophil-basophil adenoma,,Human disease,,,,,,C0334312
Q18557659,病気,Q12136,glottis verrucous carcinoma,,Human disease,,,,,,C0280329
Q18557583,病気,Q12136,pineal region germinoma,,Human disease,,,,,,C0854912
Q18557735,病気,Q12136,choroid necrotic melanoma,,Human disease,,,,,,C1333026
Q18557851,病気,Q12136,appendiceal L-cell glucagon-like peptide producing tumor,,Human disease,,,,,,C0334282
Q18557793,病気,Q12136,cerebral falx meningioma,,Human disease,,,,,,C1333597
Q18557698,病気,Q12136,maxillary sinus adenocarcinoma,,Human disease,,,,,,C1334642
Q18557660,病気,Q12136,subglottis verrucous carcinoma,,Human disease,,,,,,C0280330
Q18557662,病気,Q12136,supraglottis verrucous carcinoma,,Human disease,,,,,,C0280331
Q18557663,病気,Q12136,supraglottis squamous cell carcinoma,,Human disease,,,,,,C0749163
Q18557661,病気,Q12136,subglottis squamous cell carcinoma,,Human disease,,,,,,C0280326
Q18557736,病気,Q12136,necrotic uveal melanoma,,Human disease,,,,,,C0279695
Q18557755,病気,Q12136,maxillary sinus inverted papilloma,,Human disease,,,,,,C1334645
Q18557681,病気,Q12136,suprasellar meningioma,,Human disease,,,,,,C1336535
Q18557696,病気,Q12136,sphenoid sinus inverted papilloma,,Human disease,,,,,,C1336037
Q18557697,病気,Q12136,sphenoid sinus Schneiderian papilloma,,Human disease,,,,,,C1336038
Q18557764,病気,Q12136,maxillary sinus squamous cell carcinoma,,Human disease,,,,,,C1334647
Q18557721,病気,Q12136,retina lymphoma,,Human disease,,,,,,C0339556
Q18557739,病気,Q12136,petroclival meningioma,,Human disease,,,,,,C1335395
Q18557995,病気,Q12136,aryepiglottic fold cancer,,Human disease,,,,,,C0153401
Q18557742,病気,Q12136,sphenocavernous meningioma,,Human disease,,,,,,C1336036
Q18557740,病気,Q12136,sphenoorbital meningioma,,Human disease,,,,,,C1336040
Q18557710,病気,Q12136,tuberculum sellae meningioma,,Human disease,,,,,,C1336829
Q18557828,病気,Q12136,maxillary sinus Schneiderian papilloma,,Human disease,,,,,,C1334646
Q18557817,病気,Q12136,pituitary stalk meningioma,,Human disease,,,,,,C1335422
Q32146729,病気,Q12136,congenital bile acid synthesis defect 5,,human disease,,,,,,C4225390
Q32146742,病気,Q12136,congenital bile acid synthesis defect 6,,human disease,,,,,,C4310624
Q11418731,病気,Q12136,sialodacryoadenitis,唾液腺涙腺炎,rat disease,,,,,,
Q10859907,病気,Q12136,leaf spot of sorghum,,plant disease,,,,,,
Q11495076,病気,Q12136,chronic subdural hematoma,慢性硬膜下血腫,,,D020200,,,,C0749095
Q11262043,病気,Q12136,Onsan illness,温山病,Cadmium poisoning caused by environmental pollution in the South Korean city of Onsan in the 1980s,,,,,,
Q11546777,病気,Q12136,Paradental cyst,歯周嚢胞,Dental condition,,D010509,,,,C0031087
Q10858805,病気,Q12136,aspergillosis in birds,鳥類におけるアスペルギルス症,,,,,,,
Q10861669,病気,Q12136,big liver and spleen disease,,poultry disease,,,,,,
Q10889305,病気,Q12136,shanghan,,disease in traditional Chinese medicine,,,,,,
Q10854927,病気,Q12136,avian arboviral infection,,,,,,,,
Q10855734,病気,Q12136,arizonosis,,,,,,,,
Q10858771,病気,Q12136,avian ascariasis,,,,,,,,
Q10858913,病気,Q12136,astrovirus infections of birds,,,,,,,,
Q11336393,病気,Q12136,Hexamitiasis,ヘキサミタ症,disease,,,,,,
Q11167352,病気,Q12136,hemorrhagic syndrome caused by Lonomia caterpillar,,,,,,,,
Q11175778,病気,Q12136,Erysipelothrix rhusiopathiae infection in poultry,,,,,,,,
Q11176055,病気,Q12136,red band needle blight,,,,,,,,
Q11229174,病気,Q12136,bordetellosis,,,,,,,,
Q11231501,病気,Q12136,Borna disease in ostriches,,,,,,,,
Q11345569,病気,Q12136,quail bronchitis,,,,,,,,
Q10889918,病気,Q12136,threatened abortion,,uterine bleeding from a gestation of less than 20 weeks without any cervical dilatation,,D000033,O20.0,,,C0000821
Q11610626,病気,Q12136,senile dementia,老人性認知症,,,,,290.0,,C0011268
Q11144820,病気,Q12136,Theiler's disease,,liver inflammation in horses,,,,,,
Q11497176,病気,Q12136,Hand Yangming large intestine through disease,手陽明大腸経病,disease in traditional Chinese medicine,,,,,,
Q11612288,病気,Q12136,impaired renal function disease,腎機能障害,Human disease,,,,,,C0029791
Q11570027,病気,Q12136,Bovine parainfluenza,牛パラインフルエンザ,cattle disease,,,,,,
Q11570209,病気,Q12136,bovine leukemia,,bovine disease,,,,,,C0376408
Q11597190,病気,Q12136,Ulcer disease,穴あき病,fish disease,,,,,,
Q11542703,病気,Q12136,metagonimiasis,横川吸虫症,parasitic helminthiasis infectious disease that involves parasitic infection of the intestine by Metagonimus yokogawai. The symptoms are diarrhea and colicky abdominal pain. The heart and brain can also be infected,,,,,,C0025530
Q11236092,病気,Q12136,avian botulism,,paralytic disease caused by the Botulinum neurotoxin,,,,,,
Q11258215,病気,Q12136,Duck hepatitis,あひる肝炎,,,,,,,
Q10863066,病気,Q12136,piedra,,fungal hair disease,,D010854,,111.2,402135006,
Q11282715,病気,Q12136,Akabane disease,アカバネ病,,,,,,,
Q11283959,病気,Q12136,Atopic myelitis,アトピー性脊髄炎,,,,,,,
Q11284981,病気,Q12136,Amyloodiniosis,アミルウージニウム症,,,,,,,
Q11286422,病気,Q12136,ichtyophonosis,イクチオホヌス症,,,,,,,
Q11286421,病気,Q12136,Ichtyobodosis,イクチオボド症,,,,,,,
Q11286933,病気,Q12136,Ibaraki disease,イバラキ病,,,,,,,
Q11287073,病気,Q12136,imu reaction,イム,,,,,,,
Q11288370,病気,Q12136,viral erythrocytic necrosis,ウイルス性赤血球壊死症,,,,,,,
Q11289037,病気,Q12136,papillomatosis of eels,ウナギ口部乳頭腫症,,,,,,,
Q11291882,病気,Q12136,ochroconis infection,オクロコニス症,,,,,,,
Q11318348,病気,Q12136,Chuzan disease,チュウザン病,,,,,,,
Q11309398,病気,Q12136,Jembrana disease,ジェンブラナ病,cattle disease,,,,,,
Q11331470,病気,Q12136,piscinoodiniosis,ピスシンウージニア症,,,,,,,
Q11340365,病気,Q12136,red sea bream iridoviral disease,マダイイリドウイルス病,,,,,,,
Q11346346,病気,Q12136,perennial ryegrass staggers,ライグラススタッガー,,,,,,,
Q11348224,病気,Q12136,Little league shoulder,リトルリーガーズショルダー,,,,,,,
Q11349126,病気,Q12136,HIV/AIDS in Rwanda,ルワンダにおけるHIV/AIDS,,,,,,,
Q11587685,病気,Q12136,hard palate cancer,硬口蓋癌,human disease,,,,,,C0153375
Q11491562,病気,Q12136,acute hemorrhagic conjunctivitis,急性出血性結膜炎,Human disease,,D003232,B30.3,,,C0009765
Q11276425,病気,Q12136,pullorum disease,ひな白痢,disease in poultry caused by Salmonella pullorum,,,,,,
Q11381393,病気,Q12136,Infectious hematopoietic necrosis,伝染性造血器壊死症,,,,,,,
Q11381389,病気,Q12136,transmissible serositis,伝染性漿膜炎,,,,,,,
Q10859389,病気,Q12136,lymphoid leucosis,,chicken disease,,D001353,,,,C0004421
Q11395330,病気,Q12136,air conditioning disease,冷房病,,,,,,,
Q11397019,病気,Q12136,shaving play,剃毛プレイ,,,,,,,
Q11289845,病気,Q12136,mousepox,エクトロメリア,mice disease,,D004482,,,,C0013591
Q11347550,病気,Q12136,lunchmate syndrome,ランチメイト症候群,fear of eating alone,,,,,,
Q11419020,病気,Q12136,Inflammation of the guttural pouches,喉嚢炎,,,,,,,
Q11429464,病気,Q12136,Necrobacteriosis,壊死桿菌症,,,,,,,
Q11488367,病気,Q12136,ossification of the posterior longitudinal ligament,後縦靱帯骨化症,"connective tissue disease characterized by ectopic ossification of the posterior longitudinal spinal ligament resulting in spinal cord compression, myelopathy and hyperreflexia",,D017887,,,,C0206366
Q11606103,病気,Q12136,bacterial kidney disease,細菌性腎臓病,fish disease,,,,,,
Q11521711,病気,Q12136,Suginami desease,杉並病,,,,,,,
Q11376218,病気,Q12136,human toilet,人間便器,BDSM practice,,,,,,
Q11556754,病気,Q12136,enzootic ovine abortion,流行性羊流産,,,,,,,
Q11557593,病気,Q12136,1942 mass shellfish poisoning at Lake Hamana,浜名湖アサリ貝毒事件,,,,,,,
Q11570006,病気,Q12136,bovine respiratory syncytial virus infection,牛RSウイルス病,,,,,,,
Q11570015,病気,Q12136,bovine adenovirus infection,牛アデノウイルス病,,,,,,,
Q11570018,病気,Q12136,bovine coronavirus infection,牛コロナウイルス病,,,,,,,
Q11570016,病気,Q12136,bovine aspergillosis,牛アスペルギルス症,,,,,,,
Q11570023,病気,Q12136,bovine nocardiosis,牛ノカルジア症,,,,,,,
Q11570071,病気,Q12136,bovine mammillitis,牛乳頭炎,,,,,,,
Q11571149,病気,Q12136,Canine coronavirus infection,犬コロナウイルス感染症,,,,,,,
Q10832211,病気,Q12136,megaloblastic anemia,巨赤芽球性貧血,macrocytic anemia that is characterized by inhibition of DNA synthesis during red blood cell production,,D000749,D51.0,281.0,,C0002888
Q11282731,病気,Q12136,Acarine disease,アカリンダニ症,Acarapisosis,,,,,,
Q11549084,病気,Q12136,vesicular stomatitis,水疱性口内炎,,,D054243,,,,C0266999
Q11604531,病気,Q12136,scoliosis of yellowtail,粘液胞子虫性側湾症,,,,,,,
Q11606105,病気,Q12136,bacterial gill disease,細菌性鰓病,,,,,,,
Q11606102,病気,Q12136,hemolytic jaundice of yellowtail,細菌性溶血性黄疸,,,,,,,
Q11611677,病気,Q12136,tympanites ventriculi,胃鼓脹症,,,,,,,
Q11612378,病気,Q12136,Bladder and rectal disturbance,膀胱直腸障害,,,,,,,
Q11571992,病気,Q12136,feline hemobartonellosis,猫ヘモバルトネラ症,,,,,,,
Q11634302,病気,Q12136,Porcine adenovirus infection,豚アデノウイルス病,,,,,,,
Q11409705,病気,Q12136,bura bura disease,原爆ぶらぶら病,Strong fatigue related to radiation exposure,,,,,,
Q11612290,病気,Q12136,Shenkui,腎虚,medical condition,,,,,,
Q10992004,病気,Q12136,hereditary cystatin C amyloid angiopathy,,a cerebral amyloid angiopathy that has material basis in an autosomal dominant mutation of CST3 on chromosome 20p11.21.,,,,,,C1527338
Q11288503,病気,Q12136,problematic smartphone use,スマートフォン依存症,psychological dependence on smartphones,,,,,,
Q11490616,病気,Q12136,heart attack,心臓発作,broad category covering multiple specific conditions,,,,,,
Q11610628,病気,Q12136,solar comedone,老人性面皰,,,,,,,C0406211
Q11325635,病気,Q12136,Nocardia seriolae nocardiosis,ノカルジア症,fish disease,,,,,,
Q11167292,病気,Q12136,False memory,抑圧された記憶,phenomenon where someone recalls something that did not actually happen or recalls it differently from the way it actually happened,,,,,,
Q11612732,病気,Q12136,hyperinsulinemic hypoglycemia,,sporadic or inherited disorder characterized by the focal or diffuse proliferation of the cells of the islets of Langerhans in the pancreas,,,,,,C0027773
Q18557882,病気,Q12136,lower clivus meningioma,,Human disease,,,,,,C1334434
Q18558005,病気,Q12136,cheek mucosa cancer,,Human disease,,,,,,C0153373
Q18557924,病気,Q12136,malignant cornea melanoma,,Human disease,,,,,,C0346367
Q18558021,病気,Q12136,colon carcinoma in situ,,Human disease,,,,,,C0154061
Q18557994,病気,Q12136,lip carcinoma in situ,,Human disease,,,,,,C0154058
Q18557875,病気,Q12136,upper clivus meningioma,,Human disease,,,,,,C1336871
Q18557934,病気,Q12136,retinal melanoma,,Human disease,,,,,,C0853394
Q18557993,病気,Q12136,postcricoid region cancer,,Human disease,,,,,,C0496769
Q18557973,病気,Q12136,soft palate cancer,,Human disease,,,,,,C0153376
Q18557970,病気,Q12136,vallecula cancer,,Human disease,,,,,,C0153386
Q18557982,病気,Q12136,upper lip cancer,,Human disease,,,,,,C0432579
Q18557985,病気,Q12136,uvula cancer,,Human disease,,,,,,C0153377
Q18558002,病気,Q12136,tonsillar pillar cancer,,Human disease,,,,,,C0153385
Q18558038,病気,Q12136,Waldeyer's ring cancer,,Human disease,,,,,,C0153406
Q18557818,病気,Q12136,frontal sinus inverted papilloma,,human disease,,,,,,C1333644
Q18557929,病気,Q12136,carcinoma arising in nasal papillomatosis,,human disease,,,,,,C1332840
Q18557843,病気,Q12136,epiglottis cancer,,human disease,,,,,,C0496765
Q18558008,病気,Q12136,anaerobic pneumonia,,human disease,,,,,,C0375327
Q18558030,病気,Q12136,lower lip cancer,,human disease,,,,,,C0432520
Q17141312,病気,Q12136,vesicointestinal fistula,,between the bladder and the bowel,,,N32.1,,,
Q18557581,病気,Q12136,cutaneous anthrax,,human disease,,C531621,,,,C0003177
Q18557366,病気,Q12136,colon Kaposi sarcoma,,sarcoma of colon that is located in the colon,,,,,,C1333091
Q18557401,病気,Q12136,eye lymphoma,,lymphoma by site that is manifested in immune system cells called lymphocytes,,,,,,C1333519
Q18557411,病気,Q12136,pediatric intraocular retinoblastoma,,intraocular retinoblastoma that effects children,,,,,,C1321869
Q18557554,病気,Q12136,iris spindle cell melanoma,,malignant melanoma of iris and spindle cell intraocular melanoma that is located in the iris,,,,,,C1334287
Q18557722,病気,Q12136,pediatric extraocular retinoblastoma,,extraocular retinoblastoma that effects children,,,,,,C1321870
Q18558009,病気,Q12136,carotid body cancer,,"vascular cancer that is characterized by an encapsulated, firm round mass at the bifurcation of the common carotid artery",,,,,,C0153656
Q18558017,病気,Q12136,eye carcinoma in situ,,carcinoma in situ that is characterized by the spread of cancer in the eye and the lack of invasion of surrounding tissues,,,,,,C0154094
Q18557951,病気,Q12136,maple bark strippers' lung,,"opportunistic mycosis that is located in lungs caused by inhalation of fungal spores while stripping the bark from maple logs, has material basis in Cryptostroma corticale",,,,,,C0155890
Q18557889,病気,Q12136,ureter tuberculosis,,urogenital tuberculosis that is located in ureter resulting in ureteral strictures,,,,,,C0152800
Q18558024,病気,Q12136,sublingual gland cancer,,salivary gland cancer that is located in the sublingual gland,,,,,,C0153361
Q18557977,病気,Q12136,gum cancer,歯肉癌,Human disease,,,,,,C0153364
Q18557976,病気,Q12136,upper gum cancer,上顎歯肉癌,Human disease,,,,,,C0153365
Q18557641,病気,Q12136,bladder tuberculosis,,"urogenital tuberculosis that is located in urinary bladder, which results in fibrosis of bladder wall muscles",,,N33.0,,,C0152793
Q18557555,病気,Q12136,esophageal tuberculosis,,gastrointestinal tuberculosis that involves formation of tuberculous ulcers located in esophagus,,,K23.0,,,C0152902
Q17141594,病気,Q12136,Urocanic aciduria,ウロカニン酸尿症,medical condition,,C536479,,,,C0268514
Q18557904,病気,Q12136,ear neoplasms,,uncontrolled cellular proliferation of the auditory organs,,D004428,,,,C0013449
Q18557869,病気,Q12136,tertiary syphilis,,stage of syphilis that occurs fifteen to thirty years after the initial infection; it can include gumma formation and cardiovascular or central nervous system involvement (neurosyphilis),,C536774,,,,C0153188
Q17141939,病気,Q12136,Hereditary neuralgic amyotrophy,,neuralgic disorder,,,G54.5,,,C0221759
Q17143464,病気,Q12136,Pretzel syndrome,,human disease,,C567020,,,,C1970203
Q18557887,病気,Q12136,olfactory neural tumor,,Human disease,,,,,,
Q18557651,病気,Q12136,eccrine porocarcinoma,,Human disease,,D057090,,,,C1266065
Q18557438,病気,Q12136,ACTH-secreting pituitary adenoma,,functioning pituitary adenoma that characterized by excess cortisol a primary cause of Cushing's syndrome,,D049913,,,,C1306214
Q18558116,病気,Q12136,gonococcal iridocyclitis,,Human disease,,,,,,C0153212
Q18558118,病気,Q12136,infectious anterior uveitis,,Human disease,,,,,,C0154911
Q18558103,病気,Q12136,nasal cavity neoplasm,,Human disease,,,,,,C0345630
Q18558083,病気,Q12136,pyriform sinus cancer,,Human disease,,,,,,C0153400
Q18558041,病気,Q12136,tonsillar fossa cancer,,Human disease,,,,,,C0153384
Q18558076,病気,Q12136,submandibular gland cancer,,Human disease,,,,,,C0153360
Q18558168,病気,Q12136,neonatal candidiasis,,Human disease,,,,,,C0276682
Q18558079,病気,Q12136,vestibule of mouth cancer,,Human disease,,,,,,C0153374
Q18558140,病気,Q12136,unilateral hypoactive labyrinth,,Human disease,,,,,,C0155517
Q18558072,病気,Q12136,mucocutaneous leishmaniasis,粘膜皮膚リーシュマニア症,Human disease,,D007897,,,,C1328252
Q18558135,病気,Q12136,cholesteatoma of external ear,,"cholesteatoma which involves invasion of the squamous tissue into a localized area of bony erosion of the ear canal. It may develop spontaneously or as a consequence of infection, trauma or surgery",,,,,,C0155398
Q18558050,病気,Q12136,parotid gland cancer,,salivary gland cancer that is located in the parotid gland,,,,,,C0747273
Q18558066,病気,Q12136,lower gum cancer,下顎歯肉癌,Human disease,,,,,,C0432581
Q18558102,病気,Q12136,monieziasis,,"parasitic helminthiasis infectious disease that involves zoonotic infection caused by Moniezia expansa, the common tapeworm of sheep",,D008989,,,,C0026414
Q18558154,病気,Q12136,latent syphilis,,syphilis that is characterized as having serologic proof of infection without signs or symptoms of disease,,D013592,,,,C0039133
Q18558100,病気,Q12136,splenic tuberculosis,,abdominal tuberculosis that results in formation of granulomas or abscesses located in spleen,,D014400,,,,C0041331
Q18558169,病気,Q12136,Venezuelan equine encephalitis,,Human disease,,D004685,A92.2,,,C0014078
Q18553765,病気,Q12136,hyperlucent lung,,human disease,,D019568,,,,C0524799
Q18553536,病気,Q12136,syndromic intellectual disability,,intellectual disability that is characterized by the presence of associated medical and behavioral sign and symptoms,,,,,,C5681780
Q18553500,病気,Q12136,tricuspid valve disease,三尖弁疾患,human disease,,,,,,C0264776
Q18553753,病気,Q12136,"acromesomelic dysplasia, Maroteaux type",,"acromesomelic dysplasia that has material basis in mutation in NPR-B receptor which results in severe dwarfism, abnormalities of the located in vertebral column and shortening of middle and distal segments in the located in limb",,C535661,,,,C1864356
Q18553588,病気,Q12136,CD3zeta deficiency,,severe combined immunodeficiency that affects the development and function of T cells,,C565712,,,,C1857798
Q18553752,病気,Q12136,acromesomelic dysplasia,,"osteochondrodysplasia that has material basis in mesomelia and acromelia, which results in short limb Dwarfism",,C535658,,,,C0265278
Q18553489,病気,Q12136,Kahrizi syndrome,,"autosomal recessive disease that is characterized by mental retardation, cataracts, coloboma, kyphosis, and coarse facial features and has material basis in mutation in the SRD5A3 gene",,C567196,,,,C2675185
Q18553554,病気,Q12136,appendix carcinoid tumor,,appendix cancer that has material basis in neurodendocrine cells,,,,,,C0334298
Q18553587,病気,Q12136,artemis deficiency,,"severe combined immunodeficiency characterized by being T cell-negative, B cell-negative and natural killer cell-positive with sensitivity to ionizing radiation and that has material basis in mutation in the DCLRE1C gene on chromosome 10p13",,,,,,C1865371
Q18553584,病気,Q12136,C1 inhibitor deficiency,,complement deficiency that is a functional deficiency in the complement component C1 inhibitor leading to hereditary angioedema (HAE) involving swelling due to leakage of fluid from blood vessels into connective tissue,,,,,,C1852700
Q18553754,病気,Q12136,"acromesomelic dysplasia, Hunter-Thompson type",,acromesomelic dysplasia that has material basis in mutation in AMDH gene which results in normal axial skeleton but fused bones in the located in hand or located in foot,,,,,,C2930970
Q18553724,病気,Q12136,amyotrophic lateral sclerosis type 16,,amyotrophic lateral sclerosis that has material basis in mutation in the SIGMAR1 gene (SETX) on chromosome 9,,,,,,C3280587
Q18553551,病気,Q12136,conjunctival nevus,,sensory organ benign neoplasm that is located in the eye conjunctiva,,,,,,C0346363
Q18553597,病気,Q12136,coronin-1A deficiency,,severe combined immunodeficiency that is an actin regulator when mutated results in SCID through inhibition of thymic egress of mature thymocytes into peripheral lymphoid organs,,,,,,C3809383
Q18553534,病気,Q12136,IMAGe syndrome,,"syndrome that is characterized by intrauterine growth restriction, metaphyseal dysplasia, adrenal hypoplasia congenita, genital abnormalities and has physical basis in heterozygous mutation in the CDKN1C gene",,,,,,C1846009
Q18553533,病気,Q12136,infantile cerebellar-retinal degeneration,,"neurodegenerative disease that is characterized by onset between ages 2 and 6 months of truncal hypotonia, athetosis, seizures, and ophthalmologic abnormalities, particularly optic atrophy and retinal degeneration",,,,,,C3281192
Q18553497,病気,Q12136,Matthew-Wood syndrome,,"autosomal genetic disease that is characterized by microphthalmia or anophthalmia, pulmonary agenesis, and diaphragmatic defect",,,,,,C1832661
Q18553522,病気,Q12136,oral squamous cell carcinoma,,oral cavity cancer that has material basis in squamous cells,,,,,,C0585362
Q18553517,病気,Q12136,Perrault syndrome,,autosomal recessive disesase that is characterized by sensorineural hearing loss and ovarian failure,,,,,,C0685838
Q18553573,病気,Q12136,parotid gland adenoid cystic carcinoma,,parotid gland cancer that is characterized by a distinctive pattern in which abnormal nests or cords of epithelial cells surround and/or infiltrate ducts or glandular structures within the affected organ,,,,,,C1335355
Q18553532,病気,Q12136,spinocerebellar ataxia type 5,,"autosomal dominant cerebellar ataxia that is characterized by the early-onset of cerebellar signs and eye movement abnormalities with a very slow disease progression, and has material basis in mutation in the SPTBN2 gene",,,,,,C0752123
Q18553496,病気,Q12136,transcobalamin II deficiency,,vitamin B12 deficiency that is characterized by a lack of vitamin B12 intestinal absorption resulting from a deficiency in the B12 transport protein TCII,,,,,,C0342701
Q18553563,病気,Q12136,tonsil squamous cell carcinoma,,tonsil cancer that has material basis in squamous cells,,,,,,C0558355
Q18553747,病気,Q12136,"spondyloepimetaphyseal dysplasia, Missouri type",,"spondyloepimetaphyseal dysplasia that has material basis in mutations in the MMP13 gene which results in a pear-shaped vertebrae, abnormal metaphyseal changes, and genu varum deformities",,,,,,C1865832
Q18553481,病気,Q12136,peroxisomal acyl-CoA oxidase deficiency,,peroxisomal disease that is characterized by hypotonia and seizures in the neonatal period and neurological regression in early infancy,,C536662,,,,C0342871
Q55762556,病気,Q12136,"epilepsy, nocturnal frontal lobe",,human disease,,,,,,
Q55762559,病気,Q12136,"invasive pneumococcal disease, recurrent isolated",,human disease,,,,,,
Q55762551,病気,Q12136,partial color blindness,,human disease,,,,,,
Q55762666,病気,Q12136,"microvascular complications of diabetes, susceptibility",,human disease,,,,,,
Q55762664,病気,Q12136,microcephalic osteodysplastic primordial dwarfism,,human disease,,,,,,
Q55762667,病気,Q12136,mitochondrial complex deficiency,,human disease,,,,,,
Q55762719,病気,Q12136,"mycobacterium tuberculosis, susceptibility",,human disease,,,,,,
Q55762936,病気,Q12136,"encephalopathy, acute, infection-induced",,human disease,,,,,,
Q55762942,病気,Q12136,"hypercalcemia, infantile",,human disease,,,,,,
Q55762937,病気,Q12136,microcephaly and chorioretinopathy,,human disease,,,,,,
Q55762554,病気,Q12136,"liver failure, infantile",,human disease,,,,,,CL495603
Q55762943,病気,Q12136,"epilepsy, familial focal, with variable foci",,human disease,,C565785,,,,
Q55762930,病気,Q12136,metaphyseal chondrodysplasia,,human disease,,,,,,C0265290
Q55762939,病気,Q12136,"microcephaly, short stature, and impaired glucose metabolism",,human disease,,,,,,C4014997
Q55762941,病気,Q12136,prenatal-onset spinal muscular atrophy with congenital bone fractures,,human disease,,,,,,C5567518
Q55381117,病気,Q12136,2018 Amesbury poisonings,2018年エイムズベリー毒薬死事件,"2018 poisoning in Amesbury, England",,,,,,
Q55395613,病気,Q12136,Nijmegen breakage syndrome-like disorder,,human disease,,C567767,,,,C2751318
Q55346025,病気,Q12136,autosomal recessive cerebellar ataxia with late-onset spasticity,,,,,,,,C4706412
Q55346087,病気,Q12136,autosomal dominant cerebellar ataxia type I,,,,,,,,C5680259
Q55346088,病気,Q12136,autosomal dominant cerebellar ataxia type III,,,,,,,,C5680260
Q55346076,病気,Q12136,CAMOS syndrome,,,,,,,,C1847114
Q55345983,病気,Q12136,Machado-Joseph disease type 2,,,,,,,,C0751669
Q55346023,病気,Q12136,spastic paraplegia-Paget disease of bone syndrome,,,,,,,,C4511969
Q55346082,病気,Q12136,X-linked intellectual disability-ataxia-apraxia syndrome,,,,,,,,C4305139
