qid,category,category_qid,en_label,ja_label,en_description,ja_description,mesh_id,icd10,icd9,snomed_id,umls_id
Q29997105,治療薬,Q179661,emergency cesarean section,緊急帝王切開,cesarean section that is not scheduled,,,O82.1,,,C0558380
Q42159395,治療薬,Q179661,Dasatinib / Nilotinib combination therapy,,combination therapy,,,,,,
Q27894747,治療薬,Q179661,tokishakuyakukabushito,当帰芍薬加附子湯,Kampo drug,,,,,,
Q27894750,治療薬,Q179661,tokishakuyakusan,当帰芍薬散,Kampo drug,,,,,,
Q27894749,治療薬,Q179661,tokishigyakukagoshuyushokyoto,当帰四逆加呉茱萸生姜湯,Kampo drug,,,,,,
Q27894752,治療薬,Q179661,tokito,当帰湯,Kampo drug,,,,,,
Q27894780,治療薬,Q179661,unkeito,温経湯,Kampo drug,,,,,,
Q27894786,治療薬,Q179661,untanto,温胆湯,Kampo drug,,,,,,
Q27894784,治療薬,Q179661,unseiin,温清飲,Kampo drug,,,,,,
Q27894791,治療薬,Q179661,yokuininto,薏苡仁湯,Kampo drug,,,,,,
Q27894800,治療薬,Q179661,yokukansankachimpihange,抑肝散加陳皮半夏,Kampo drug,,,,,,
Q38832586,治療薬,Q179661,PLX4720 / GDC0941combination therapy,,combination therapy,,,,,,
Q38833097,治療薬,Q179661,PLX4720 / Nutlin-3 combination therapy,,combination therapy,,,,,,
Q38836200,治療薬,Q179661,Capecitabine / Vemurafenib / Bevacizumab combination therapy,,combination therapy,,,,,,
Q38932908,治療薬,Q179661,Trametinib / PD0325901 combination therapy,,combination therapy,,,,,,
Q39136143,治療薬,Q179661,"BEZ235 (NVP-BEZ235, Dactolisib) / GDC-0879 combination therapy",,combination therapy,,,,,,
Q39136131,治療薬,Q179661,Cetuximab / Panitumumab combination therapy,,combination therapy,,,,,,
Q39136123,治療薬,Q179661,Dacarbazine / Temozolomide combination therapy,,combination therapy,,,,,,
Q39136148,治療薬,Q179661,Dabrafenib / Trametinib / Vemurafenib combination therapy,,combination therapy,,,,,,
Q39136127,治療薬,Q179661,PLX4720 / GDC0941 combination therapy,,combination therapy,,,,,,
Q39136159,治療薬,Q179661,Panitumumab / Cetuximab combination therapy,,combination therapy,,,,,,
Q39136152,治療薬,Q179661,"Selumetinib (AZD6244) / BEZ235 (NVP-BEZ235, Dactolisib) combination therapy",,combination therapy,,,,,,
Q39136138,治療薬,Q179661,Trametinib / Dabrafenib combination therapy,,combination therapy,,,,,,
Q39136135,治療薬,Q179661,Vemurafenib / Gefitinib / Cetuximab combination therapy,,combination therapy,,,,,,
Q39136154,治療薬,Q179661,Vemurafenib / Cetuximab / Irinotecan combination therapy,,combination therapy,,,,,,
Q29997163,治療薬,Q179661,elective cesarean section,予定帝王切開,cesarean section that is scheduled,,,O82.0,,,C0473296
Q43387526,治療薬,Q179661,Irinotecan / Vemurafenib / Cetuximab combination therapy,,combination therapy,,,,,,
Q29469094,治療薬,Q179661,Maltos-Cannabis,,,,,,,,
Q29515544,治療薬,Q179661,Di Bella therapy,,,,,,,,
Q30314871,治療薬,Q179661,Stromagen,,,,,,,,
Q31090577,治療薬,Q179661,fairy thale therapy,,,,,,,,
Q28862038,治療薬,Q179661,Conventional treatment,従来の治療法,therapy that is widely used and accepted by most health professionals,,,,,,
Q30350142,治療薬,Q179661,Seasons In Malibu,,"Drug rehab located in Malibu, California.",,,,,,
Q30351246,治療薬,Q179661,Serenity Malibu,,"drug rehab located in Malibu, California",,,,,,
Q42915980,治療薬,Q179661,Florida Civil Commitment Center,,,,,,,,
Q27868324,治療薬,Q179661,shakanzoto,炙甘草湯,Kampo drug,,,,,,
Q27868325,治療薬,Q179661,shakuyakukanzoto,芍薬甘草湯,Kampo drug,,,,,,
Q27868330,治療薬,Q179661,shigyakuto,四逆湯,Kampo drug,,,,,,
Q27868328,治療薬,Q179661,shigyakusan,四逆散,Kampo drug,,,,,,
Q27868363,治療薬,Q179661,shimbuto,真武湯,Kampo drug,,,,,,
Q27868361,治療薬,Q179661,shikunshito,四君子湯,Kampo drug,,,,,,
Q27868366,治療薬,Q179661,shin'iseihaito,辛夷清肺湯,Kampo drug,,,,,,
Q27868367,治療薬,Q179661,shiunkou,紫雲膏,Kampo drug,,,,,,
Q27868365,治療薬,Q179661,shimpito,神秘湯,Kampo drug,,,,,,
Q27868377,治療薬,Q179661,shofusan,消風散,Kampo drug,,,,,,
Q27868383,治療薬,Q179661,shomakakkonto,升麻葛根湯,Kampo drug,,,,,,
Q27868380,治療薬,Q179661,shohangekabukuryoto,小半夏加茯苓湯,Kampo drug,,,,,,
Q27868381,治療薬,Q179661,shokenchuto,小建中湯,Kampo drug,,,,,,
Q27868386,治療薬,Q179661,shosaikotokakikyosekko,小柴胡湯加桔梗石膏,Kampo drug,,,,,,
Q27868397,治療薬,Q179661,shoseiryuto,小青竜湯,Kampo drug,,,,,,
Q27868399,治療薬,Q179661,sokeikakketsuto,疎経活血湯,Kampo drug,,,,,,
Q27868403,治療薬,Q179661,takushato,沢瀉湯,Kampo drug,,,,,,
Q27868406,治療薬,Q179661,tokikenchuto,当帰建中湯,Kampo drug,,,,,,
Q27868404,治療薬,Q179661,tokakujokito,桃核承気湯,Kampo drug,,,,,,
Q27868405,治療薬,Q179661,tokiinshi,当帰飲子,Kampo drug,,,,,,
Q27868385,治療薬,Q179661,shosaikoto,小柴胡湯,Kampo drug,,,,,,
Q43375451,治療薬,Q179661,Oasis Empowerment Center,,faith-based outreach of Elim Pacific Ministries,,,,,,
Q28209529,治療薬,Q179661,Coralmyn,,antivenom,,,,,,
Q44731879,治療薬,Q179661,crizotinib / 17-Dmag combination therapy,,combination therapy,,,,,,
Q31078763,治療薬,Q179661,Otonamaki,,Japanese fad,,,,,,
Q31079928,治療薬,Q179661,CEASE therapy,,pseudoscientific treatment that claims to cure autism,,,,,,
Q31175788,治療薬,Q179661,epiduroscopy,,,,,,,,C0877073
Q28446859,治療薬,Q179661,Greek cancer cure,,putative cancer cure,,,,,,
Q28456114,治療薬,Q179661,flea treatment,,form of pest control regarding fleas,,,,,,
Q28458678,治療薬,Q179661,Skin disinfection,,,,,,,,C1698034
Q30314013,治療薬,Q179661,dorsal slit,背面切開術,single incision along the upper length of the foreskin,,,,,,
Q40889977,治療薬,Q179661,Portal vein embolization,,preoperative procedure,,,,,,
Q38159991,治療薬,Q179661,Afatinib / Cetuximab combination therapy,,combination therapy,,,,,,
Q38160430,治療薬,Q179661,Afatinib / Nimotuzumab combination therapy,,combination therapy,,,,,,
Q38160411,治療薬,Q179661,Cabozantinib / Panitumumab combination therapy,,combination therapy,,,,,,
Q38160413,治療薬,Q179661,Cetuximab / Sirolimus combination therapy,,combination therapy,,,,,,
Q38160423,治療薬,Q179661,Crizotinib / Trastuzumab combination therapy,,combination therapy,,,,,,
Q38160408,治療薬,Q179661,Everolimus / Letrozole combination therapy,,combination therapy,,,,,,
Q38160427,治療薬,Q179661,Dabrafenib / Trametinib combination therapy,,combination therapy,,,,,,
Q38160428,治療薬,Q179661,Crizotinib / Vemurafenib combination therapy,,combination therapy,,,,,,
Q38160418,治療薬,Q179661,Everolimus / Pazopanib combination therapy,,combination therapy,,,,,,
Q38160416,治療薬,Q179661,Everolimus / Bevacizumab combination therapy,,combination therapy,,,,,,
Q38160417,治療薬,Q179661,Everolimus / Erlotinib combination therapy,,combination therapy,,,,,,
Q38160435,治療薬,Q179661,Erlotinib / Cetuximab combination therapy,,combination therapy,,,,,,
Q38160434,治療薬,Q179661,Lapatinib / Afatinib combination therapy,,combination therapy,,,,,,
Q38160409,治療薬,Q179661,Panitumumab / Dabrafenib / Trametinib combination therapy,,combination therapy,,,,,,
Q38160367,治療薬,Q179661,Trastuzumab / Lapatinib combination therapy,,combination therapy,,,,,,
Q38160429,治療薬,Q179661,Panitumumab / Trametinib combination therapy,,combination therapy,,,,,,
Q38160412,治療薬,Q179661,Sorafenib / Sirolimus combination therapy,,combination therapy,,,,,,
Q38160424,治療薬,Q179661,Sirolimus / Erlotinib combination therapy,,combination therapy,,,,,,
Q38160414,治療薬,Q179661,Trametinib / Ponatinib combination therapy,,combination therapy,,,,,,
Q38160422,治療薬,Q179661,Vemurafenib / Cobimetinib combination therapy,,combination therapy,,,,,,
Q38160425,治療薬,Q179661,Tretinoin / Arsenic Trioxide combination therapy,,combination therapy,,,,,,
Q38160420,治療薬,Q179661,Veliparib / Cisplatin combination therapy,,combination therapy,,,,,,
Q38160433,治療薬,Q179661,Trametinib / Imatinib combination therapy,,combination therapy,,,,,,
Q38160432,治療薬,Q179661,Vemurafenib / Panitumumab combination therapy,,combination therapy,,,,,,
Q41799607,治療薬,Q179661,Sorafenib / Panitumumab combination therapy,,combination therapy,,,,,,
Q38195405,治療薬,Q179661,Dasatinib / Venetoclax combination therapy,,combination therapy,,,,,,
Q38195399,治療薬,Q179661,Everolimus / Octreotide combination therapy,,combination therapy,,,,,,
Q38195406,治療薬,Q179661,MK2206 / Trastuzumab combination therapy,,combination therapy,,,,,,
Q38195403,治療薬,Q179661,Panitumumab / Dabrafenib / BYL719 combination therapy,,combination therapy,,,,,,
Q38195402,治療薬,Q179661,Venetoclax / Bortezomib combination therapy,,combination therapy,,,,,,
Q38195401,治療薬,Q179661,Vinblastine / Nilotinib combination therapy,,combination therapy,,,,,,
Q213403,治療薬,Q179661,naturopathy,,"form of alternative medicine, drugless system of therapy",,D009324,,,,C0027495
Q864807,治療薬,Q179661,Biosynthesis Therapy,,psychotherapeutic method,,,,,,
Q81476,治療薬,Q179661,endarterectomy,,surgical removal of the atheromatous plaque in an artery,,D004691,,,,
Q1131269,治療薬,Q179661,Kumbhaka,クンバカ,Yoga practice,,,,,,
Q135368,治療薬,Q179661,Saccharomyces boulardii,サッカロマイセス・ブラウディ,species of fungus,,D000069983,,,,C0772093
Q321824,治療薬,Q179661,Abklatschung,,German term: a physical therapy,,,,,,
Q611111,治療薬,Q179661,rebirthing,リバーシング,Type of pseudomedic breathwork invented by Leonard Orr,,,,,,
Q1067135,治療薬,Q179661,therapeutic horseback riding,,,,,,,,
Q790640,治療薬,Q179661,aversion therapy,,form of psychological treatment,,D001348,,,,C0004415
Q452659,治療薬,Q179661,Crabbet Arabian Stud,,English horse breeding farm,,,,,,
Q1023626,治療薬,Q179661,CHIVA,,conservative and hemodynamic ambulatory treatment of venous insufficiency,,,,,,
Q551840,治療薬,Q179661,split-brain procedure,分離脳手術,separation of the two hemispheres of the brain,,D050812,,,,C0597505
Q1110546,治療薬,Q179661,colon cleansing,大腸洗浄,removal of nonspecific toxins from the colon and intestinal tract considered pseudomedicine,,,,,,
Q1081093,治療薬,Q179661,lithotomy position,砕石位,childbirth position,,,,,,C0150665
Q618690,治療薬,Q179661,apitherapy,アピセラピー,alternative medical treatment that uses bee venom and other bee products.,,D056705,,,,C2717877
Q113943,治療薬,Q179661,Repoxygen,,,,,,,,
Q343276,治療薬,Q179661,Actimel,,Dairy brand,,,,,,
Q545991,治療薬,Q179661,artificial respiration,人工呼吸,assisted breathing to support life,,D012121,,,,C0035205
Q498902,治療薬,Q179661,drug withdrawal,離脱,group of symptoms that occur upon the abrupt discontinuation or decrease in intake of medications or recreational drugs,,,F10,292.0,,C2609237
Q781075,治療薬,Q179661,craniosacral therapy,クラニオセイクラル・セラピー,pseudoscientific alternative medicine technique,,,,,,
Q574514,治療薬,Q179661,Anthroposophical medicine,人智医学,form of alternative medicine,,,,,,
Q1144114,治療薬,Q179661,embolization,塞栓術,hemostasis utilizing various agents as emboli,,D004621,,,,C0013931
Q945413,治療薬,Q179661,Vulnerable Native Breeds,,vulnerable Native Dog Breeds,,,,,,
Q287631,治療薬,Q179661,ABVD,ABVD療法,chemotherapy regime used in the treatment of Hodgkin's lymphoma,,,,,,
Q849826,治療薬,Q179661,cognitive restructuring,認知再構成法,type of psychological therapy,,D000088686,,,,C0150173
Q1024110,治療薬,Q179661,COPP,COPP療法,chemotherapy regimen for treatment of non-Hodgkin lymphoma,,,,,,
Q731375,治療薬,Q179661,galvanic bath,,alternative medical treatment,,,,,,
Q323808,治療薬,Q179661,hearing aid,補聴器,small sound amplifiers worn in the ear (ITE) to compensate for hearing loss,,D006310,,,,C0018768
Q547546,治療薬,Q179661,animal magnetism,動物磁気,purported force in living things,,,,,,
Q117636,治療薬,Q179661,FOLFOX,FOLFOX,chemotherapy regimen,,,,,,
Q382220,治療薬,Q179661,affect bridge,,,,,,,,
Q640448,治療薬,Q179661,intravenous infusion and defusion,点滴静脈注射,medication administered into a vein,,D007262,,,,C0021440
Q696140,治療薬,Q179661,catuaba,,traditional Amazonian medicine: infusions of the bark of a number of native trees,,,,,,
Q166026,治療薬,Q179661,hemispherectomy,,neurosurgical procedure wherein a cerebral hemisphere (half of the brain) is removed.,,D038421,,,,C1136213
Q850197,治療薬,Q179661,bed rest,安静療法,medical treatment involving resting in bed,,D001510,,,,C0004910
Q1068993,治療薬,Q179661,cheiloplasty,,surgical procedure,,,,,,C0192038
Q811665,治療薬,Q179661,Baunscheidtism,,"alternative medicine created in the 19th century, a form of homeopathy, named for its founder Carl Baunscheidt (1809–1873), a German mechanic and inventor",,,,,,
Q571729,治療薬,Q179661,Antegrade scrotal sclerotherapy,,,,,,,,
Q582582,治療薬,Q179661,treatment of fever,,,,,,,,
Q584930,治療薬,Q179661,haptonomy,,,,,,,,
Q420405,治療薬,Q179661,pangamic acid,パンガミン酸,alleged cure with unclear identity,,C105565,,,,
Q615611,治療薬,Q179661,Maum Meditation,,,,,,,,
Q506017,治療薬,Q179661,sukhasana,,easy seated posture in hatha yoga,,,,,,
Q813915,治療薬,Q179661,Unconditional positive regard,,Basic attitudes of client-centered psychotherapy,,,,,,
Q473727,治療薬,Q179661,BEACOPP,BEACOPP療法,,,,,,,
Q1128259,治療薬,Q179661,magnet therapy,磁気治療器,pseudoscientific alternative medicine practice,,,,,,
Q368718,治療薬,Q179661,Iridology,イリドロジー,alternative medicine technique,,,,,,
Q604164,治療薬,Q179661,Chinese food therapy,,Chinese dietary or food therapy,,,,,,
Q964540,治療薬,Q179661,Kapalabhati,,yoga type,,,,,,
Q550141,治療薬,Q179661,sleeve gastrectomy,スリーブ状胃切除術,surgical weight-loss procedure involving reduction of stomach size,,,,,,
Q763842,治療薬,Q179661,Thought Field Therapy,思考場療法,pseudoscientific fringe psychological treatment involving tapping with the fingers at meridian points on the upper body and hands,,,,,,
Q1120640,治療薬,Q179661,community reinforcement and family training,コミュニティ強化アプローチと家族トレーニング,behavior therapy approach,,,,,,
Q968585,治療薬,Q179661,Pin firing,,Treatment to horse's injury,,,,,,
Q223403,治療薬,Q179661,Emotional Freedom Techniques,EFT,form of pseudoscientific counseling intervention that stimulates acupressure points while focusing on traumatic situations,,,,,,
Q864304,治療薬,Q179661,bioenergetic analysis,,,,,,,,
Q290912,治療薬,Q179661,hippotherapy,乗馬セラピー,form of therapy in which a therapist uses the characteristic movements of a horse,,D056147,,,,C0454416
Q622676,治療薬,Q179661,hydrotherapy,水治療法,form of water-based therapy,,D006875,,,,C0043149
Q478590,治療薬,Q179661,therapeutic hypothermia,脳低温療法,medical procedure,,D007036,,,,C0020674
Q325253,治療薬,Q179661,osteopathy,オステオパシー,type of alternative medicine that emphasizes the physical manipulation of the body's muscle tissue and bones,,D010021,,,,C0029450
Q461707,治療薬,Q179661,cupping therapy,カッピング療法,form of alternative medicine in which local suction is created on the skin,,D000079742,,,,C5197695
Q355817,治療薬,Q179661,neck dissection,,dissection in the neck to remove diseased tissues and to leave a margin of normal tissue,,D037981,,,,
Q924295,治療薬,Q179661,vitrectomy,,surgery to remove some or all of the vitreous humor from the eye,,D014821,,,,C0042903
Q373188,治療薬,Q179661,Dorn method,,alternative therapy in which the spine is palpated,,,,,,
Q569965,治療薬,Q179661,audiology,聴能学,"branch of science that studies hearing, balance, and related disorders",,D001298,,,,C1274030
Q245179,治療薬,Q179661,analytical psychology,分析心理学,Jungian theories,,,,,,
Q725710,治療薬,Q179661,Ashley Treatment,アシュリー・トリートメント,"controversial set of medical procedures performed on an American child, ""Ashley X",,,,,,
Q813230,治療薬,Q179661,ventilator weaning,,change from mechanical ventilation to spontaneous ventilation,,D015300,,,,C1112479
Q1208421,治療薬,Q179661,dialectical behavior therapy,弁証法的行動療法,evidence-based psychotherapy designed to help people with emotional dysregulation such as in borderline personality disorder,,D000077252,,,,C1321145
Q612526,治療薬,Q179661,intraperitoneal hyperthermic chemoperfusion,,type of hyperthermia therapy,,D000084262,,,,C1868801
Q263962,治療薬,Q179661,transcranial magnetic stimulation,経頭蓋磁気刺激法,form of brain stimulation using magnetic fields,,D050781,,,,
Q583528,治療薬,Q179661,ear candling,イヤーキャンドリング,dangerous alternative medicine practice for ear cleaning,,,,,,
Q666372,治療薬,Q179661,Zone diet,ゾーンダイエット,fad diet emphasizing low-carbohydrate consumption,,,,,,
Q770206,治療薬,Q179661,airway extubation,,therapy,,D060666,,,,C0553891
Q521369,治療薬,Q179661,Somatosensory rehabilitation of pain,,Non-pharmacological treatment which diminish tactile hypoaesthesia to decrease neuropathic pain,,,,,,
Q537918,治療薬,Q179661,mesotherapy,,"alternative medicine, nosurgical cosmetic treatment of injections of pharmaceutical/homeopathic preparations, plant extracts, vitamins, and other ingredients into subcutaneous fat",,D057748,,,,C2242515
Q377130,治療薬,Q179661,neural therapy,,form of alternative medicine in which local anesthetic is injected into certain locations of the body in an attempt to treat chronic pain and illness,,,,,,
Q606754,治療薬,Q179661,urine therapy,尿療法,various applications of human urine for medicinal or cosmetic purposes,,,,,,
Q685286,治療薬,Q179661,hair transplantation,植毛,surgical operation to relocate hair follicles,,,,,,
Q564875,治療薬,Q179661,therapeutic ultrasound,,medical procedure for pain relief,,D014464,,,,C0041620
Q338912,治療薬,Q179661,immunoglobulin therapy,免疫グロブリン大量療法,injection of a specific mixture of antibodies to treat a number of health conditions,,D016756,,,,
Q559746,治療薬,Q179661,discolysis,,alternative medicine,,,,,,
Q184527,治療薬,Q179661,Anussati,,type of meditation and devotional practices,,,,,,
Q449375,治療薬,Q179661,attachment therapy,愛着療法,loosely identified category of mental health interventions,,,,,,
Q849893,治療薬,Q179661,dental extraction,抜歯,operation (usually by a dentist or oral surgeon) to remove a tooth,,D014081,,,,C0040440
Q558571,治療薬,Q179661,Transcendental Meditation,超越瞑想,silent mental practice of focus on a particular mantra to improve one's mind,,,,,,
Q821850,治療薬,Q179661,Tiger trout,タイガートラウト,hybrid fish,,,,,,
Q552065,治療薬,Q179661,turbinectomy,,surgical removal of the turbinate bones in the nasal passage,,,,,,
Q709136,治療薬,Q179661,Bates method,ベイツ・メソッド,alternative eyesight improvement therapy,,,,,,
Q283925,治療薬,Q179661,bioresonance therapy,,"form of holistic medicine, pseudoscientific medical practice",,D066236,,,,C4042760
Q245169,治療薬,Q179661,twelve-step program,12ステップのプログラム,set of guiding principles outlining a course of action for recovery,,,,,,
Q206202,治療薬,Q179661,aromatherapy,アロマテラピー,usage of aromatic materials for improving well-being,,D019341,,,,C0376547
Q387152,治療薬,Q179661,Malaria therapy,,treatment of dementia paralytica by malaria inoculation,,,,,,
Q472953,治療薬,Q179661,trepanning,頭部穿孔,surgical intervention; drilling a hole in the skull,,D014207,,,,C0040836
Q16643870,治療薬,Q179661,physiotherapy,物理療法,treatment,,,,,,
Q17162691,治療薬,Q179661,TARGIT,,method of targeted radiotherapy after surgical removal of tumours,,,,,,
Q25091533,治療薬,Q179661,Urethral bulking injections,,medical procedure that injects inert materials for the purpose of supporting weakened tissue in the perineum of women to treat incontinence,,,,,,C1735321
Q21116710,治療薬,Q179661,gastroplasty,,,,D015391,,,,
Q18032466,治療薬,Q179661,FCM,,chemotherapy regimen,,,,,,
Q18349806,治療薬,Q179661,DAM,,"chemotherapy regimen consisting of Daunorubicin, Ara-C (cytarabine) and Mercaptopurine",,,,,,
Q18386129,治療薬,Q179661,Sugiura procedure,,Shahid Raza,,,,,,CL382700
Q23808471,治療薬,Q179661,anti vascular endothelial growth factor therapy,,medication which blocks growth of blood vessels,,,,,,
Q20826201,治療薬,Q179661,Gerson therapy,,ineffective pseudoscientific alternative cancer therapy,,,,,,
Q17083494,治療薬,Q179661,Chlorodyne,,medication,,,,,,
Q16382962,治療薬,Q179661,ampelotherapy,ブドウ療法,Treatment course with grape consumption as healing method,,,,,,
Q17156403,治療薬,Q179661,management of dehydration,,medical intervention,,,,,,
Q17163144,治療薬,Q179661,Management of ulcerative colitis,,medical intervention,,,,,,
Q21528368,治療薬,Q179661,Ileal interposition,,surgery procedure,,,,,,
Q17156993,治療薬,Q179661,tobacco smoke enema,タバコ浣腸,insufflation of tobacco smoke into the rectum,,,,,,
Q15984420,治療薬,Q179661,diabetic foot therapy,,,,,,,,
Q16034038,治療薬,Q179661,Manade Aubanel,,,,,,,,
Q16257502,治療薬,Q179661,Keloid removal,,,,,,,,
Q16707172,治療薬,Q179661,Traditional Slavic medicine,,,,,,,,
Q16909810,治療薬,Q179661,Ritucharya,,,,,,,,
Q16934755,治療薬,Q179661,biomesotherapy,,alternative therapy,,,,,,
Q17009050,治療薬,Q179661,Oxytocin treatment for postpartum depression,,,,,,,,
Q17354211,治療薬,Q179661,compulsory admission,,,,,,,,
Q17622526,治療薬,Q179661,canalplasty,,,,,,,,
Q16963628,治療薬,Q179661,radiofrequency thermocoagulation,,thermal pain treatment procedure,,,,,,
Q18014888,治療薬,Q179661,IMEP (chemotherapy),,,,,,,,
Q18020696,治療薬,Q179661,CEPP,,,,,,,,
Q17054796,治療薬,Q179661,Vamana,,medical emesis or medical vomiting used in Panchakarma to treat Kaphaj disorders,,,,,,
Q18448526,治療薬,Q179661,andullation,,,,,,,,
Q18449233,治療薬,Q179661,correction of vision defects,,,,,,,,
Q19001356,治療薬,Q179661,Rhesus isoimmunisation affecting management of mother,,Human disease,,,O36.0,656.1,,
Q17144959,治療薬,Q179661,FOLFIRINOX,,chemotherapy regimen,,,,,,
Q18696082,治療薬,Q179661,Cercaviles,,,,,,,,
Q16999890,治療薬,Q179661,Stamina therapy,,controversial alternative medical treatment invented by Italian former professor of psychology Davide Vannoni,,,,,,
Q17008767,治療薬,Q179661,Concept-Oriented Reading Instruction,,reading intervention,,,,,,
Q20726231,治療薬,Q179661,Nadi shodhana pranayama,,,,,,,,
Q21002106,治療薬,Q179661,FIRGEM treatment protocol,,,,,,,,
Q19658991,治療薬,Q179661,Clark therapy,,alternative medicine,,,,,,
Q17072242,治療薬,Q179661,Nude psychotherapy,,form of therapy in which the patient removes their clothing,,,,,,
Q19903983,治療薬,Q179661,Dopamine therapy,,medical intervention,,,,,,
Q17126730,治療薬,Q179661,Revici's Guided Chemotherapy,,alternative cancer treatment devised by Emanuel Revici,,,,,,
Q17141526,治療薬,Q179661,Zoetron therapy,,ineffective cancer treatment,,,,,,
Q17146657,治療薬,Q179661,Treatments for overactive bladder,,therapies used to treat overactive bladder,,,,,,
Q24961157,治療薬,Q179661,hemorrhoidectomy,,surgical removal of hemorrhoids,,D061865,,,,C0019108
Q18019739,治療薬,Q179661,EPOCH,,intensive chemotherapy regimen,,,,,,
Q25091506,治療薬,Q179661,Prostatic artery embolization,,therapy,,,,,,
Q25304032,治療薬,Q179661,management of hypertension,,,,,,,,
Q25473651,治療薬,Q179661,metabolic surgery,,,,,,,,
Q25339440,治療薬,Q179661,Coca-Cola treatment of phytobezoars,,medical intervention,,,,,,
Q25339500,治療薬,Q179661,Surgery for the dysfunctional sacroiliac joint,,medical intervention,,,,,,
Q17141366,治療薬,Q179661,Diaphragm pacing,横隔膜ペーシング,rhythmic application of electrical impulses to the diaphragm to provide ventilatory support for respiratory failure or sleep apnea,,,,,,C1301400
Q25230616,治療薬,Q179661,fire needle acupuncture,,form of acupuncture,,,,,,
Q24933987,治療薬,Q179661,3i play therapy,,home-based program for children and adults with autism spectrum disorders,,,,,,
Q24975420,治療薬,Q179661,treatment as prevention,,technique by which HIV medication can prevent transmission of the virus by HIV-positive individuals,,,,,,
Q19392367,治療薬,Q179661,ThetaHealing,シータヒーリング,pseudoscientific alternative treatment,,,,,,
Q24868782,治療薬,Q179661,otsujito,乙字湯,Kampo drug,,,,,,
Q16947686,治療薬,Q179661,Ischemic compression,,manual therapy technique,,,,,,
Q25326563,治療薬,Q179661,Total contact casting,,specially designed cast designed to take weight of the foot,,,,,,CL930758
Q17177185,治療薬,Q179661,714-X,714X,fraudulent alternative medical treatment,,,,,,
Q16957462,治療薬,Q179661,chicken-blood therapy,打鶏血,pseudo-medical therapy involving rooster blood injections,,,,,,
Q22909241,治療薬,Q179661,Integral yoga,,"a system of yoga, brought to the West by Swami Satchidananda, that claims to synthesize six branches of classical Yoga philosophy and practice: Hatha, Raja, Bhakti, Karma, Jnana, and Japa yoga.",,,,,,
Q25113111,治療薬,Q179661,Combat lifesaver course,,US Army medical training course,,,,,,
Q18048383,治療薬,Q179661,DAT (chemotherapy),,medical intervention,,,,,,
Q19596746,治療薬,Q179661,surgical decompression,,surgical operation for the relief of pressure in a body compartment or on a body part,,D019299,,,,C0376530
Q15823688,治療薬,Q179661,Klapp method,,therapy,,,,,,
Q17121750,治療薬,Q179661,sniffle,,act of inhalation,,,,,,C0558361
Q18354078,治療薬,Q179661,trauma focused cognitive behavioral therapy,トラウマ・フォーカスト認知行動療法,psychotherapeutic approach,,,,,,
Q18015294,治療薬,Q179661,R-HDAC,,chemotherapy regimen,,,,,,
Q18015523,治療薬,Q179661,GVD (chemotherapy),,chemotherapy regimen,,,,,,
Q18015634,治療薬,Q179661,DHAP,,chemotherapy regimen,,,,,,
Q25326960,治療薬,Q179661,FOLFOXIRI,,treatment for advanced colorectal cancer,,,,,,
Q25339116,治療薬,Q179661,Semont maneuver,,ear procedure,,,,,,
Q18206668,治療薬,Q179661,Dukhan,,الدخان (تقليد سوداني),,,,,,
Q25339606,治療薬,Q179661,Damus–Kaye–Stansel procedure,,cardiovascular surgical procedure,,,,,,
Q18043324,治療薬,Q179661,FLAG (chemotherapy),,chemotherapy regimen,,,,,,
Q25388958,治療薬,Q179661,Early Start Denver Model,,behaviorally-based method of early intervention for autism,,,,,,
Q17038663,治療薬,Q179661,Polyporus Decoction,猪苓湯,Kampo drug,,,,,,
Q17144616,治療薬,Q179661,graft versus tumor effect,移植片対腫瘍効果,immunological rejection of tumor tissue or cells following bone marrow transplantation,,D020350,,,,C0600555
Q18019198,治療薬,Q179661,ESHAP,,chemotherapy acronym,,,,,,
Q18029508,治療薬,Q179661,MINE (chemotherapy),,medical treatment for lymphoma,,,,,,
Q18031176,治療薬,Q179661,GemOx,,Lymphoma chemotherapeutic regiment,,,,,,
Q18031765,治療薬,Q179661,FM (chemotherapy),,chemotherapy regimen using Fludarabine and Mitoxantrone,,,,,,
Q17122924,治療薬,Q179661,Minimally invasive direct coronary artery bypass surgery,低侵襲冠動脈バイパス術,surgical treatment for coronary heart disease,,,,,,
Q18048134,治療薬,Q179661,ADE (chemotherapy),,"chemotherapy regimen consisting of Ara-C (cytarabine), Daunorubicin and Etoposide",,,,,,
Q23021051,治療薬,Q179661,Immunotherapy alpha,,radiation therapy for cancer,,,,,,
Q15850364,治療薬,Q179661,Tension & Trauma Releasing Exercises,,alternative method of posttraumatic stress disorder treatment,,,,,,
Q20877165,治療薬,Q179661,Madstone,マッドストーン,folkloric rabies cure,,,,,,
Q18345423,治療薬,Q179661,Psychomotor patterning,精神運動パターニング,,,,,,,
Q16034095,治療薬,Q179661,Manade Nicollin,,Semi-feral group of Camargue cattle or horses,,,,,,
Q18457081,治療薬,Q179661,Pain control in palliative care,レスキュー,,,,,,,
Q18391844,治療薬,Q179661,Earthing Therapy,,alternative health practice in which one remains in physical contact with the soil while also touching a device connected to electrical ground,,,,,,
Q16125851,治療薬,Q179661,Helicobacter pylori eradication protocols,,treatment protocols,,,,,,
